fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-12-31|USD|18009800000|4163500000|1541200000|1541200000|1055000000|1335400000|14102500000|842100000||12520900000|4372800000|8148100000||||231900000|457200000|7764500000|1818900000|843600000|319500000|3100000|1700000|6112000000|12600000|4757800000|100000||4759500000|524800000|294300000|10179000000|1493900000|2503500000|4300000|402880079|IR
2024-09-30|USD|18206200000|4191200000|1376900000|1376900000|1162500000|1342200000|13161900000|853100000||12652000000|4445800000|8206200000||||309600000|479600000|7872000000|1775600000|743800000|334400000|2900000|1500000|6132000000|55300000|4782500000|1400000||-58800000|588700000|358100000|10267600000|1431300000|2281800000|4300000|403400000|IR
2024-06-30|USD|17838500000|3843200000|1062500000|1062500000|1160000000|1301400000|13165300000|830000000||12695300000|4478200000|8217100000|||10599999|319300000|440400000|7814300000|1764600000|748500000|324900000|4500000|3100000|6089000000|47100000|4750900000|1400000||-59200000|582500000|309700000|9958200000|1369600000|2068300000|4300000|403500000|IR
2024-03-31|USD|15529000000|4006800000|1452300000|1452300000|1051800000|1245200000|10780000000|742200000||10199500000|3589600000|6609900000|||26200000|257500000|547800000|5609300000|1724600000|694000000|346400000|31300000|1700000|3923800000|42500000|2687000000|29600000||-30100000|535800000|424000000|9855300000|1307500000|1891300000|4300000|403500000|IR
2023-12-31|USD|15563500000|4050400000|1595500000|1595500000|1001100000|1234200000|11708600000|711400000||10220800000|3611100000|6609700000|||23900000|219600000|549400000|5716800000|1827300000|801200000|332200000|30600000|1000000|4049000000|13600000|2723600000|28300000||2724600000|544300000|433900000|9783800000|1240900000|1697200000|4300000|403347394|IR
2023-09-30|USD|15154000000|3733400000|1197500000|1197500000|1082900000|1216100000|11420600000|685800000|472700000|10162800000|3673000000|6489800000|||28200000|236900000|549700000|5534200000|1654700000|663100000|344800000|33900000|4200000|3922300000|40600000|2699300000|29700000||-30100000|614000000|405100000|9554000000|1111300000|1475500000|4300000|404500000|IR
2023-06-30|USD|15028600000|3727000000|1178100000|1178100000|1101300000|1219800000|11301600000|645700000|464700000|10087000000|3659800000|6427200000|||39700000|227800000|545400000|5548200000|1624100000|669200000|340300000|31300000|1400000|3967200000|39800000|4476600000|29900000||-21800000|584400000|415600000|9414800000|1111900000|1275300000|4300000|404500000|IR
2023-03-31|USD|14995000000|3672400000|1119300000|1119300000|1122600000|1243600000|11322600000|648800000|443000000|10125000000|3739100000|6385900000|||31500000|186900000|525300000|5613300000|1700100000|730900000|352000000|33900000|3800000|3943200000|41300000|4481800000|30100000||-16300000|584500000|381400000|9317300000|1058100000|1103900000|4300000|405000000|IR
2022-12-31|USD|14765900000|3967300000|1613000000|1613000000|1025400000|1122000000|10957000000|624400000|417400000|9642800000|3578600000|6064200000|||34800000|206900000|509100000|5508700000|1674000000|778700000|306700000|36500000|4500000|3944900000|14900000|2754700000|30800000||2759200000|553200000|360800000|9195800000|984500000|950900000|4300000|405117710|IR
2022-09-30|USD|14225600000|3744800000|1459500000|1459500000|1012500000|1032300000|10480800000|587700000|386900000|9322600000|3533600000|5789000000|||30800000|240500000|553300000|5410600000|1523000000|698900000|300800000|32800000|500000|3888700000|38500000|3787500000|32300000||-23100000|491600000|316200000|8750900000|983700000|741600000|4300000|404000000|IR
