fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|38043000000|1124000000|194000000|194000000||413000000|36924000000|15643000000|15249000000|12963000000|2878000000|10085000000||||43000000|130000000|32747000000|2097000000|200000000|483000000|611000000|1213000000|30650000000|5573000000|46952000000|611000000||46952000000|338000000|1926000000|5296000000||-13074000000|4000000|435000000|CCI
2024-03-31|USD|38231000000|977000000|125000000|125000000||380000000|37259000000|15677000000|14600000000|13158000000|3073000000|10085000000||||51000000|137000000|32183000000|2336000000|216000000|514000000|854000000|1167000000|29847000000|5710000000|45021000000|854000000||45021000000|279000000|1890000000|6048000000||-12261000000|4000000|435000000|CCI
2023-12-31|USD|38527000000|1032000000|105000000|105000000||481000000|37557000000|15666000000|14279000000|13321000000|3236000000|10085000000|||52000000|56000000|139000000|32146000000|2585000000|252000000|605000000|835000000|1167000000|29561000000|5893000000|22921000000|835000000||22921000000|342000000|1914000000|6381000000||-11889000000|4000000|434000000|CCI
2023-09-30|USD|38699000000|1126000000|117000000|117000000|310000000|512000000|37578000000|15573000000|13987000000|13361000000|3276000000|10085000000||||72000000|141000000|32030000000|2549000000|215000000|650000000|827000000|827000000|29481000000|5999000000|43799000000|827000000||43799000000|373000000|1918000000|6669000000||-11571000000|4000000|434000000|CCI
2023-06-30|USD|39042000000|1349000000|276000000|276000000|389000000|496000000|37698000000|15571000000|13683000000|13473000000|3388000000|10085000000||||71000000|136000000|31996000000|2725000000|240000000|793000000|819000000|1161000000|29271000000|6092000000|43999000000|819000000||43999000000|312000000|1922000000|7046000000||-11155000000|4000000|434000000|CCI
2023-03-31|USD|39054000000|1325000000|187000000|187000000|355000000|565000000|37734000000|15492000000|13377000000|13581000000|3496000000|10085000000||||93000000|134000000|31831000000|2535000000|233000000|721000000|819000000|1149000000|29296000000|6186000000|43300000000|819000000||43300000000|300000000|1927000000|7223000000||-10929000000|4000000|434000000|CCI
2022-12-31|USD|38921000000|1217000000|156000000|156000000|268000000|593000000|37770000000|15407000000|13071000000|13681000000|3596000000|10085000000||||73000000|136000000|31472000000|2731000000|236000000|736000000|819000000|1169000000|28741000000|6231000000|21729000000|819000000||21729000000|407000000|1950000000|7449000000||-10666000000|4000000|433000000|CCI
2022-09-30|USD|38861000000|1182000000|174000000|174000000|279000000|535000000|37684000000|15265000000|12780000000|13786000000|3699000000|10087000000||||194000000|135000000|31182000000|2584000000|229000000|686000000|819000000|1163000000|28598000000|6285000000|41510000000|819000000||41510000000|387000000|1993000000|7679000000||-10405000000|4000000|433000000|CCI
2022-06-30|USD|39013000000|1290000000|281000000|281000000|318000000|516000000|37728000000|15219000000|12517000000|13909000000|3822000000|10087000000||||175000000|136000000|31152000000|1871000000|230000000|701000000|70000000|418000000|29281000000|6365000000|41735000000|70000000||41735000000|342000000|2052000000|7861000000||-10188000000|4000000|433000000|CCI
2022-03-31|USD|39051000000|1261000000|312000000|312000000|284000000|503000000|37795000000|15226000000|12220000000|14013000000|3935000000|10078000000||||162000000|130000000|31015000000|1776000000|224000000|721000000|71000000|426000000|29239000000|6453000000|41323000000|71000000||41323000000|288000000|2106000000|8036000000||-9971000000|4000000|433000000|CCI
2021-12-31|USD|39040000000|1254000000|292000000|292000000|274000000|543000000|37855000000|15269000000|11937000000|14124000000|4046000000|10078000000||||53000000|123000000|30782000000|2026000000|246000000|776000000|72000000|421000000|28756000000|6380000000|20629000000|72000000||20629000000|401000000|2168000000|8258000000||-9753000000|4000000|432000000|CCI
2021-09-30|USD|39004000000|1332000000|357000000|357000000|300000000|493000000|37677000000|15174000000|11660000000|14193000000|4115000000|10078000000||||182000000|130000000|30488000000|1987000000|231000000|822000000|72000000|417000000|28501000000|6345000000|40218000000|72000000||40218000000|376000000|2208000000|8516000000||-9467000000|4000000|432000000|CCI
2021-06-30|USD|38973000000|1329000000|339000000|339000000|329000000|434000000|37649000000|15178000000|11365000000|14300000000|4222000000|10078000000||||227000000|123000000|30260000000|2018000000|219000000|805000000|71000000|409000000|28242000000|6301000000|40238000000|71000000||40238000000|406000000|2265000000|8713000000||-9240000000|4000000|432000000|CCI
2021-03-31|USD|38752000000|1176000000|254000000|254000000|294000000|412000000|37581000000|15149000000|11090000000|14402000000|4324000000|10078000000||||216000000|122000000|29829000000|1933000000|187000000|814000000|159000000|491000000|27896000000|6188000000|39759000000|159000000||39759000000|334000000|2327000000|8923000000||-8932000000|4000000|432000000|CCI
2020-12-31|USD|38768000000|1104000000|232000000|232000000|239000000|431000000|37737000000|15162000000|10803000000|14511000000|4433000000|10078000000||||202000000|119000000|29307000000|1969000000|230000000|704000000|129000000|458000000|27338000000|6137000000|19280000000|129000000||19280000000|378000000|2379000000|9461000000||-8472000000|4000000|431000000|CCI
2020-09-30|USD|38786000000|1184000000|242000000|242000000|286000000|455000000|37607000000|15092000000|10523000000|14613000000|4535000000|10078000000||||201000000|120000000|29284000000|1925000000|264000000|787000000|114000000|430000000|27359000000|6029000000|38655000000|114000000||38655000000|322000000|2456000000|9502000000||-8402000000|4000000|431000000|CCI
2020-06-30|USD|40901000000|3436000000|2514000000|2514000000|291000000|439000000|37470000000|14963000000|10236000000|14704000000|4626000000|10078000000||||192000000|119000000|31075000000|1964000000|280000000|763000000|99000000|406000000|23496000000|5922000000|42647000000|307000000||42647000000|333000000|2482000000|9826000000||-8044000000|4000000|417000000|CCI
2020-03-31|USD|38616000000|1247000000|310000000|310000000|264000000|495000000|37374000000|14815000000|9953000000|14812000000|4734000000|10078000000||||178000000|116000000|28495000000|2669000000|296000000|741000000|949000000|649000000|20259000000|5867000000|37641000000|300000000||37641000000|264000000|2513000000|10121000000||-7712000000|4000000|417000000|CCI
2019-12-31|USD|38457000000|1204000000|196000000|196000000|244000000|596000000|37330000000|14666000000|9668000000|14914000000|4836000000|10078000000||||168000000|116000000|27968000000|1920000000|334000000|657000000|100000000|399000000|20537000000|5810000000|18121000000|299000000||18121000000|361000000|2516000000|10489000000||-7356000000|4000000|416000000|CCI
2019-09-30|USD|38321000000|1253000000|182000000|182000000|237000000|667000000|37096000000|14393000000|9394000000|15046000000|4968000000|10078000000||||167000000|104000000|27535000000|1847000000|368000000|525000000|100000000|396000000|19805000000|5776000000|36026000000|296000000||36026000000|335000000|2458000000|10786000000||-6503000000|4000000|416000000|CCI
2019-06-30|USD|38124000000|1294000000|288000000|288000000|247000000|591000000|30805000000|14128000000|9121000000|15152000000|5074000000|10078000000||||168000000|106000000|27111000000|1802000000|337000000|607000000|98000000|387000000|19499000000|5716000000|34922000000|289000000||34922000000|305000000|2411000000|11013000000||-6277000000|4000000|416000000|CCI
