fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-12-31|USD|105745000000|887000000|143000000|758000000|||1504000000|790000000|1461000000|228000000|1961000000|228000000|80250000000|80250000000|615000000|349000000||80154000000||||||80154000000||6893000000|0|6173000000|6893000000|||25591000000||24283000000|25591000000|585500000|PGR
2024-09-30|USD|105202500000|1043000000|136100000|892600000|-24456600000||1286800000|688800000|1589700000||||79399700000|79399700000|756500000|224000000||78043200000|33426100000|||||78043200000||6891800000|0|6498300000|6891800000|33426100000||27159300000||24631700000|585800000|585600000|PGR
2024-06-30|USD|97893000000|976000000|90200000|823600000|-8387200000||1714500000|713500000|1557700000|1938300000|1938300000||72355500000|72355500000|733400000|290800000||74552600000|31732800000|||||37647599999||6890700000|0|6165500000|6890700000|-9000000||23340400000||22410000000|585700000|585400000|PGR
2024-03-31|USD|94127900000|1651000000|154500000|1481200000|-8629500000||1788100000|756300000|1580200000|1818200000|1818200000||69038000000|69038000000|1326700000|209800000||72316600000|30789400000|||||36313999999||6889700000|0|6297800000|6889700000|-961800000||21811300000||21020500000|585700000|585400000|PGR
2023-12-31|USD|88691000000|1952000000|84900000|1874800000|-79305100000||1564800000|881000000|1655000000|227900000|1687400000|228000000|65999000000|65998600000|1790000000|249800000||68414000000|29607100000||||0|34441600000||6889000000|0|6431300000|6889000000|-311800000||20277000000||18801000000|585300000|584900000|PGR
2023-09-30|USD|85652600000|2000300000|123500000|1918700000|-29060600000||2579700000|919800000|1596900000|302800000|74900000|227900000|61870500000|61870500000|1795200000|24107500000||68257300000|28492200000||||0|34198899999||6887600000|0|5932100000|6887600000|28492200000||17395300000||17380900000|585000000|584800000|PGR
2023-06-30|USD|82945200000|1717700000|163900000|1658200000|-28157200000||2493200000|989000000|1580100000|305700000|77800000|227900000|59265600000|59265600000|1494300000|22994500000||66233900000|27280400000||||0|33193699999||6886500000|0|6224000000|6886500000|27280400000|52823400000|16711300000||16350400000|585300000|584900000|PGR
2023-03-31|USD|80407100000|2865600000|273700000|2797800000|-28546300000||2314800000|949000000|1576200000|308800000|80900000|227900000|56686400000|56686400000|2524100000|23229600000||63538700000|25613500000||||0|32039400000||6389300000|0|5881000000|6389300000|19334800000|50870700000|16868400000||16080100000|585400000|584900000|PGR
2022-12-31|USD|75465000000|3113900000|203500000|3065200000|-25203200000||1760100000|1034000000|1551100000|314200000|86300000|227900000|53548300000|53548300000|2861700000|19653600000||59574000000|24538100000||||0|29804800000||6388300000|0|5717900000|6388300000|19005300000||15891000000||15721200000|584900000|584400000|PGR
2022-09-30|USD|75524200000|4635900000|350900000|4588500000|-27099000000||2656300000|1067100000|1499000000|319700000|91800000|227900000|52330400000|52330400000|4237600000|21009600000||60748000000|24356000000||||0|29717699999||6387400000|0|5634700000|6387400000|18424100000|48428700000|14776200000||14987500000|585100000|584500000|PGR
2022-06-30|USD|73057200000|4862800000|226100000|4837900000|-25586200000||2405400000|1124700000|1512600000|325100000|97200000|227900000|51929500000|51929500000|4611800000|20841700000||57404500000|5931200000||||0|6386500000||6386500000|0|6028900000|6386500000|-5931200000|45086800000|15652700000||14967700000|584900000|584300000|PGR
2022-03-31|USD|73929600000|822800000|272700000|802600000|||2030300000|1104400000|1455700000|555400000|102700000|452700000|53186400000|53186400000|529900000|17200500000||56878400000|21988800000||||0|29409500000||6385600000|0|6692600000|6385600000|21988800000|43745600000|17051200000||15569600000|584900000|584300000|PGR
2021-12-31|USD|71132300000|1140500000|187100000|1129700000|||2206100000|1137300000|1407400000|570000000|117300000|452700000|51514100000|51514100000|942600000|-59190700000||52900700000|6010600000||||0|152900000||4898800000|0|5857400000|4898800000|-6010600000|41932800000|18231600000||15339700000|584400000|583900000|PGR
2021-09-30|USD|72618100000|1371900000|270600000|1359300000|||1745600000|1161000000|1422200000|584600000|131900000|452700000|52287400000|52287400000|1088700000|-43111500000||54060000000|6394900000||||0|110700000||4898200000|0|5881700000|4898200000|-6394900000|42597700000|18558100000||15390000000|585000000|584700000|PGR
2021-06-30|USD|69824300000|1867600000|99500000|1810100000|99500000||1685600000|1086400000|1396500000|599200000|146500000|452700000|50942800000|50942800000|1710600000|-41790500000||51148700000|500000000|||500000000|0|219400000||5397500000|500000000|6446700000|5397500000|-6521694603|39451500000|18675600000||15401000000|585200000|584600000|PGR
2021-03-31|USD|65413300000|2421100000|122900000|2366000000|122900000||1687300000|1077400000|1318500000|609900000|157200000|452700000|47400600000|47400600000|2243100000|-38494400000||47576800000|500000000|||500000000|0|241500000||5396800000|500000000|6195200000|5396800000|5136700000|36109600000|17836500000||14679600000|585200000|584900000|PGR
2020-12-31|USD|64098300000|5351600000|76500000|5295000000|76500000||2197000000|1106000000|1291400000|624100000|171400000|452700000|47530300000|47706700000|5218500000|-39447500000||47059700000|500000000|||500000000|0|310000000||5396100000|500000000|6793500000|5396100000|-4955800000|34013300000|17038600000||13354900000|585200000|584900000|PGR
2020-09-30|USD|62906000000|4785000000|90100000|4757900000|90100000||1993900000|1181600000|1264500000|638200000|185500000|452700000|45764300000|45945800000|4667800000|-38326300000||44818800000|5905500000||||0|213900000||5395400000|499700000|6687400000|5395400000|-287500000|33788500000|18087200000||14427700000|585600000|585100000|PGR
2020-06-30|USD|59421400000|4839600000|108000000|4808500000|108000000||2012200000|1189800000|1241700000|652400000|199700000|452700000|43777900000|43968700000|4700500000|-36960600000||42750800000|6075700000||||0|197100000||5394700000|499600000|6664300000|5394700000|13944600000|31567600000|16670600000||13001800000|585400000|584800000|PGR
2020-03-31|USD|56266400000|2925500000|369500000|2893700000|-3270100000||2092800000|1215100000|1191600000|666500000|213800000|452700000|40342300000|40513900000|2524200000|-34276600000||41689300000|36519700000||||0|5394000000||5394000000|499500000|6108600000|5394000000|30673700000|30947600000|14351500000||11266200000|585300000|584700000|PGR
