fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|22829000000|1968000000|827000000|827000000|320000000|463000000|23153000000|17936000000|||||226000000|633000000|-31000000|144000000|2292000000|15861000000|2288000000|473000000||1434000000|330000000|13573000000||10349000000|1104000000|9245000000|10679000000|300000000|939000000|6968000000||3927000000|3000000|256599202|LNT
2024-06-30|USD|21836000000|1214000000|92000000|92000000|323000000|409000000|22915000000|17706000000|||||223000000|623000000||178000000|2293000000|15045000000|1854000000|581000000||856000000|52000000|13191000000||9704000000|804000000|8900000000|9756000000|307000000|939000000|6791000000||3755000000|3000000|256499575|LNT
2024-03-31|USD|21248000000|1108000000|32000000|32000000|320000000|426000000|22315000000|17354000000|||||219000000|611000000||112000000|2175000000|14431000000|1984000000|438000000||1143000000|334000000|12447000000||9333000000|809000000|8524000000|9667000000|303000000|604000000|6817000000||3791000000|3000000|256379032|LNT
2023-12-31|USD|21237000000|1272000000|62000000|62000000|343000000|568000000|22366000000|17157000000|||||801000000|602000000||160000000|2206000000|14460000000|2304000000|611000000||1284000000|475000000|12349000000|172000000|9034000000|809000000|8225000000|9509000000|302000000|617000000|6777000000||3756000000|3000000|256096848|LNT
2023-09-30|USD|20904000000|1372000000|206000000|206000000|327000000|486000000|21837000000|16633000000|||||214000000|594000000||174000000|2305000000|14178000000|1935000000|604000000||860000000|451000000|12243000000||8838000000|409000000|8429000000|9289000000|329000000|544000000|6726000000||3750000000|3000000|255179087|LNT
2023-06-30|USD|20383000000|1138000000|13000000|13000000|305000000|428000000|21600000000|16306000000|||||212000000|584000000||196000000|2355000000|13931000000|1893000000|585000000||800000000|391000000|12038000000||8595000000|409000000|8186000000|8986000000|337000000|534000000|6452000000||3606000000|3000000|252719092|LNT
2023-03-31|USD|20240000000|1192000000|157000000|157000000|282000000|428000000|21131000000|16396000000|||||206000000|569000000||132000000|2083000000|13912000000|1908000000|518000000||868000000|60000000|12004000000||8940000000|808000000|8132000000|9000000000|343000000|540000000|6328000000||3559000000|3000000|251387788|LNT
2022-12-31|USD|20163000000|1250000000|20000000|20000000|325000000|631000000|21169000000|16247000000|||||743000000|559000000||223000000|2107000000|13887000000|2363000000|756000000||1055000000|642000000|11668000000|131000000|8076000000|408000000|7668000000|8718000000|351000000|518000000|6276000000||3509000000|3000000|251134966|LNT
2022-09-30|USD|20205000000|1693000000|344000000|344000000|299000000|509000000|20615000000|15858000000|||||200000000|551000000||364000000|2103000000|13940000000|2422000000|786000000||1041000000|383000000|11518000000||8228000000|658000000|7570000000|8611000000|280000000|522000000|6265000000||3508000000|3000000|251021830|LNT
2022-06-30|USD|19391000000|1308000000|19000000|19000000|240000000|490000000|20167000000|15453000000|||||195000000|546000000||371000000|2084000000|13254000000|2276000000|584000000||1132000000|399000000|10949000000||7714000000|733000000|6981000000|8113000000|284000000|496000000|6137000000||3387000000|3000000|250926232|LNT
2022-03-31|USD|18839000000|1092000000|67000000|67000000|185000000|481000000|19769000000|15192000000|||||187000000|533000000|533000000|271000000|2022000000|12762000000|1521000000|383000000||609000000|276000000|11241000000||7716000000|333000000|7383000000|7992000000|212000000|416000000|6077000000||3336000000|3000000|250813728|LNT
