fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-12-31|USD|25318000000|11501000000|793000000|809000000|5050000000|5320000000|8342000000|5589000000||6263000000|1119000000|5144000000|130000000|114000000|16000000|360000000|493000000|23304000000|9553000000|5842000000||1222000000|1347000000|13736000000|1075000000|11393000000|1222000000||13690000000|2224000000|1056000000|2014000000|11969000000|12649000000|765000000|490698567|SYY
2024-09-30|USD|25880000000|11875000000|733000000|750000000|4991000000|5800000000|8561000000|5558000000||6422000000|1169000000|5253000000|131000000|114000000|17000000|351000000|553000000|23673000000|9399000000|6374000000||487000000|613000000|14245000000|1054000000|11869000000|487000000||13410000000|2141000000|1115000000|2207000000|11815000000|12498000000|765000000|492023827|SYY
2024-06-30|USD|24917000000|11043000000|696000000|720000000|4678000000|5346000000|14315000000|5497000000||6341000000|1188000000|5153000000|126000000|102000000|24000000|323000000|668000000|23057000000|9241000000|6290000000||469000000|719000000|13785000000|307000000|3563000000|415000000||3563000000|2101000000|1089000000|1860000000|11734000000|12260000000|765000000|495872061|SYY
2024-03-31|USD|24712340000|11204875000|598322000|621998000|4733966000|5562518000|13609498000|5290437000||6357858000|1136869000|5220989000|125709000|102033000|23676000|310069000|534703000|22611387000|8366271000|5869479000||93225000|216209000|14212559000|913991000|12113205000|93225000||13120421000|2246595000|995420000|2100953000|11178516000|11898772000|765175000|499642505|SYY
2023-12-31|USD|24740601000|11309600000|962000000|985197000|4722499000|5297367000|13533032000|5157150000||6429161000|1174151000|5255010000|125063000|102031000|23032000|327569000|576120000|22336567000|8254470000|5737726000||84513000|323307000|14048730000|856751000|12028122000|84513000||12969386000|2146664999|979376000|2404000000|10772840000|11724251000|765175000|504312633|SYY
2023-09-30|USD|23272751000|10895714000|569000000|591942000|4648610000|5344514000|12473679000|5021424000||5594287000|874902000|4719385000|119480000|96642000|22838000|333486000|566309000|21146952000|8454164000|5796398000||188978000|298647000|12658238000|805386000|10703873000|188978000||11698237000|2176934000|958614000|2126000000|10712486000|11560924000|765175000|505126492|SYY
2023-06-30|USD|22821000000|10608000000|745000000|757968000|4480812000|5097785000|12605890000|4915000000||5505284000|860000000|4646000000|120684000|107917000|12767000|284566000|640000000|20812523000|8540000000|6025000000||62550000|161601000|12239000000|260000000|2920991000|24621000||2920991000|2251181000|932000000|2009000000|10629308000|11310664000|765000000|506546403|SYY
2023-03-31|USD|22702033000|10898594000|757867000|757867000|4620614000||11803439000|4649356000||5500434000|886629000|4613805000||||292726000|509086000|21126731000|8980735000|5902249000|||818272000|12112992000|728023000|10258345000|723473000||11709841000|2260214000|1009016000|1575302000||10829909000|765175000|507716975|SYY
2022-12-31|USD|22087231000|10396006000|500340000|500340000|4661516000|4933637000|11810005000|4562435000||5488094000|911196000|4576898000|118780000|118780000||300513000|496978000|20650642000|8388521000|5420422000||702067000|806137000|12228815000|737894000|10349913000|702067000||11789874000|2161962000|1012634000|1436589000|10427277000|10649338000|765175000|507609696|SYY
2022-09-30|USD|22210943000|10767267000|437670000|437670000|4682609000||11443676000|4462608000||5340861000|906385000|4434476000||||310131000|552765000|21095602000|8959264000|6018227000|||649856000|12105130000|722888000|10263331000|555829000||11542048000|2291181000|971190000|1115341000||10757136000|765175000|507578576|SYY
