fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|486433000000|49394000000|49298000000|49298000000|-51875000000||25076000000|4440000000||15336000000|253000000|15083000000|321926000000|83500000000|4194000000|52296000000||423508000000|520000000|||520000000|520000000|50916000000||48792000000|||49312000000|26898000000||62925000000|30709000000|63698000000|7000000|381510336|COF
2024-06-30|USD|480018000000|46222000000|45414000000|45414000000|5219000000||25129000000|4396000000||15333000000|271000000|15062000000|319608000000|79250000000|4806000000|50377000000||422037000000|715000000|||715000000|715000000|49441000000||47216000000|||47931000000|-668000000||57981000000|30548000000|62211000000|7000000|381856146|COF
2024-03-31|USD|481720000000|356245000000|51028000000|51028000000|-53542000000||25018000000|4366000000||15352000000|290000000|15062000000|316753000000|78398000000|2761000000|54016000000||423919000000|568000000|||568000000|568000000|51993000000||49769000000|||50337000000|-762000000||57801000000|30385000000|61905000000|7000000|382063343|COF
2023-12-31|USD|478464000000|351846000000|43297000000|43297000000|-45775000000||26274000000|4375000000|5181000000|15375000000|310000000|15065000000|2670000000|79117000000|2469000000|46233000000||420375000000|538000000|||538000000|538000000|51618000000||49291000000|||49829000000|-649000000||58089000000|30136000000|60945000000|7000000|380389609|COF
2023-09-30|USD|471435000000|348716000000|44869000000|44869000000|-47947000000||25058000000|4378000000||15380000000|332000000|15048000000|316690000000|74837000000|74837000000|47947000000||417767000000|522000000|||522000000|522000000|50925000000||48700000000|||49222000000|-685000000||53668000000|29978000000|60529000000|7000000|380991150|COF
2023-06-30|USD|467800000000|343665000000|41596000000|41596000000|-44397000000||24975000000|4359000000||15416000000|356000000|15060000000|312818000000|78412000000|78412000000|44397000000||413241000000|649000000|||649000000|649000000|51709000000||49488000000|||50137000000|-637000000|19290000000|54559000000|29821000000|59028000000|7000000|381441449|COF
2023-03-31|USD|471660000000|346166000000|46513000000|46513000000|-49268000000||24511000000|4365000000||15146000000|367000000|14779000000|310462000000|81925000000|81925000000|49268000000||417007000000|542000000|||542000000|542000000|50135000000|24000000|48211000000|||48753000000|-621000000|18324000000|54653000000|29664000000|57898000000|7000000|382030281|COF
2022-12-31|USD|455249000000|333364000000|30856000000|30856000000|55000000||25337000000|4351000000|5004000000|14936000000|159000000|14777000000|314295000000|76919000000|76919000000|-76919000000||402667000000|883000000|||883000000|883000000|49632000000|33000000|47799000000|||48682000000|-527000000|21316000000|52582000000|29418000000|57184000000|7000000|381318702|COF
2022-09-30|USD|444232000000|322127000000|24892000000|24892000000|-102538000000||24019000000|4265000000||14954000000|183000000|14771000000|307105000000|1729000000|75303000000|27235000000||393371000000|528000000|||528000000|528000000|55779000000|38000000|46541000000|||47069000000|-433000000|21666000000|50861000000|29261000000|56240000000|7000000|381976333|COF
2022-06-30|USD|440288000000|311273000000|21553000000|21553000000|-106935000000||23899000000|4238000000||14861000000|83000000|14778000000|299817000000|83022000000|83022000000|23913000000||386878000000|440000000|||440000000|440000000|60198000000|43000000|47955000000|||48395000000|-333000000|20162000000|53410000000|28942000000|54836000000|7000000|383817721|COF
2022-03-31|USD|434195000000|302228000000|26804000000|26804000000|45000000||23819000000|4238000000||14881000000|97000000|14784000000|284224000000|89076000000|89076000000|-89076000000||377850000000|4594000000|||4594000000|4594000000|42464000000||40716000000|||45310000000|-4594000000|19396000000|56345000000|26954000000|53099000000|7000000|398987722|COF
2021-12-31|USD|432381000000|298289000000|21746000000|21746000000|-23760000000||24973000000|4210000000|4534000000|14893000000|111000000|14782000000|279488000000|95261000000|95261000000|23760000000||371352000000|820000000|||820000000|820000000|43966000000|53000000|42213000000|||43033000000|-9118000000|17825000000|61029000000|24470000000|51006000000|7000000|413858537|COF
2021-09-30|USD|425377000000|288747000000|26624000000|26624000000|-92124000000||23644000000|4204000000||14740000000|88000000|14652000000|265319000000|98149000000|98149000000|273807000000||361833000000|825000000|||825000000|825000000|38376000000|58000000|36618000000|||37443000000|-825000000|18978000000|63544000000|21818000000|48944000000|7000000|430375948|COF
2021-06-30|USD|423420000000|41368000000|34846000000|34846000000|-99668000000||23561000000|4227000000||14734000000|80000000|14654000000|354115000000|101766000000|101766000000|263984000000||358796000000|845000000|||845000000|845000000|37098000000||35439000000|||36284000000|-845000000|16689000000|64624000000|19108000000|46461000000|7000000|446113769|COF
2021-03-31|USD|425175000000|53391000000|50495000000|50495000000|41000000||23615000000|4277000000||14738000000|84000000|14654000000|344321000000|102061000000|99165000000|-146370000000||363987000000|842000000|||842000000|842000000|39108000000||37538000000|||38380000000|38162000000|15763000000|61188000000|17440000000|43167000000|7000000|456800844|COF
2020-12-31|USD|421602000000|43219000000|40509000000|40509000000|42000000||24915000000|4287000000|4706000000|14743000000|90000000|14653000000|354336000000|103155000000|100445000000|4443000000||361398000000|668000000|||668000000|668000000|41371000000|75000000|39796000000|||40464000000|40187000000|15733000000|60204000000|16865000000|40088000000|7000000|458972202|COF
