fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|26676000000|8864000000|1420000000|1420000000|2103000000|1729000000|17812000000|2833000000|4772000000|11232000000|5449000000|5783000000||||3612000000|886000000|18734000000|6200000000|841000000|160000000|2498000000|2498000000|12534000000|259000000|10437000000|2498000000||13194000000|2861000000|1263000000|7872000000|11084000000|15529000000|683000000|510000000|BAX
2024-06-30|USD|26312000000|8593000000|2095000000|2095000000|2985000000|2639000000|17719000000|4314000000|6460000000|11742000000|5741000000|6001000000|||101000000|1635000000|1139000000|18604000000|6131000000|1251000000|183000000|2468000000|2468000000|12473000000|439000000|10436000000|2468000000||13343000000|2412000000|1598000000|7643000000|11104000000|15539000000|683000000|510000000|BAX
2024-03-31|USD|27788000000|9400000000|3030000000|3030000000|2988000000|2521000000|18388000000|4370000000|6827000000|12335000000|5905000000|6430000000||||1605000000|1152000000|19553000000|6365000000|1329000000|197000000|2634000000|2634000000|13188000000|444000000|11092000000|2634000000||14170000000|2402000000|1652000000|8173000000|11130000000|16003000000|683000000|508000000|BAX
2023-12-31|USD|28276000000|9600000000|3078000000|3194000000|1918000000|2880000000|19536000000|2871000000|4779000000|12593000000|5918000000|5793000000|245000000|194000000|116000000|387000000|809000000|19808000000|6503000000|881000000|388000000|2668000000|0|14851000000|66000000|13855000000|2665000000||13855000000|1903000000|1400000000|8402000000|11230000000|16114000000|683000000|506000000|BAX
2023-09-30|USD|30656000000|12034000000|5716000000|5788000000|2873000000|2512000000|18622000000|4278000000|6585000000|12637000000|6230000000|6407000000|||72000000|861000000|1188000000|22490000000|6209000000|1246000000|195000000|2426000000|514000000|16281000000|436000000|14067000000|1912000000||514000000|2537000000|1778000000|8101000000|11249000000|16015000000|683000000|507000000|BAX
2023-06-30|USD|27885000000|8205000000|1722000000|1722000000|2897000000|2495000000|19680000000|4494000000|6534000000|12888000000|6470000000|6418000000||||858000000|1067000000|22254000000|5765000000|1240000000|199000000|2177000000|249000000|16489000000|438000000|14306000000|1928000000||249000000|70000000|1622000000|5569000000|11296000000|13655000000|683000000|506000000|BAX
2023-03-31|USD|28291000000|8099000000|1673000000|1673000000|2922000000|2547000000|20192000000|5000000000|6622000000|13508000000|6640000000|6868000000||||957000000|1130000000|22350000000|4760000000|1290000000|237000000|1153000000|50000000|17590000000|458000000|15278000000|1103000000||50000000|2157000000|1854000000|5879000000|11324000000|13947000000|683000000|505000000|BAX
2022-12-31|USD|28287000000|8011000000|1718000000|1718000000|2679000000|2848000000|21101000000|4695000000|6085000000|13245000000|6793000000|6452000000|247000000|247000000||368000000|1109000000|22392000000|4745000000|1110000000|488000000|1404000000|299000000|19416000000|62000000|16702000000|1103000000||17001000000|1917000000|1848000000|5833000000|11389000000|14050000000|683000000|507000000|BAX
2022-09-30|USD|27965000000|7810000000|1601000000|1601000000|2675000000|2555000000|20155000000|4799000000|6285000000|13566000000|6927000000|6639000000||||979000000|1244000000|22386000000|3708000000|1234000000|240000000|279000000|275000000|18678000000|454000000|16153000000|4000000||275000000|2037000000|2071000000|5535000000|11406000000|14015000000|683000000|504000000|BAX
2022-06-30|USD|31831000000|7882000000|1852000000|1900000000|2663000000|-125000000|23949000000|4976000000|6528000000|17103000000|7459000000|9644000000|||48000000|894000000|1304000000|22928000000|3916000000|1282000000|233000000|408000000|200000000|2734000000|470000000|16278000000|208000000||200000000|2073000000|2264000000|8859000000|11409000000|17099000000|683000000|504000000|BAX
2022-03-31|USD|32716000000|8173000000|2294000000|2294000000|2548000000|-129000000|24543000000|5114000000|6643000000|17509000000|7693000000|9816000000||||860000000|1311000000|23597000000|3890000000|1223000000|240000000|409000000|200000000|2942000000|508000000|16765000000|209000000||200000000|2092000000|2434000000|9075000000|11422000000|16994000000|683000000|503000000|BAX
2021-12-31|USD|33521000000|8872000000|2951000000|2951000000|2453000000|2828000000|25593000000|5178000000|6550000000|17628000000|7792000000|9836000000|154000000|154000000||390000000|1213000000|24400000000|4236000000|1246000000|492000000|511000000|301000000|22553000000|68000000|17754000000|208000000||18055000000|2189000000|2493000000|9077000000|11488000000|17065000000|683000000|499000000|BAX
2021-09-30|USD|19807000000|8167000000|3258000000|3300000000|2025000000|-115000000|11640000000|4582000000|6589000000|4974000000|1876000000|3098000000|||42000000|810000000|1503000000|10992000000|3441000000|999000000|91000000|510000000|301000000|2105000000|484000000|5446000000|209000000||301000000|1893000000|1621000000|8770000000|11529000000|16967000000|683000000|500000000|BAX
2021-06-30|USD|19682000000|8004000000|3136000000|3136000000|2065000000|-117000000|11678000000|4649000000|6612000000|5058000000|1910000000|3148000000||||782000000|1404000000|11147000000|3344000000|1005000000|87000000|457000000|51000000|2093000000|469000000|5710000000|406000000||51000000|1839000000|1624000000|8494000000|11561000000|16658000000|683000000|503000000|BAX
2021-03-31|USD|19466000000|7856000000|3182000000|3182000000|2017000000|-120000000|11610000000|4614000000|6491000000|5073000000|1962000000|3111000000||||742000000|1356000000|10976000000|3187000000|1023000000|80000000|407000000|407000000|2108000000|472000000|5681000000|407000000||6560000000|1719000000|1636000000|8452000000|11296000000|16502000000|683000000|505000000|BAX
2020-12-31|USD|20019000000|8411000000|3730000000|3730000000|1916000000|2240000000|12805000000|4722000000|6549000000|4888000000|1671000000|3217000000|135000000|135000000||342000000|1395000000|11293000000|3333000000|1043000000|66000000|406000000|0|9549000000|64000000|6233000000|405000000||6233000000|1490000000|1673000000|8689000000|11051000000|16328000000|683000000|509000000|BAX
2020-09-30|USD|20098000000|9033000000|4359000000|4359000000|1988000000|-122000000|11065000000|4460000000|6530000000|4772000000|1678000000|3094000000||||685000000|1255000000|11496000000|3422000000||63000000|727000000|0|2314000000|490000000|5760000000|727000000||0|2695000000|1824000000|8567000000|10571000000|16285000000|683000000|511000000|BAX
2020-06-30|USD|19465000000|8566000000|4085000000|4100000000|1905000000|-120000000|10899000000|4382000000|6301000000|4768000000|1716000000|3052000000|||15000000|692000000|1168000000|11305000000|2880000000||58000000|319000000|1000000|2370000000|488000000|6055000000|318000000||1000000|2561000000|1882000000|8128000000|10597000000|16055000000|683000000|509000000|BAX
2020-03-31|USD|19075000000|8333000000|4110000000|4110000000|1694000000|-114000000|10165000000|4340000000|6103000000|4720000000|1759000000|2961000000||||637000000|1105000000|11345000000|3036000000|||536000000|221000000|1827000000|486000000|5996000000|315000000||221000000|2500000000|1827000000|7699000000|10677000000|15935000000|683000000|507000000|BAX
2019-12-31|USD|18193000000|7503000000|3335000000|3335000000|1653000000|2036000000|10226000000|4512000000|6148000000|4501000000|1471000000|3030000000|76000000|76000000||315000000|1069000000|10281000000|3230000000|892000000|12000000|541000000|226000000|8179000000|54000000|4809000000|315000000||226000000|2609000000|1732000000|7882000000|10764000000|15718000000|683000000|506000000|BAX
2019-09-30|USD|17299000000|7210000000|3009000000|3009000000|1715000000||9500000000|4406000000|5973000000|4212000000|1365000000|2847000000||39000000||672000000|882000000|9682000000|2611000000|||2000000|0|1514000000|53000000|5063000000|2000000||0|85000000|1514000000|7588000000|10582000000|15849000000|683000000|511000000|BAX
2019-06-30|USD|17503000000|7229000000|2934000000|2925000000|1756000000||9738000000|4485000000|6052000000|4300000000|1363000000|2937000000||39000000||651000000|894000000|9700000000|2557000000|||4000000|2000000|1464000000|58000000|5157000000|1000000||2000000|2593000000|1490000000|7779000000|10322000000|15598000000|683000000|510000000|BAX
2019-03-31|USD|16241000000|6060000000|1902000000|1908000000|1743000000||9746000000|4476000000|5931000000|4369000000|1440000000|2929000000||39000000|6000000|626000000|823000000|8648000000|3276000000|||798000000|796000000|1483000000|57000000|3451000000|1000000||796000000|2531000000|1504000000|7570000000|10284000000|15414000000|683000000|512000000|BAX
2018-12-31|USD|15720000000|5959000000|1838000000|1832000000|1667000000|20000000|9722000000|4530000000|5803000000|4412000000|1410000000|3002000000|44000000|44000000||404000000|819000000|7854000000|2814000000|1004000000||4000000|2000000|6414000000||3473000000|2000000||2000000|1594000000|1559000000|7844000000|9989000000|15075000000|683000000|528000000|BAX
2018-09-30|USD|16803000000|7031000000|2863000000|2866000000|1716000000||9819000000|4476000000|5803000000|4378000000|1400000000|2978000000|6000000|39000000|6000000|624000000|918000000|7713000000|2663000000|||3000000|3000000|5030000000||3485000000|3000000||3488000000|2595000000|1570000000|9107000000|8639000000|14886000000|683000000|534000000|BAX
2018-06-30|USD|16519000000|6884000000|2858000000|2870000000|1616000000||9688000000|4486000000|5702000000|4405000000|1424000000|2981000000|13000000|36000000|13000000|628000000|744000000|7689000000|2586000000|||3000000|3000000|5080000000||3495000000|3000000||3498000000|2527000000|1612000000|8842000000|8485000000|14484000000|683000000|535000000|BAX
2018-03-31|USD|16843000000|6955000000|2949000000|2947000000|1578000000||9934000000|4576000000|5776000000|4608000000|1505000000|3103000000|7000000|45000000||621000000|704000000|7781000000|2601000000|||3000000|3000000|5155000000||3550000000|3000000||3553000000|2536000000|1630000000|9068000000|8354000000|14254000000|683000000|539000000|BAX
2017-12-31|USD|17111000000|7263000000|3394000000|3394000000|1475000000|14000000|9848000000|4588000000|5560000000|4476000000|1374000000|3102000000|8000000|4000000|8000000|368000000|787000000|7995000000|2821000000|||3000000|3000000|6811000000||3509000000|3000000||3512000000|1670000000|1665000000|9124000000|7981000000|14483000000|683000000|543000000|BAX
2017-09-30|USD|17541000000|7448000000|3517000000|3517000000|1550000000||10093000000|4488000000|5466000000|4488000000|1371000000|3117000000|11000000|||633000000|1117000000|8075000000|2662000000|||3000000|3000000|5420000000||3495000000|3000000||3498000000|2575000000|1925000000|9466000000|7756000000|14615000000|683000000|545000000|BAX
2017-06-30|USD|16963000000|7704000000|3817000000|3817000000|1525000000||9259000000|4337000000|5255000000|3855000000|1109000000|2746000000|10000000|||619000000|1067000000|7788000000|2558000000|||3000000|3000000|5240000000||3454000000|3000000||3457000000|1000000|1786000000|9175000000|7722000000|14480000000|683000000|544000000|BAX
2017-03-31|USD|15659000000|6633000000|2858000000|2858000000|1480000000||9026000000|4274000000|5062000000|3724000000|1091000000|2633000000|8000000|||603000000|1028000000|6973000000|2438000000|||3000000|0|4546000000||2784000000|3000000||2787000000|3000000|1762000000|8686000000|7810000000|14323000000|683000000|541000000|BAX
2016-12-31|USD|15546000000|6574000000|2801000000|2801000000|1430000000||8972000000|4289000000|4873000000|3706000000|1111000000|2595000000|9000000|7000000||341000000|977000000|7256000000|2744000000|||3000000|0|6211000000||2779000000|3000000||2782000000|3000000|1743000000|8290000000|7995000000|14200000000|683000000|543000000|BAX
2016-09-30|USD|15795000000|6589000000|2597000000|2597000000|1568000000||9206000000|4327000000|4931000000|3859000000|1180000000|2679000000|10000000|||634000000|1020000000|7118000000|2606000000|||6000000|0|4525000000||2834000000|6000000||2840000000|3000000|1691000000|8677000000|7813000000|14049000000|683000000|544000000|BAX
2016-06-30|USD|15982000000|6823000000|2630000000|2630000000|1591000000||9159000000|4329000000|4800000000|3912000000|1254000000|2658000000|10000000|||711000000|918000000|7473000000|3723000000|||1074000000|791000000|3749000000||2094000000|283000000||791000000|4000000|1655000000|8509000000|7907000000|14037000000|683000000|548000000|BAX
2016-03-31|USD|17350000000|8017000000|2211000000|3443000000|1682000000||9333000000|4403000000|4731000000|4086000000|1359000000|2727000000|1242000000||1232000000|951000000|844000000|8331000000|3823000000|||1289000000|817000000|4507000000||2068000000|472000000||817000000|10000000|2439000000|9019000000|7434000000|12923000000|683000000|549000000|BAX
2015-12-31|USD|20962000000|11796000000|2213000000|7361000000|1604000000||9179000000|4386000000|4604000000|4036000000|1349000000|2687000000|5162000000|46000000|5148000000|435000000|744000000|12116000000|5750000000|||2585000000|1775000000|8847000000||1450000000|810000000||3225000000|46000000|2425000000|8846000000|7646000000|9683000000|683000000|548000000|BAX
2015-09-30|USD|20172000000|11138000000|1970000000|6126000000|1696000000||9034000000|4338000000|4626000000|4128000000|1408000000|2720000000|4167000000||4156000000|1334000000|568000000|12348000000|5981000000|||2938000000|1962000000|6375000000||3791000000|976000000||1962000000|43000000|2555000000|7824000000|7697000000|9578000000|683000000|546000000|BAX
