fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|26635300000|3229500000|1021700000|1021700000|833300000|873500000|19169200000|4434300000||17725600000|12408000000|5317600000||||356400000|1183200000|13067600000|3248200000|||37700000|27400000|10045000000|61100000|6213300000|10300000|6203000000|6240700000|3210500000|368500000|13345300000|1172800000|8040200000|2100000|207200000|TAP
2024-06-30|USD|27394200000|4037700000|1647300000|1647300000|848500000|1073800000|19142300000|4415900000||17715400000|12393500000|5321900000||||337300000|1168100000|13978500000|4236300000|||894200000|27500000|9964900000|57900000|7028200000|866700000|6161500000|7055700000|218700000|365200000|13179600000|1110100000|7932400000|2100000|210000000|TAP
2024-03-31|USD|26072300000|2677000000|458400000|458400000|870900000|894100000|19215100000|4388700000||17793600000|12472300000|5321300000||||331500000|1158700000|12714100000|3863000000|||905500000|33600000|9076000000|55400000|6184100000|871900000|5312200000|6217700000|256900000|372800000|13120100000|846800000|7597400000|2100000|212700000|TAP
2023-12-31|USD|26375100000|2848500000|868900000|868900000|802300000|757800000|19968800000|4398100000||17939900000|12614600000|5325300000|222700000|222700000||297900000|1142200000|12940000000|4092600000|2149800000|0|911800000|21500000|9059800000|48500000|6202400000|890300000|5312100000|6182200000|729000000|372300000|13196000000|735600000|7484300000|2100000|215100000|TAP
2023-09-30|USD|26568400000|3087800000|801700000|801700000|852600000|918700000|19458000000|4222400000||18033000000|12712200000|5320800000|126800000|||353100000|1179400000|13080400000|4237700000|||878800000|26400000|9052400000|47700000|6153500000|852400000|5301100000|6179900000|3358900000|371800000|13246000000|584100000|7470000000|2100000|216100000|TAP
2023-06-30|USD|26789600000|3329200000|960900000|960900000|863400000|1015100000|19377100000|4288000000||18103100000|12807000000|5296100000|55500000|||360700000|1019300000|13532700000|3829900000|||423200000|38100000|9924300000|55900000|6577000000|385100000|6191900000|6615100000|3406700000|370800000|13030800000|549600000|7129300000|2100000|216400000|TAP
2023-03-31|USD|25852500000|2551600000|328200000|328200000|915600000|803800000|19242400000|4219400000||18091700000|12799300000|5292400000|77900000|||382400000|939100000|12933500000|3306200000|||412700000|35500000|9807800000|55900000|6554900000|377200000|6177700000|6590400000|2893500000|321000000|12696500000|537500000|6877000000|2100000|216500000|TAP
2022-12-31|USD|25868300000|2638000000|600000000|600000000|792900000|739800000|15925700000|7834500000|3661900000|18092000000|12800100000|5291900000|142100000|96900000||378900000|915500000|12953100000|3375400000|2068200000|0|397100000|20900000|9733200000|56200000|6541400000|376200000|6165200000|6515100000|288700000|292800000|12689700000|522900000|6894100000|2100000|216600000|TAP
2022-09-30|USD|26708500000|2749400000|525200000|525200000|866800000|809800000|20068600000|4008500000||18796500000|12663200000|6133300000|173200000|||368700000|1104700000|13312000000|3591200000|||505000000|136800000|9864900000|55000000|6450900000|368200000|6082700000|6587700000|3086200000|285200000|13170300000|510200000|7567400000|2100000|216800000|TAP
2022-06-30|USD|27387900000|2871900000|442100000|442100000|872400000|885200000|20527100000|4117500000||19142000000|12993500000|6148500000|228500000|||465700000|1204300000|13785100000|3514300000|||247000000|240100000|10426600000|58700000|6564700000|6900000|6557800000|6804800000|3267300000|290300000|13372800000|497600000|7433800000|2100000|217000000|TAP
