fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|8326000000|1926400000|120002000|120002000||1262921000|6399550000|5751274000|3302505000|250996000|250996000|||||543477000|397280000|4325732000|2041445000|673452000||500000000|500000000|2284287000||1032300000|500000000|1032303000|1032300000|867993000|390156000|4000218000||7261438000|1671000|101319000|JBHT
2024-06-30|USD|8416000000|1913710000|53505000|53505000||1251665000|6502170000|5833493000|3174017000|256580000|256579999|1||||608540000|412097000|4339884000|1581460000|724862000|||74206000|2758424000||1483800000|0|1483804000|1483800000|782392000|394494000|4075996000||7153058000|1671000|102386000|JBHT
2024-03-31|USD|8428000000|1949560000|64185000|64185000||1272115000|6478223000|5794796000|3071485000|262173000|262173000|||||613260000|421254000|4261352000|1543984000|731741000|||74234000|2717368000||1366500000|0|1366506000|1366500000|738009000|397866000|4166431000||7061194000|1671000|103242000|JBHT
2023-12-31|USD|8538260000|2084912000|53344000|53344000|42186000|1334912000|6453348000|5773913000|2993959000|267953000|133896000|134057000|||0|299501999|411482000|4434502000|1779421000|737364000||249961000|449761000|2655081000||1326100000|249961000|1326107000|1326100000|592296000|392766000|4103758000|3425164000|6978119000|1671000|103220027|JBHT
2023-09-30|USD|8373000000|1970174000|75198000|75198000|1|1369974000|6402796000|5717769000|2942438000|276046000|143200000|132800000||||525002000|408981000|4354868000|1779076000|808803000||249902000|249902000|2575792000||1195700000|249902000|1195708000|1195700000|720371000|393564000|4018102000||6867938000|1671000|103302000|JBHT
2023-06-30|USD|8248000000|2137580000|295929000|295929000|1|1286244000|6110152000|5484081000|2940246000|226646000|226646000|||||555407000|399425000|4335809000|1768524000|767428000||249844000|249844000|2567285000||1195300000|249844000|1195309000|1195300000|751252000|393181000|3911923000||6723938000|1671000|103562000|JBHT
2023-03-31|USD|7790402000|1988927000|52604000|52604000|1|1382896000|5801475000|5197798000|2965980000|231518000|231518000|||||553427000|372159000|3993031000|1703583000|749774000||249785000|249785000|2289448000||991700000|249785000|991710000|991700000|704024000|375761000|3797371000||6577914000|1671000|103724000|JBHT
2022-12-31|USD|7787000000|2211778000|51927000|51927000|40602000|1528075000|5574804000|4979817000|3019663000|236390000|115941000|120449000|||0|587534000|358597000|4119814000|1568231000|798776000|||86000000|2551583000||1261700000|0|1261738000|1261700000|769455000|369314000|3666768000|3258530000|6423730000|1671000|103743382|JBHT
2022-09-30|USD|7432000000|2152416000|84334000|84334000||1726155000|5279143000|4708007000|2972231000|241443000|120800000|120600000||||341927000|329693000|3926450000|1500724000|838859000||||2425726000||1261700000|0|1243814000|1243800000|-174040000|346007000|3505109000||6263923000|1671000|103757000|JBHT
2022-06-30|USD|7252562000|2281918000|123841000|123841000||1776773000|4970644000|4447695000|2846384000|236489000|124789000|111700000||||381304000|286460000|3927698000|1870065000|886617000||349955000|349955000|2057633000||945999000|349955000|945999000|1295954000|-177138000|301003000|3324864000||6036095000|1671000|104252000|JBHT
