fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-12-31|USD|21625000000|3321000000|2038000000|2038000000|46000000|1104000000|682000000|17890000000|||||12000000|||27000000|414000000|8495000000|1136000000|833000000||7000000|122000000|7541000000|0|3535000000|0|3535000000|3535000000|872000000|259000000|13122000000||5857000000|74000000|739000000|CTRA
2024-09-30|USD|20126000000|1735000000|843000000|843000000|46000000|771000000|754000000|17941000000|||||51000000|||70000000|450000000|7084000000|1080000000|773000000||6000000|127000000|6208000000|2000000|2066000000|0|2066000000|2066000000|803000000|291000000|13034000000||5716000000|74000000|738000000|CTRA
2024-06-30|USD|20764000000|2337000000|1070000000|1320000000|45000000|926000000|745000000|17996000000|||||19000000||250000000|37000000|431000000|7727000000|1665000000|775000000||582000000|707000000|6286000000|4000000|2646000000|575000000|2071000000|2646000000|170000000|315000000|13029000000||5620000000|74000000|742000000|CTRA
2024-03-31|USD|20953000000|2550000000|1289000000|1539000000|52000000|878000000|797000000|17959000000|||||68000000||250000000|10000000|444000000|7856000000|1709000000|788000000||582000000|698000000|6419000000|5000000|2651000000|575000000|2076000000|2651000000|174000000|397000000|13089000000||5558000000|75000000|750000000|CTRA
2023-12-31|USD|20415000000|2015000000|956000000|956000000|59000000|1012000000|844000000|17933000000|||||92000000||0|97000000|467000000|7368000000|1660000000|803000000||581000000|697000000|6013000000|6000000|2161000000|575000000|1586000000|2161000000|153000000|429000000|13039000000||5366000000|75000000|753000000|CTRA
2023-09-30|USD|20101000000|1713000000|847000000|847000000|64000000|742000000|850000000|17928000000|||||37000000|||14000000|460000000|7304000000|1640000000|643000000||581000000|575000000|5997000000|7000000|2167000000|575000000|1592000000|2167000000|331000000|436000000|12789000000||5101000000|75000000|753000000|CTRA
2023-06-30|USD|19879000000|1640000000|841000000|841000000|65000000|622000000|842000000|17801000000|||||88000000|||15000000|438000000|7212000000|941000000|626000000||6000000|121000000|6632000000|9000000|2171000000||2171000000|2171000000|315000000|456000000|12659000000||4931000000|76000000|755000000|CTRA
2023-03-31|USD|20139000000|2005000000|973000000|973000000|56000000|775000000|859000000|17682000000|||||184000000|||7000000|452000000|7488000000|1209000000|833000000||6000000|122000000|6663000000|10000000|2176000000||2176000000|2176000000|1027000000|464000000|12643000000||4875000000|76000000|764000000|CTRA
2022-12-31|USD|20154000000|2211000000|673000000|673000000|63000000|1418000000|894000000|17479000000|||||146000000|||9000000|464000000|7484000000|1193000000|844000000||6000000|120000000|6699000000|11000000|2181000000|0|2181000000|2181000000|-2293000000|500000000|12659000000|0|4636000000|77000000|781000000|CTRA
2022-09-30|USD|20305000000|2350000000|778000000|778000000|57000000|1614000000|18432000000|17429000000|||||10000000|||8000000|526000000|7635000000|1415000000|1010000000||50000000|166000000|6673000000|13000000|2232000000|44000000|2188000000|2232000000|-2056000000|533000000|12659000000|2566000000|4137000000|90000000|792000000|CTRA
2022-07-07|USD|148000000000|2832000000|1059000000|1059000000|46000000||148000000|17407000000||||||||22000000||148000000|1570000000||||203000000|6886000000|315000000|2981000000|124000000||3420000000|1305000000|426000000|12191000000|-2339000000|3460000000|89000000|803000000|CTRA
2022-06-30|USD|20647000000|2832000000|1059000000|1059000000|46000000|1788000000|17815000000|17407000000|||||25000000|||22000000|408000000|8445000000|1570000000|1044000000||130000000|203000000|7193000000|14000000|3105000000|124000000|2981000000|3105000000|1305000000|426000000|12191000000|2339000000|3460000000|89000000|803000000|CTRA
