fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-12-31|USD|10218000000|3983000000|122000000|122000000|1810000000|1482000000|6010000000|1194000000|670000000|4910000000|1023000000|3887000000|170000000|170000000||569000000||5381000000|2803000000|962000000|178000000|706000000|650000000|2586000000|3000000|1830000000|53000000||650000000|618000000|387000000|3393000000||3771000000|1000000|124155884|HSIC
2024-09-30|USD|10605000000|4147000000|126000000|126000000|1754000000|1660000000|5390000000|540000000||5086000000|1100000000|3986000000||||607000000||5634000000|2929000000|1026000000|84000000|747000000|638000000|2713000000|339000000|1906000000|109000000||638000000|631000000|414000000|3503000000||3766000000|1000000|125154194|HSIC
2024-06-30|USD|10251000000|3941000000|138000000|138000000|1657000000|1559000000|5290000000|518000000||4986000000|1081000000|3905000000||||587000000||5247000000|2549000000|867000000|85000000|611000000|505000000|2706000000|336000000|1891000000|106000000||505000000|567000000|431000000|3512000000||3803000000|1000000|127080545|HSIC
2024-03-31|USD|10145000000|4078000000|159000000|159000000|1686000000|1644000000|5064000000|500000000||4750000000|915000000|3835000000||503000000||589000000||5110000000|2334000000|879000000|92000000|367000000|264000000|2784000000|341000000|2010000000|103000000||264000000|625000000|423000000|3600000000||3838000000|1000000|128480909|HSIC
2023-12-31|USD|10573000000|4488000000|171000000|171000000|1815000000|1863000000|5856000000|1161000000|672000000|4791000000|916000000|3875000000|180000000|180000000||639000000||5420000000|2683000000|1020000000|98000000|414000000|264000000|2746000000|4000000|1937000000|146000000||263000000|700000000|436000000|3655000000||3860000000|1000000|129247765|HSIC
2023-09-30|USD|9810000000|4113000000|166000000|166000000|1833000000|1573000000|4752000000|474000000||4429000000|834000000|3595000000||471000000||541000000||4709000000|2093000000|953000000|95000000|84000000|12000000|2625000000|388000000|1815000000|72000000||12000000|571000000|396000000|3651000000||3897000000|1000000|129935883|HSIC
2023-06-30|USD|9146000000|3911000000|137000000|137000000|1843000000|1468000000|4303000000|439000000||4013000000|678000000|3335000000||493000000||463000000||4140000000|2276000000|817000000|95000000|391000000|325000000|1873000000|358000000|1133000000|66000000||325000000|590000000|397000000|3560000000||3769000000|1000000|130576806|HSIC
2023-03-31|USD|8572000000|3952000000|126000000|126000000|1918000000||4620000000|396000000||3465000000|548000000|2917000000||479000000||438000000||3875000000|2172000000|855000000||291000000|236000000|1703000000|347000000|1021000000|55000000||1659000000|566000000|368000000|3472000000||3684000000|1000000|131196783|HSIC
2022-12-31|USD|8607000000|3988000000|117000000|117000000|1963000000|1442000000|4354000000|946000000|573000000|3480000000|587000000|2893000000|161000000|161000000||466000000||3936000000|2224000000|1004000000|94000000|109000000|103000000|1720000000|6000000|1046000000|2000000||1149000000|592000000|361000000|3446000000||3678000000|1000000|131792817|HSIC
2022-09-30|USD|8534000000|3957000000|123000000|123000000|1818000000|1507000000|3824000000|354000000||3505000000|635000000|2870000000||399000000||509000000||3726000000|2146000000|957000000|85000000|111000000|107000000|1589000000|343000000|934000000|4000000||107000000|549000000|338000000|3611000000||3922000000|1000000|135258887|HSIC
