fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|5613355000|3338986000|131704000|131704000||2630350000|2274369000|132632000||1477682000|30987000|1446695000||||303681000|109381000|3973289000|2240837000|1325874000||150000000|299076000|1732452000|355553000|1561356000|150000000|1411356000|1561356000|561776000|4152000|1640066000|4784179000|5713207000|11808000|118083000|CHRW
2024-06-30|USD|5512346000|3179174000|113166000|113166000|1|2650800000|2333172000|139636000||1505368000|36763000|1468605000||||154807000|109949000|4001905000|2244213000|1431662000||188000000|336246000|1757692000|373687000|1609066000|188000000|1421066000|1609066000|473822000|3522000|1510441000|4847545000|5691874000|11726000|117262000|CHRW
2024-03-31|USD|5472088000|3124181000|121838000|121838000|1|2592576000|2347907000|143497000||1507145000|40127000|1467018000||||174441000|111218000|4042094000|2274286000|1390019000||280000000|429636000|1767808000|385103000|1700776000|280000000|1420776000|1700776000|454631000|2859000|1429994000|4867897000|5639629000|11700000|117000000|CHRW
2023-12-31|USD|5225280000|2880694000|145524000|145524000||2381963000|2344586000|144718000|292740000|1517262000|43662000|1473600000||||163307000|114097000|3806583000|2051993000|1303951000||160000000|308902000|1754590000|372014000|1580487000|160000000|1420487000|1580487000|434392000|2074000|1418697000|4886917000|5620790000|11677000|116768000|CHRW
2023-09-30|USD|5317667000|2959243000|174733000|174733000|1|2442297000|2358424000|150858000||1511898000|46579000|1465319000||||137476000|130244000|3913083000|2649543000|1375529000||662966000|736647000|1263540000|368432000|1583686000|662966000|920720000|1583686000|461928000|3773000|1404584000|4910467000|5663714000|11647000|116465000|CHRW
2023-06-30|USD|5405261000|3051485000|210155000|210155000|1|2505130000|2353776000|159222000||1521998000|52591000|1469407000||||147993000|126964000|4017154000|2761491000|1358619000||815863000|888086000|1255663000|361183000|1736358000|815863000|920495000|1736358000|423817000|3005000|1388107000|4920340000|5655489000|11633000|116335000|CHRW
2023-03-31|USD|5595584000|3234646000|239160000|239160000||2681580000|2360938000|160864000||1529083000|58397000|1470686000||||122195000|123028000|4214196000|2947868000|1411371000||952759000|1025717000|1266328000|374126000|1873031000|952759000|920272000|1873031000|438904000|2549000|1381388000|4905986000|5631750000|11644000|116437000|CHRW
2022-12-31|USD|5954564000|3589238000|217482000|217482000|1|2991753000|2365326000|159432000|290396000|1534839000|64026000|1470813000||||122406000|117312000|4601142000|3322852000|1466998000||1053655000|1127377000|1278290000|387464000|1973704000|1053655000|920049000|1973704000|624916000|1926000|1353422000|4903078000|5590440000|11632000|116323000|CHRW
2022-09-30|USD|6795530000|4433366000|187532000|187532000|1|3802160000|2362164000|158706000||1526425000|68122000|1458303000||||79977000|120195000|5117969000|3358878000|1662606000||779000000|850002000|1759091000|364327000|2198380000|779000000|1419380000|2198380000|753107000|1480000|1677561000|4495936000|5567592000|12059000|120594000|CHRW
2022-06-30|USD|7457439000|5168256000|238925000|238925000|1|4302321000|2289183000|155829000||1548644000|75789000|1472855000||||108258000|112083000|5405024000|3485750000|1872497000||674000000|746686000|1919274000|354005000|2268055000|674000000|1594055000|2268055000|812207000|1088000|2052415000|3992746000|5411346000|12512000|125116000|CHRW
