fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|24845000000|10616000000|1025000000|1025000000|1927000000|6862000000|14013000000|936000000|1803000000|8150000000|2372000000|5778000000|1791000000|1334000000||302000000|1674000000|15289000000|9430000000||658000000|1505000000|1426000000|5947000000|88000000|4008000000|38000000|3277000000|5434000000|335000000|969000000|8692000000||9584000000|3000000|306010388|CBRE
2024-06-30|USD|23462000000|9653000000|928000000|928000000||6494000000|13649000000|895000000|1703400000|8052000000|2385000000|5667000000|1689000000|1309000000|142800000|357000000|1634000000|14273000000|8629000000||622000000|1032000000|968000000|5719000000|75000000|4250000000|28000000|3272000000|5218000000|238000000|885000000|8356000000||9384000000|3000000|306473349|CBRE
2024-03-31|USD|22964000000|9444000000|1044000000|1044000000||6334000000|13409000000|900000000|1634600000|7852000000|2298000000|5554000000|1629000000|1298000000||365000000|1610000000|13865000000|8233000000||607500000|900000000|846000000|5706000000|74000000|4131000000|19000000|3282000000|4977000000|222000000|871000000|8261000000||9263000000|3000000|306949267|CBRE
2023-12-31|USD|22548000000|9666000000|1265000000|1265000000||6529000000|12803000000|907000000|1576000000|7210000000|2081000000|5129000000|1674000000|1374000000||315000000|1547000000|13481000000|8243000000||602300000|727000000|682000000|5310000000|72000000|6362000000|9000000|2804000000|7044000000|218000000|903000000|8267000000||9188000000|3000000|304889140|CBRE
2023-09-30|USD|21687417000|9326612000|1252101000|1252101000|425456000|5887630000|12036125000|851739000|1520669000|7025822000|2064321000|4961501000|1748212000|1316395000||343114000|1236931000|13226528000|7866644000||532600000|1671914000|998914000|5424765000|64881000|3478859000|0|2795855000|4477773000|163311000|1064629000|7684016000||8724653000|3048000|304750283|CBRE
2023-06-30|USD|21732067000|9469708000|1261174000|1261174000|-538845000|5745285000|12156659000|848852000|1529028000|7173623000|2129915000|5043708000|1519323000|1306769000||634997000|1224198000|12838430000|8153040000||534203000|1586434000|1003434000|4749194000|63804000|3086900000|436205000|2059797000|4090334000|189452000|1125123000|8098058000||9011227000|3109000|310876434|CBRE
2023-03-31|USD|21030097000|9046400000|1231325000|1231325000|-522634000|5609848000|11899800000|833269000|1458857000|7086757000|2152939000|4933818000|1475378000|1295088000|1295088000|611098000|1134548000|12387687000|8717462000||531000000|2008790000|799790000|3727349000|57124000|2734585000|433433000|1086268000|3534375000|236241000|1044749000|7859834000||8809824000|3108000|310786159|CBRE
2022-12-31|USD|20513000000|8529000000|1318000000|1318290000|-470450000|5408335000|11909621000|836000000|1386300000|7061088000|2193000000|4868000000|1489958000|1317705000|290000|557000000|1109000000|11907000000|8242000000||560634000|668754000|669000000|3723757000|58000000|3894188000|428000000|1086000000|4562942000|226000000|1013000000|7853000000||8833000000|3000000|311014160|CBRE
2022-09-30|USD|20215330000|8589957000|1125011000|1125011000|410414000|4955705000|11473995000|768445000|1308977000|6807106000|2146468000|4660638000|1698898000|1461287000|1461287000|534379000|1024806000|11575686000|7755653000||636099000|1497925000|1214925000|3876056000|56023000|1759929000|283000000|1476929000|2974854000|205473000|804217000|7935827000||9155739000|3171000|317055298|CBRE
2022-06-30|USD|20438672000|8872216000|1192783000|1192783000|-530837000|5143546000|11425602000|778535000|1352276000|7051460000|2256613000|4794847000|1436086000|1201745000|1201745000|668770000|912693000|11543688000|7623793000||571988000|1365582000|1055582000|3980507000|60612000|1813494000|310000000|1503494000|2869076000|186547000|869122000|8136010000||9084358000|3221000|322117764|CBRE
2022-03-31|USD|21143152000|9333547000|1657336000|1657336000|-408107000|5116982000|11555695000|792735000|1330999000|7315630000|2338548000|4977082000|1486191000|1124339000||543400000|869679000|11860327000|7789844000||599342000|1412951000|1202951000|4141233000|70750000|1736212000|210000000|1526212000|2939163000|224327000|950246000|8469971000||8758928000|3296000|329555402|CBRE
2021-12-31|USD|22073491000|10082365000|2430951000|2430951000|-262826000|5194577000|11783255000|816092000|1288509000|7404602000|2409427000|4995175000|1522504000|1196088000|1196088000|371656000|875743000|12714374000|8418869000||569559000|1310119000|1310119000|4368762000|73257000|4411144000|0|1538123000|5721263000|199421000|1035917000|8528193000||8366631000|3329000|332875959|CBRE
2021-09-30|USD|19730360000|10075428000|2767820000|2767820000|462984000|4628128000|8969799000|722646000|1231920000|5220389000|1345646000|3874743000|1241906000|845621000|845621000|475548000|838896000|11329681000|7435554000||394345000|1424975000|1389083000|3971532000|77405000|1843849000|0|1843849000|3232932000|195589000|687786000|7962593000||7674639000|3346000|334642584|CBRE
2021-06-30|USD|18458352000|8886889000|2142820000|2142820000|-207357000|4540606000|8977638000|741946000||5237277000|1345143000|3892134000|1056039000|747608000|747608000|321346000|881433000|10335165000|6397981000||398100000|1145130000|1107717000|4017560000|80376000|1855508000|1181000|1854327000|2963225000|133094000|710862000|7679521000||7238896000|3357000|335706818|CBRE
2021-03-31|USD|17248728000|7906291000|1910326000|1910326000|373039000|4304242000|8758939000|774301000||5175162000|1370484000|3804678000|978053000|682559000|682559000|318719000|748648000|9592945000|5772803000||351813000|718196000|680898000|3898615000|78473000|1849748000|1402000|1848346000|2530646000|165008000|608848000|7230370000||6796259000|3359000|335918173|CBRE
2020-12-31|USD|18039143000|8845631000|1896188000|1896188000|-150262000|4488710000|8637200000|815009000|1074887000|5189522000|1367913000|3821609000|729995000|452365000|452365000|293321000|747413000|10533483000|7143983000||326100000|1430106000|1389294000|3413620000|78881000|4154310000|1514000|1380202000|5543604000|160604000|625303000|7078326000||6530057000|3356000|335561345|CBRE
2020-09-30|USD|16347076000|7771375000|1481924000|1481924000|449580000|4060734000|8456607000|818333000||5078186000|1333917000|3744269000|620607000|392569000|392569000|285220000|687935000|9752774000|6152272000||266799000|1236168000|1196862000|3662833000|62331000|1793692000|1526000|1783212000|2990554000|120974000|495198000|6553096000||6216292000|3354000|335438893|CBRE
