date,open_price,high_price,low_price,close_price,adjusted_close_price,volume,dividend_amount,split coefficient,ticker,rolling62_adjustedclose
2022-05-02,313.87,318.3,306.53,312.25,310.139627512032,584306.0,0.0,1.0,WST,382.24038082793896
2022-05-03,312.92,314.88,305.82,306.45,304.378827385307,503511.0,0.0,1.0,WST,380.6050282370519
2022-05-04,304.36,320.67,300.18,318.44,316.287791785209,757129.0,0.0,1.0,WST,379.26711634746954
2022-05-05,318.53,319.01,308.7,314.76,312.632663428942,592822.0,0.0,1.0,WST,377.8926679301128
2022-05-06,310.71,313.59,303.07,306.34,304.26957083118,593510.0,0.0,1.0,WST,376.3838112900851
2022-05-09,302.3,304.04,295.63,296.82,294.813912692142,439484.0,0.0,1.0,WST,374.72292440252716
2022-05-10,300.1,302.8,289.31,296.26,294.257697507492,457731.0,0.0,1.0,WST,372.9235271686603
2022-05-11,293.34,300.06,290.42,290.8,288.834599457162,388955.0,0.0,1.0,WST,371.1844537144442
2022-05-12,289.25,297.6,288.12,295.99,293.989522329179,446094.0,0.0,1.0,WST,369.6622264971734
2022-05-13,299.97,306.95,299.0,304.97,302.908830111591,310223.0,0.0,1.0,WST,368.40427123180297
2022-05-16,303.0,307.53,301.8,303.37,301.319643869736,326702.0,0.0,1.0,WST,367.0936232212657
2022-05-17,308.32,311.16,301.53,304.92,302.859168041533,376323.0,0.0,1.0,WST,365.90468038155507
2022-05-18,301.31,303.94,293.2,294.01,292.022904354884,416123.0,0.0,1.0,WST,364.4131813095558
2022-05-19,293.43,303.81,290.97,302.21,300.167483844391,423925.0,0.0,1.0,WST,363.33822466395475
2022-05-20,304.95,306.49,294.3,300.68,298.647824500617,374114.0,0.0,1.0,WST,362.244521795163
2022-05-23,303.5,303.55,297.51,303.34,301.289846627701,491035.0,0.0,1.0,WST,361.37981482130937
2022-05-24,302.45,303.12,297.705,300.72,298.687554156664,306638.0,0.0,1.0,WST,360.13863940530126
2022-05-25,301.21,303.79,296.055,298.79,296.770598252426,381481.0,0.0,1.0,WST,358.737006212023
2022-05-26,301.5,306.405,298.14,305.46,303.395518398159,329282.0,0.0,1.0,WST,357.43245909463343
2022-05-27,308.55,321.37,308.54,321.21,319.03907046642,546453.0,0.0,1.0,WST,356.46829472936327
2022-05-31,318.75,319.365,309.91,310.38,308.282266091864,1160327.0,0.0,1.0,WST,355.2809955324045
2022-06-01,313.04,314.12,305.37,308.58,306.494431569777,353467.0,0.0,1.0,WST,353.95981990950537
2022-06-02,309.13,318.25,306.61,317.99,315.840833154687,306143.0,0.0,1.0,WST,352.854242327362
2022-06-03,313.9,313.9,308.576,309.88,307.785645391284,362169.0,0.0,1.0,WST,351.84787771454353
2022-06-06,312.67,314.47,308.06,309.03,306.941390200298,252383.0,0.0,1.0,WST,351.0557504548132
2022-06-07,307.13,317.06,307.13,316.36,314.221849670797,279337.0,0.0,1.0,WST,350.160881470287
2022-06-08,313.43,318.07,310.77,312.01,309.901249575753,410249.0,0.0,1.0,WST,349.21121678353484
2022-06-09,309.41,311.6101,304.37,304.54,302.481736309093,325427.0,0.0,1.0,WST,348.27414374477354
2022-06-10,302.91,303.05,293.15,293.51,291.526283654304,526216.0,0.0,1.0,WST,347.0513264080172
2022-06-13,287.7,288.23,280.64,283.87,281.951436547127,399728.0,0.0,1.0,WST,345.42732722156165
2022-06-14,282.18,284.02,275.89,280.61,278.713469579347,472218.0,0.0,1.0,WST,343.5696839253021
2022-06-15,284.93,294.62,281.48,289.89,287.930749782107,635928.0,0.0,1.0,WST,341.7249225261094
2022-06-16,283.32,283.7982,279.51,282.69,280.779411693759,371912.0,0.0,1.0,WST,339.6135011653109
2022-06-17,286.54,291.76,282.54,282.82,280.90853307591,855910.0,0.0,1.0,WST,337.5368274053059
2022-06-21,286.33,289.3642,285.5,288.53,286.57994147653,370499.0,0.0,1.0,WST,335.53849792618564
2022-06-22,286.41,292.28,285.99,288.83,286.877913896878,620796.0,0.0,1.0,WST,333.7103810361243
2022-06-23,290.91,299.78,290.6,298.9,296.879854806553,235684.0,0.0,1.0,WST,331.9585607056905
2022-06-24,301.36,302.1,297.5,301.18,299.144445201197,486427.0,0.0,1.0,WST,330.2946653616443
2022-06-27,302.1,305.13,298.795,304.82,302.759843901417,258112.0,0.0,1.0,WST,328.66650562193007
2022-06-28,303.51,304.86,296.31,296.46,294.456345787724,366772.0,0.0,1.0,WST,326.7848069570195
2022-06-29,295.46,300.49,291.4,299.52,297.495664475272,364812.0,0.0,1.0,WST,324.8898418937831
2022-06-30,299.22,304.64,294.36,302.37,300.326402468577,553775.0,0.0,1.0,WST,323.1574233480661
2022-07-01,303.44,308.62,300.1,307.74,305.660108792803,319083.0,0.0,1.0,WST,321.4098348793702
2022-07-05,302.37,306.81,298.115,306.06,303.991463238855,431888.0,0.0,1.0,WST,319.7634308035141
2022-07-06,307.75,317.33,304.69,315.55,313.417324135858,540144.0,0.0,1.0,WST,318.2753015211277
2022-07-07,313.57,321.0,313.57,320.26,318.095491135319,530418.0,0.0,1.0,WST,316.849656619565
2022-07-08,316.86,321.25,316.85,318.48,316.327521441255,463386.0,0.0,1.0,WST,315.21936128541614
2022-07-11,318.48,319.07,314.74,315.94,313.80468828231,360100.0,0.0,1.0,WST,313.6583792778203
2022-07-12,315.78,318.41,294.48,296.77,294.764250622084,661376.0,0.0,1.0,WST,312.0317582250658
2022-07-13,292.23,304.15,290.88,300.0,297.972420347829,437565.0,0.0,1.0,WST,310.68025278652635
2022-07-14,297.15,299.37,291.27,294.37,292.380471259301,469983.0,0.0,1.0,WST,309.1990043537411
2022-07-15,299.35,301.84,293.43,300.44,298.409446564339,302582.0,0.0,1.0,WST,307.90786853046876
2022-07-18,299.75,302.21,290.51,291.98,290.00662431053,253572.0,0.0,1.0,WST,306.62211114989344
2022-07-19,295.55,300.85,294.17,300.19,298.339919666258,272828.0,0.18,1.0,WST,305.4906169537017
2022-07-20,301.26,305.72,299.04,303.41,301.540074705817,357603.0,0.0,1.0,WST,304.39872314442425
2022-07-21,308.45,316.6,307.9775,316.6,314.648784324385,646124.0,0.0,1.0,WST,303.62415248482796
2022-07-22,317.68,318.69,309.6,313.64,311.707026896716,323878.0,0.0,1.0,WST,303.0483618721374
2022-07-25,312.9,314.81,309.795,313.51,311.577828090771,341057.0,0.0,1.0,WST,302.4836238262694
2022-07-26,311.8,314.54,305.385,313.36,311.42875254545,353620.0,0.0,1.0,WST,302.18177291036733
2022-07-27,312.93,322.85,310.28,320.52,318.54462524211,444590.0,0.0,1.0,WST,301.99517473541187
2022-07-28,316.38,340.82,316.07,339.92,337.825062436971,816220.0,0.0,1.0,WST,302.23169151211727
2022-07-29,338.85,345.1,338.1669,343.56,341.442629003429,554539.0,0.0,1.0,WST,302.6915623694422
2022-08-01,340.26,345.74,338.39,339.04,336.950485904421,413176.0,0.0,1.0,WST,303.1239955693194
2022-08-02,337.1,343.855,335.3844,339.1,337.010116122549,397597.0,0.0,1.0,WST,303.65030667798453
2022-08-03,342.31,346.84,340.42,343.65,341.532074330622,395933.0,0.0,1.0,WST,304.0574725254912
2022-08-04,342.7,342.73,337.735,340.48,338.381611139503,282266.0,0.0,1.0,WST,304.4727781337261
2022-08-05,336.71,341.85,335.41,341.7,339.594092241448,214019.0,0.0,1.0,WST,305.042528479053
2022-08-08,343.48,347.24,339.09,339.36,337.268513734439,259665.0,0.0,1.0,WST,305.7272801087675
2022-08-09,338.0,339.74,329.22,329.49,327.459342852311,287008.0,0.0,1.0,WST,306.2627905175548
2022-08-10,334.71,339.5,334.15,338.84,336.751718510659,267682.0,0.0,1.0,WST,307.03564727648217
2022-08-11,340.87,346.82,337.26,337.75,335.668436214659,214993.0,0.0,1.0,WST,307.70788782302225
2022-08-12,338.65,341.835,338.45,340.98,338.878529623907,199205.0,0.0,1.0,WST,308.2880442667692
2022-08-15,340.7,344.99,338.53,340.82,338.719515708898,232750.0,0.0,1.0,WST,308.89126800611064
2022-08-16,338.19,338.19,331.444,333.93,331.871978993815,357819.0,0.0,1.0,WST,309.3592165698571
2022-08-17,331.74,332.625,327.03,328.25,326.22698501099,287779.0,0.0,1.0,WST,309.91089529011685
2022-08-18,328.63,328.63,320.95,321.79,319.806798192495,381889.0,0.0,1.0,WST,310.2276584247636
2022-08-19,320.73,321.39,316.13,319.52,317.550788273302,354754.0,0.0,1.0,WST,310.53254493722636
2022-08-22,315.0,317.38,309.66,311.47,309.550400674404,318157.0,0.0,1.0,WST,310.66577967991515
2022-08-23,309.85,310.54,306.241,309.71,307.801247609303,237290.0,0.0,1.0,WST,310.81277473560283
2022-08-24,312.08,312.08,306.45,310.58,308.665885772165,434533.0,0.0,1.0,WST,311.00463421172765
2022-08-25,314.69,315.07,309.48,314.68,312.740617344275,265539.0,0.0,1.0,WST,311.15536161408437
2022-08-26,314.49,314.98,302.96,303.77,301.897856014588,250851.0,0.0,1.0,WST,310.87889041324837
2022-08-29,301.44,304.37,298.51,301.57,299.711414683212,345221.0,0.0,1.0,WST,310.74065087439914
2022-08-30,302.8,303.02,295.435,296.42,294.593154293854,324026.0,0.0,1.0,WST,310.5486947893036
2022-08-31,299.26,300.05,294.71,296.69,294.861490275432,508360.0,0.0,1.0,WST,310.21031829125104
2022-09-01,295.83,296.57,291.57,296.1,294.275126463836,244401.0,0.0,1.0,WST,309.9924066956471
2022-09-02,299.41,302.02,289.97,291.35,289.554400862001,314151.0,0.0,1.0,WST,309.711971383739
2022-09-06,291.15,295.0128,287.67,291.0,289.206557922919,327358.0,0.0,1.0,WST,309.3084989361926
2022-09-07,290.31,299.49,288.948,298.8,296.958486279616,253340.0,0.0,1.0,WST,309.0997446894807
2022-09-08,296.6,308.22,295.48,308.13,306.230985198588,311800.0,0.0,1.0,WST,309.16021644576296
2022-09-09,309.01,315.765,308.26,313.51,311.577828090771,304668.0,0.0,1.0,WST,309.48362845280275
2022-09-12,314.01,316.81,312.511,312.87,310.941772430734,314842.0,0.0,1.0,WST,309.9512145154416
2022-09-13,305.2,306.385,292.66,292.96,291.154478381781,354550.0,0.0,1.0,WST,310.1518759477389
2022-09-14,293.31,296.735,288.68,290.82,289.027667268533,305959.0,0.0,1.0,WST,310.16956816526186
2022-09-15,286.9,290.65,273.57,273.73,272.042993471617,950770.0,0.0,1.0,WST,310.02865819393696
2022-09-16,273.4,273.4,266.31,268.06,266.40793785848,794570.0,0.0,1.0,WST,309.7947776259139
2022-09-19,265.78,269.97,261.31,269.93,268.266412990149,574468.0,0.0,1.0,WST,309.4993981341981
2022-09-20,266.79,268.64,261.77,263.69,262.064870304792,319605.0,0.0,1.0,WST,309.09918775368055
2022-09-21,265.0,268.08,257.81,258.2,256.60870534604,342078.0,0.0,1.0,WST,308.4496530849626
2022-09-22,256.64,257.3213,251.69,253.11,251.550075174811,459103.0,0.0,1.0,WST,307.6820019555048
2022-09-23,251.22,254.56,248.95,254.24,252.673110949563,371611.0,0.0,1.0,WST,306.8741514240233
2022-09-26,253.22,258.04,251.18,252.83,251.271800823545,730490.0,0.0,1.0,WST,306.1776265052462
2022-09-27,255.69,256.18,244.71,246.39,244.871490744426,456516.0,0.0,1.0,WST,305.3288495095874
2022-09-28,248.04,253.38,246.58,251.93,250.377347551618,476799.0,0.0,1.0,WST,304.52321959157194
2022-09-29,250.27,252.51,247.61,251.27,249.721415152206,395576.0,0.0,1.0,WST,303.62098259736877
2022-09-30,251.88,254.51,245.8,246.08,244.563401284096,539653.0,0.0,1.0,WST,302.6624654690662
2022-10-03,249.05,258.045,245.37,255.93,254.352695426847,439086.0,0.0,1.0,WST,301.7098101673079
2022-10-04,259.44,262.4452,258.76,261.15,259.540524404021,474601.0,0.0,1.0,WST,300.765375220029
2022-10-05,257.59,261.685,255.04,259.67,258.069645690187,355147.0,0.0,1.0,WST,299.8257320627537
2022-10-06,258.74,259.92,255.445,256.26,254.680661626554,741520.0,0.0,1.0,WST,298.8721187295963
