fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|96360000|697988000|601628000|277026000|-228242000|32929000||324602000||16894000|87402000|70508000|145963000|-24157000||274469000|-9467000|-14014000||4547000|45746000|61041000|335510000|4547000|DOC
2024-09-30|USD|109749000|700397000|590648000|280279000|-200620000|23216000||310369000||14301000|88406000|74105000|142845000|982000||280019000|87810000|1938000||85872000|31194000|161915000|441934000|85872000|DOC
2024-06-30|USD|103702000|695504000|591802000|273827000|-170125000|26718000||273827000||7832000|82742000|74910000|140891000|4004000||283498000|148775000|2728000||146047000|149801000|223685000|507183000|146047000|DOC
2024-03-31|USD|-5365000|606560000|611925000|243729000|-249094000|23299000||243729000||-55156000|5751000|60907000|138776000|78516000||219219000|20374000|13698000|60907000|6676000|25848000|81281000|300500000|6676000|DOC
2023-12-31|USD|111179000|553652000|442473000|224401000|-113222000|29556000||224401000||-47805000|4979000|52784000|136341000|2600000||188544000|59102000|-11842000|52784000|70944000|53568000|111886000|300430000|70944000|DOC
2023-09-30|USD|115821000|556243000|440422000|232734000|-116913000|23093000||232734000||-45150000|5360000|50510000|133808000|1481000||184559000|65001000|787000|50510000|64214000|69508000|115511000|300070000|64214000|DOC
2023-06-30|USD|99447000|545430000|445983000|221837000|-122390000|25936000||221837000||-43795000|5279000|49074000|130184000|1955000||197573000|53035000|1136000|49074000|51899000|64631000|102109000|299682000|51899000|DOC
2023-03-31|USD|86606000|525678000|439072000|223088000|-136482000|24547000||223088000||-41800000|6163000|47963000|127084000|772000||179225000|119254000|302000|47963000|118952000|109539000|167217000|346442000|118952000|DOC
2022-12-31|USD|524468000|524468000|472064000|220492000|524468000|65872000||220492000||-43063000|6350000|49413000|125873000|-587000||179157000|5878000|-650000|49413000|5655000|5136000|55291000|234448000|6528000|DOC
2022-09-30|USD|101731000|520406000|418675000|220208000|-118477000|24549000||220208000||-38115000|5963000|44078000|122142000|305678000||173190000|350136000|-3834000|44078000|355268000|384814000|394214000|567404000|353970000|DOC
2022-06-30|USD|97006000|517932000|420926000|215044000|-118038000|24781000||215044000||-36374000|5493000|41867000|125360000|2861000||180489000|67620000|-718000|41867000|65346000|70067000|109487000|289976000|68338000|DOC
