fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|1059000000|1854000000|795000000|514000000|-70000000|281000000|1137000000|1418000000|103000000|97000000|103000000|6000000|1854000000|-12000000||52000000|21000000|8000000||13000000|95000000|-70000000|-18000000|13000000|MRNA
2024-06-30|USD|-164000000|219000000|383000000|115000000|-1363000000|268000000|1221000000|1489000000|111000000|105000000|111000000|6000000|219000000|-27000000||41000000|-1279000000|0||-1279000000|-1249000000|-1363000000|-1322000000|-1279000000|MRNA
2024-03-31|USD|-239000000|167000000|406000000|96000000|-1266000000|274000000|1063000000|1373000000|147000000|114000000|120000000|6000000|167000000|-19000000||36000000|-1165000000|10000000||-1175000000|-1153000000|-1266000000|-1230000000|-1175000000|MRNA
2023-12-31|USD|449000000|2754000000|2305000000|929000000|6000000|674000000|1406000000|2782000000|123000000|97000000|103000000|6000000|2792000000|-39000000||702000000|70000000|-147000000||217000000|305000000|6000000|708000000|217000000|MRNA
2023-09-30|USD|-885000000|1798000000|2683000000|2241000000|-2012000000|442000000|1160000000|1602000000|105000000|105000000|105000000|10000000|1798000000|-51000000||249000000|-1958000000|1672000000||-3630000000|-3578000000|-2012000000|-1763000000|-3630000000|MRNA
2023-06-30|USD|-719000000|344000000|1063000000|731000000|-1867000000|332000000|1148000000|1480000000|104000000|104000000|104000000|13000000|36000000|14000000||92000000|-1749000000|-369000000||-1380000000|-1376000000|-1867000000|-1775000000|-1380000000|MRNA
2023-03-31|USD|765000000|1862000000|1097000000|792000000|-366000000|305000000|1131000000|1436000000|126000000|109000000|109000000|61000000|-19000000|-48000000||78000000|-305000000|-384000000||79000000|182000000|-366000000|-288000000|79000000|MRNA
2022-12-31|USD|2511000000|5084000000|2573000000|1918000000|1580000000|375000000|1211000000|1866000000|91000000|87000000|87000000|10000000|-14179000000|-12000000||12000000|1655000000|190000000||1465000000|1446000000|1580000000|1592000000|1465000000|MRNA
2022-09-30|USD|1986000000|3364000000|1378000000|1100000000|1166000000|278000000|820000000|1098000000|58000000|50000000|58000000|8000000|3364000000|-7000000||113000000|1217000000|174000000||1043000000|932000000|1166000000|1279000000|1043000000|MRNA
2022-06-30|USD|3157000000|4749000000|1592000000|1381000000|2447000000|211000000|710000000|921000000|40000000|40000000|40000000|5000000||-13000000||76000000|2474000000|277000000||2197000000|2141000000|2447000000|2447000000|2197000000|MRNA
2022-03-31|USD|4781000000|6066000000|1285000000|1017000000|4227000000|268000000|554000000|822000000|-3000000|9000000|15000000|6000000||-13000000||93000000|4229000000|572000000||3657000000|3497000000|4227000000|4320000000|3657000000|MRNA
2021-12-31|USD|5869000000|7211000000|1342000000|952000000|5410000000|201000000|648000000|1038000000|-14000000|1000000|7000000|6000000||-7000000||78000000|5410000000|542000000||4868000000|4813000000|5410000000|5410000000|4868000000|MRNA
2021-09-30|USD|4079000000|4969000000|890000000|722000000|3558000000|168000000|521000000|689000000|4000000||4000000|4000000||-10000000||70000000|3552000000|219000000||3333000000|3348000000|3558000000|3626000000|3333000000|MRNA
2021-06-30|USD|3483000000|4354000000|871000000|750000000|3062000000|121000000|421000000|542000000|3000000|-2000000|3000000|5000000||-2000000||69000000|3063000000|283000000||2780000000|2795000000|3062000000|3135000000|2780000000|MRNA
2021-03-31|USD|1667000000|1937000000|270000000|193000000|1266000000|77000000|401000000|478000000|-1000000|1000000|4000000|3000000||-10000000||15000000|1260000000|39000000||1221000000|1219000000|1266000000|1278000000|1221000000|MRNA
2020-12-31|USD|481764000|571000000|88981000|8000000|-275000000|78990000|759000000|840699000|-932000|-3506000|4200000|3506000|-62237000|0||458000|-271000000|2000000|3506000|-272463000|-275000000|-275000000|-267036000|-273000000|MRNA
2020-09-30|USD|109001000|157000000|48909000|0|-235000000|48541000|344000000|393027000|5571000|-2843000|5571000|2843000|-61000|-3000000||368000|-232000000|1000000|2843000|-233636000|-236000000|-235000000|-228789000|-233000000|MRNA
2020-06-30|USD|29617000|67000000|36734000|0|-122000000|36622000|152000000|188478000|7092000|-1877000|7092000|1877000|-89000|-2000000||112000|-117000000|0|1877000|-116713000|-103000000|-122000000|-115011000|-117000000|MRNA
2020-03-31|USD|-15798000|8000000|24187000|0|-131000000|24114000|115000000|139251000|7337000|-1665000|7852000|1665000|-137000|-1000000||73000|-124000000|0|1665000|-124230000|-132000000|-131000000|-122262000|-124000000|MRNA
2019-12-31|USD|14055000|14055000|25935000|117523000|-130556000|25626000|117645000|144611000|8298000|-1656000|7984000|1656000|13809000|-2311000||90000|-123743000|-474000|1656000|-130556000|-124419000|-130556000|-121997000|-123269000|MRNA
2019-09-30|USD|-11142000|17046000|28188000|119715000|-130764000|28188000|119637000|147810000|9252000|-1644000|9252000|1644000|17046000|-1881000||73000|-123393000|-178000|1644000|-123194000|-123126000|-130764000|-121676000|-123215000|MRNA
2019-06-30|USD|-15440000|13083000|28523000|128496000|-143709000|28523000|128305000|156792000|10322000|-1634000|10322000|1634000|13083000|-1877000||73000|-135264000|-324000|1634000|-135054000|-132790000|-143709000|-133557000|-134940000|MRNA
2019-03-31|USD|-11258000|16025000|27283000|130575000|-141641000|27283000|130413000|157666000|11977000|-1623000|9436000|1623000|16006000|-1931000||73000|-132600000|-24000|1623000|-132657000|-130665000|-141641000|-130904000|-132576000|MRNA
2018-12-31|USD|35421000|35421000|150429000|150429000|-153031000|38023000|150429000|188452000||||1571000||2879000||7350000|-141224000|168000||-153031000|-141824000|-153031000|-153031000|-141392000|MRNA
2018-09-30|USD|36662000|41757000|109050000|109050000|-85818000|18525000|109050000|127575000||||1519000||-1032000||6481000|-80331000|0||-80331000|-79244000|-85818000|-73102000|-80331000|MRNA
2018-06-30|USD|25831000|28851000|97301500|97301500|-97015000|21387000|104479000|125866000||||25000||171000||5878000|-90443000|158000||-81488500|-89460000|-97015000|-85073000|-90601000|MRNA
2018-03-31|USD|27460000|29039000|90124000|90124000|-77402000|16317000|90124000|106441000||||27000||-183000||5153000|-72376000|0||-72376000|-74369000|-77402000|-67254000|-72376000|MRNA
