fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|941387000|964669000|23282000|6824000|892471000|16458000||29601000|2797000|-204520000|2797000|207317000|||1008000|1008000|735359000|2461000|207317000|744481000|726392000|892471000|952534000|732898000|VICI
2024-06-30|USD|934422000|957003000|22581000|6813000|899176000|15768000||15923000|3926000|-201851000|3926000|205777000|||992000|992000|744536000|3234000|205777000|752753000|732873000|899176000|957840000|741302000|VICI
2024-03-31|USD|928778000|951481000|22703000|6511000|742903000|16192000||166563000|5293000|-204882000|5293000|204882000|||1133000|1133000|591578000|1562000|204882000|599803000|592786000|796460000|802243000|590016000|VICI
2023-12-31|USD|908394000|931865000|23471000|8215000|890178000|15256000||-67000|7776000|-205175000|7776000|205175000|||1586000|1586000|737998000|-9771000|205175000|759721000|715398000|943173000|961343000|747769000|VICI
2023-09-30|USD|883564000|904318000|20754000|6332000|711456000|14422000||153929000|7341000|-204927000|7341000|204927000|||1011000|1010999|556973000|644000|204927000|565459000|568900000|761900000|775607000|556329000|VICI
2023-06-30|USD|876648000|898158000|21510000|6590000|842859000|14920000||15264000|5806000|-203594000|5806000|203594000|||887000|887000|692601000|1899000|203594000|701581000|693931000|896195000|908738000|690702000|VICI
2023-03-31|USD|856690000|877647000|20957000|5952000|672717000|15005000||165634000|3047000|-204360000|3047000|204360000|1963000||814000|814000|519827000|1087000|204360000|527861000|503828000|724187000|733164000|518740000|VICI
2022-12-31|USD|748605000|769906000|21301000|6272000|703506000|15029000||27281000|5633000|-169329000|5633000|169329000|0||811000|811000|605085000|1032000|169329000|614842000|598092000|774414000|789301000|604053000|VICI
2022-09-30|USD|734294000|751543000|17249000|5186000|433732000|12063000||282700000|3024000|-169354000|3024000|169354000|0||816000|816000|331322000|417000|169354000|336878000|324944000|500676000|509412000|330905000|VICI
2022-06-30|USD|644982000|662623000|17641000|5859000|15114000|11782000||614305000|780000|-133128000|780000|133128000|||779000|779000|-56679000|1027000|133128000|-58141000|30126000|76449000|93457000|-57706000|VICI
2022-03-31|USD|401874000|416625000|14751000|5285000|278534000|9466000||114954000|93000|-68142000|93000|68142000|||776000|776000|240783000|400000|68142000|242688000|348994000|308925000|312761000|240383000|VICI
