fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|2038000000|9732000000|7694000000|5979000000|2296000000|1398000000|368000000|2083000000|110000000|-187000000|110000000|297000000|9732000000|263000000|171000000|120000000|1822000000|409000000|297000000|1415000000|1084000000|2296000000|2416000000|1413000000|HON
2024-06-30|USD|2210000000|9572000000|7362000000|5856000000|2199000000|1361000000|382000000|1888000000|110000000|-140000000|110000000|250000000|9572000000|246000000|163000000|85000000|1958000000|414000000|250000000|1560000000|1517000000|2199000000|2284000000|1544000000|HON
2024-03-31|USD|2051000000|9079000000|7028000000|5583000000|2021000000|1302000000|360000000|1805000000|105000000|-115000000|105000000|220000000|9079000000|231000000|166000000|70000000|1859000000|396000000|220000000|1475000000|1550000000|2021000000|2091000000|1463000000|HON
2023-12-31|USD|1479000000|9432000000|7953000000|6201000000|-5656000000|1296000000|360000000|2112000000|80000000|-122000000|80000000|202000000|9451000000|125000000|166000000|150000000|1521000000|258000000|202000000|1248000000|679000000|-5656000000|-5723000000|1263000000|HON
2023-09-30|USD|2197000000|9212000000|7015000000|5670000000|2170000000|1252000000|364000000|1709000000|89000000|-206000000|89000000|206000000|9212000000|247000000|166000000|87000000|1966000000|452000000|206000000|1515000000|1574000000|2082000000|2257000000|1514000000|HON
2023-06-30|USD|2162000000|9128000000|6966000000|5626000000|2113000000|1262000000|375000000|1715000000|76000000|-111000000|76000000|187000000|9128000000|208000000|166000000|61000000|1890000000|403000000|187000000|1501000000|1414000000|2052000000|2174000000|1487000000|HON
2023-03-31|USD|1922000000|8862000000|6940000000|5498000000|1947000000|1317000000|357000000|1799000000|76000000|-170000000|76000000|170000000|8862000000|260000000|161000000|68000000|1768000000|374000000|170000000|1408000000|1331000000|1947000000|2015000000|1394000000|HON
2022-12-31|USD|1248000000|9149000000|7901000000|7247000000|-7967000000|1249000000|355000000|3597000000|61000000|-144000000|61000000|144000000|9170000000|-480000000|163000000|299000000|1187000000|168000000|144000000|1021000000|840000000|-7967000000|1632000000|1019000000|HON
2022-09-30|USD|1659000000|8939000000|7280000000|5594000000|1952000000|1228000000|387000000|1299000000|37000000|-61000000|37000000|98000000|8939000000|337000000|166000000|300000000|1984000000|432000000|98000000|1549000000|1139000000|1952000000|2372000000|1552000000|HON
2022-06-30|USD|1486000000|8931000000|7445000000|5660000000|1867000000|1306000000|386000000|1399000000|20000000|-67000000|20000000|87000000|8931000000|190000000|161000000|275000000|1702000000|441000000|87000000|1263000000|1165000000|1867000000|1865000000|1261000000|HON
