fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|450600000|1334000000|1109200000|883700000|258100000|192500000||226400000||-14200000||14200000|1334000000|300000||31200000|243000000|46000000||192500000|129500000|258100000|289300000|197000000|HUBB
2024-09-30|USD|497100000|1442600000|1168500000|945500000|303800000|193300000||223000000||-18700000||18700000|1442600000|-5600000||28400000|277900000|58500000||221000000|239400000|303800000|332200000|219400000|HUBB
2024-06-30|USD|508700000|1452500000|1184300000|943800000|301200000|207500000||240500000||-19800000||19800000|1452500000|-1200000||28500000|278600000|65000000||215200000|196300000|301200000|329700000|213600000|HUBB
2024-03-31|USD|447700000|1372500000|1204300000|951400000|228500000|219200000||258200000||-21100000||21100000|1393600000|-700000||28500000|200100000|52300000||149100000|138500000|228500000|257000000|147800000|HUBB
2023-12-31|USD|456200000|1334800000|1141400000|889600000|225600000|230600000||253100000||-10000000||10000000|1344800000|-6100000||19200000|208100000|37100000||171000000|198800000|225600000|244800000|171000000|HUBB
2023-09-30|USD|487400000|1368000000|1119000000|888400000|276300000|211100000||230600000||-7800000||7800000|1375800000|-3500000||18400000|263100000|63000000||200100000|189300000|276300000|294700000|200100000|HUBB
2023-06-30|USD|496200000|1356700000|1098000000|869700000|287800000|208400000||228300000||-9200000||9200000|1365900000|-4800000||18100000|272400000|65600000||206800000|213300000|287800000|305900000|206800000|HUBB
2023-03-31|USD|448300000|1275600000|1054900000|837100000|248800000|199500000||218000000||-9700000||9700000|1285300000|-4100000||17800000|233500000|51600000||181900000|191200000|248800000|266600000|181900000|HUBB
2022-12-31|USD|366800000|1206700000|1070300000|852800000|172000000|194800000||220400000||-11700000||11700000|1218400000|-2400000||22100000|137500000|32900000|0|122900000|133600000|172000000|194100000|104600000|HUBB
2022-09-30|USD|398500000|1304100000|1137800000|917700000|203600000|194900000||220100000||-12100000||12100000|1316200000|800000||18700000|177900000|38800000|0|150300000|116100000|203600000|222300000|139100000|HUBB
2022-06-30|USD|383200000|1243300000|1084400000|872800000|190600000|192600000||211600000||-12700000||12700000|1256000000|2500000||17400000|160900000|38900000|0|135600000|96200000|190600000|208000000|122000000|HUBB
2022-03-31|USD|323100000|1142100000|1032300000|833000000|142900000|180200000||201800000||-13100000||13100000|1155200000|3600000||17500000|209800000|29600000|0|102500000|185600000|142900000|160400000|180200000|HUBB
2021-12-31|USD|289900000|1100100000|965800000|810200000|134300000|155600000||155600000||-13300000||13300000|1100100000|2900000||16300000|140200000|22600000|0|99500000|119900000|134300000|150600000|117600000|HUBB
