fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|250000000|1681000000|1431000000|1431000000|78000000|144000000|1000000|159000000||-55000000|14000000|69000000||||125000000|13000000|-15000000||28000000|41000000|82000000|215000000|28000000|WY
2024-06-30|USD|404000000|1939000000|1535000000|1535000000|270000000|138000000|3000000|157000000||-67000000|13000000|67000000|-1000000|||126000000|206000000|33000000|67000000|173000000|175000000|273000000|534000000|173000000|WY
2024-03-31|USD|355000000|1796000000|1441000000|1441000000|196000000|142000000|1000000|151000000||-67000000|16000000|67000000|0|||125000000|134000000|20000000|67000000|114000000|113000000|201000000|452000000|114000000|WY
2023-12-31|USD|342000000|1774000000|1432000000|1432000000|278000000|136000000|2000000|55000000||-72000000|22000000|72000000|84000000|||126000000|216000000|-3000000|72000000|219000000|149000000|288000000|444000000|219000000|WY
2023-09-30|USD|502000000|2022000000|1520000000|1520000000|353000000|129000000|2000000|141000000||-72000000|48000000|72000000|-1000000|||122000000|293000000|54000000|72000000|239000000|241000000|365000000|487000000|239000000|WY
2023-06-30|USD|469000000|1997000000|1528000000|1528000000|319000000|130000000|1000000|144000000||-70000000|18000000|70000000|3000000|||122085|255000000|25000000|70000000|230000000|245000000|325000000|451000000|230000000|WY
2023-03-31|USD|369000000|1881000000|1512000000|1512000000|236000000|123000000|2000000|126000000||-66000000|54000000|66000000|-1000000|-6000000||41584|173000000|22000000|66000000|151000000|158000000|239000000|365000000|151000000|WY
2022-12-31|USD|389000000|1823000000|1434000000|1434000000|232000000|127000000|2000000|10000000||-66000000|50000000|66000000|-2000000|-15000000||54880|-34000000|-45000000|66000000|-20000000|182000000|32000000|152000000|11000000|WY
2022-09-30|USD|582000000|2276000000|1694000000|1694000000|457000000|124000000|1000000|127000000||-67000000|9000000|67000000|8000000|-6000000||27081|387000000|77000000|67000000|310000000|290000000|454000000|573000000|310000000|WY
2022-06-30|USD|1184000000|2973000000|1789000000|1789000000|1047000000|125000000|2000000|131000000||-65000000|1000000|65000000|3000000|-9000000||86065|972000000|184000000|65000000|788000000|840000000|1037000000|1157000000|788000000|WY
