fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|476475000|1510701000|1034226000|678390000|251164000|341929000||355836000|949000|-186067000|949000|186067000|1510701000|-86362000|164343000|13907000|-21220000|12400000|5593000|-33665000|38960000|251164000|265071000|-33620000|IRM
2024-06-30|USD|323988000|1356875000|1032887000|675971000|230294000|344838000||356916000|-235000|-176521000||176521000|1533396000|-5833000|158929000|12078000|49102000|13319000|5217000|34621000|3489000|230294000|242372000|35783000|IRM
2024-03-31|USD|345059000|1328723000|983664000|653255000|245623000|319465000||330409000|3660000|-164519000|-159298000|5221000|1493242000|12530000|143633000|10944000|90670000|16609000|5221000|77025000|16420000|245623000|106835000|74061000|IRM
2023-12-31|USD|53978000|1231423000|1177445000|601329000|230757000|314932000||556616000|3215000|-151784000|-101901000|49883000|1383207000|-40761000|138523000|261184000|37500000|9018000|49883000|29194000|115329000|230757000|348567000|28482000|IRM
2023-09-30|USD|346449000|1264684000|918235000|592201000|237833000|315030000||326034000|4059000|-152801000|-147958000|4843000|1417485000|16271000|132932000|11004000|100955000|9912000|4843000|91391000|15284000|237833000|116802000|91043000|IRM
2023-06-30|USD|284044000|1198695000|914651000|592644000|212526000|311805000||322007000|2290000|-144178000|-139762000|4416000|1342873000|-62950000|134329000|10202000|4369000|4255000|4416000|1143000|23638000|212526000|18987000|114000|IRM
2023-03-31|USD|286602000|1162756000|876154000|571626000|240662000|294520000||304528000|2907000|-137169000|-132828000|4341000|1299925000|-21200000|120066000|10008000|81353000|16758000|4341000|65535000|100830000|240662000|95702000|64595000|IRM
2022-12-31|USD|-186992000|887869000|1074861000|539981000|248198000|279161000||440380000|2281000|-136748000|-118504000|18244000|3620186000|31595000|128358000|259101000|139829000|17392000|31407000|125653000|269915000|248198000|417174000|122437000|IRM
2022-09-30|USD|442037000|1286945000|844908000|546041000|285762000|285299000||298867000|2176000|-121767000|-117641000|4126000|585094000|52870000|114130000|10186000|216098000|23934000|4126000|192931000|49658000|285762000|230410000|192164000|IRM
2022-06-30|USD|427086000|1289534000|862448000|556476000|293781000|295394000||305972000|2171000|-115057000|-110698000|4359000|591447000|41217000|116103000|10578000|218164000|18083000|4359000|201858000|47464000|293781000|233101000|200081000|IRM
2022-03-31|USD|409247000|1248046000|838799000|546622000|222130000|280723000||292177000|1648000|-114442000|-109764000|4678000|403681000|-55901000|120393000|11454000|52379000|10080000|5349000|41707000|86288000|222130000|68511000|42299000|IRM
2021-12-31|USD|114050000|1159587000|1045537000|479078000|196402000|262461000||214047000|1483000|-104510000|-86969000|17541000|606047000|-7214000|117803000|227258000|84865000|23217000|17541000|61461000|57754000|196402000|329664000|61648000|IRM
2021-09-30|USD|342451000|1130148000|787697000|481663000|181436000|241596000||306034000|2160000|-103809000|-98754000|5055000|434734000|18501000|120330000|14006000|95700000|28017000|5055000|68111000|-8117000|181436000|114761000|67683000|IRM
2021-06-30|USD|333547000|1119756000|786209000|474579000|305928000|259779000||311630000|1127000|-105220000|-100310000|4910000|396755000|186230000|112490000|12408000|385701000|110416000|4910000|276522000|323543000|305928000|403019000|275285000|IRM
2021-03-31|USD|318949000|1082040000|763091000|451909000|170406000|258723000||321032000|2571000|-104422000|-99447000|4975000|371670000|-4713000|114449000|12648000|60243000|14640000|4975000|46631000|-5415000|170406000|77866000|45603000|IRM
2020-12-31|USD|90668000|1059653000|968985000|449223000|425293000|236440000||-342100000|1821000|-105127000|-85528000|19599000|611573000|-77106000|112782000|217641000|338405000|-3695000|19599000|342100000|374695000|425293000|575645000|342100000|IRM
2020-09-30|USD|308703000|1036647000|727944000|434505000|240264000|232095000||217639000|2476000|-104303000|-99412000|4891000|335258000|-83465000|108152000|12973000|52328000|13934000|56151000|38562000|82739000|240264000|70192000|38394000|IRM
2020-06-30|USD|230812000|982239000|751427000|406693000|131726000|241947000||344734000|2567000|-103456000|-98527000|4929000|286772000|-25700000|112928000|63489000|2597000|9683000|21969000|-7113000|58639000|131726000|71015000|-7086000|IRM
2020-03-31|USD|237192000|1068731000|831539000|466921000|137502000|238733000||370815000|1448000|-105649000|-100805000|4844000|37399000|42726000|113700000|61839000|73662000|9687000|4844000|64892000|-166692000|137502000|140345000|63975000|IRM
2019-12-31|USD|1030990000|1079590000|48600000|455352000|206074000|233646000||11100000|1755000|-104871000|-83832000|21039000|37500000|-47295000|119838000|67296000|53908000|16804000|21039000|37104000|121322000|206074000|142243000|37104000|IRM
2019-09-30|USD|220904000|1062224000|754561000|451317000|223474000|237151000||293444000|1558000|-106677000|-101772000|4905000|1080475000|13415000|108152000|64088000|129603000|21928000|4905000|108284000|23293000|223474000|198596000|107675000|IRM
2019-06-30|USD|175178000|1066907000|807417000|465102000|193115000|252156000||342315000|1461000|-105314000|-100389000|4925000|1086238000|15192000|113722000|65551000|103087000|10646000|4925000|92347000|81580000|193115000|173563000|92441000|IRM
2019-03-31|USD|615299000|1053863000|318431000|460646000|158675000|268711000||318431000|1785000|-102436000|-96294000|6142000|1036166000|-15210000|114611000|47872000|40114000|10553000|6142000|30476000|44265000|158675000|94128000|29561000|IRM
2018-12-31|USD|1115989000|1368888000|310551000|-1348203000|254053000|217659000||-54500000|1505000|-105812000||107220000|1115989000|13112000|114817000|50102000|161627000|2796000|3732000|158831000|120440000|254053000|304155000|158831000|IRM
2018-09-30|USD|653209000|956486000|303277000|448018000|195635000|259929000||303277000|1382000|-103938000||105223000|1060327000|-325000|112990000|44807000|81171000|14023000|0|78628000|45059000|195635000|240442000|67148000|IRM
2018-06-30|USD|682295000|977340000|295045000|451464000|201460000|252225000||295045000|2280000|-102196000||102107000|1079447000|19056000|111501000|44719000|119458000|26057000||93903000|-41607000|201460000|246179000|93401000|IRM
2018-03-31|USD|606171000|923047000|316876000|0|157119000|269730000||316876000|1386000|-97626000||97626000|-21785000|-20151000|113432000|47146000|45852000|1168000||45614000|74591000|157119000|204265000|44684000|IRM
2017-12-31|USD|988224000|991235000|3011000|0|154405000|217212000||3011000|1940000|-88635000||90505000|991235000|-45680000|103803000|-41585000|14944000|-6535000|30070000|24349000|20367000|154405000|112820000|21479000|IRM
2017-09-30|USD|518272000|816509000|298237000|0|176756000|242357000||298237000|2526000|-88989000||91515000|-60163000|-59479000|100573000|55880000|26613000|2268000|48298000|25382000|62592000|176756000|232636000|24345000|IRM
2017-06-30|USD|550628000|839641000|289013000|0|170194000|237445000||289013000|5797000|-89966000||95763000|-20199000|19366000|102315000|51568000|96639000|18009000|0|83148000|86279000|170194000|221762000|78630000|IRM
2017-03-31|USD|566589000|856985000|290396000|0|147755000|240166000||290396000|2293000|-86055000||88348000|4164000|6364000|99592000|50230000|67345000|9220000|0|58844000|109459000|147755000|197985000|58125000|IRM
2016-12-31|USD|934193000|934193000|342403000|0|139460000|250545000||345522000|2009000|-85434000||87443000|-8196000|-7294000|98246000|-41673000|48312000|-1213000|0|49800000|-25189000|139460000|97787000|49525000|IRM
2016-09-30|USD|539630000|848783000|309153000|0|135454000|252944000||309207000|2118000|-83300000||85418000|-10739000|-23302000|98360000|56209000|30498000|23418000|0|5759000|17923000|135454000|191663000|7080000|IRM
2016-06-30|USD|458816000|781780000|322964000|0|96626000|277077000||323590000|2144000|-74866000||77010000|-27102000|-25641000|93530000|45887000|-3129000|10839000|9283000|-14720000|-11097000|96626000|142513000|-13968000|IRM
