fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|499590000|1387370000|887780000|85270000|334020000|89992000||201910000|1903000|1878000|1903000|25000|1387370000|-723000||88808000|335175000|72031000|25000|263144000|263144000|334020000|422828000|263144000|ODFL
2024-09-30|USD|638309000|1470211000|831902000|63998000|401861000|73305000||156177000|1775000|1756000|1775000|19000|1470211000|-523000||86666000|403094000|94514000|19000|308580000|308580000|401861000|488527000|308580000|ODFL
2024-06-30|USD|666769000|1498697000|831928000|63581000|421691000|71670000||161020000|5961000|5830000|5961000|131000|1498697000|-1075000||84563000|426446000|104401000|131000|322045000|322045000|421691000|506254000|322045000|ODFL
2024-03-31|USD|641399000|1459347000|817948000|65027000|386426000|74765000||173198000|7372000|7335000|7372000|37000|1459347000|-879000||84531000|392882000|100578000|37000|292304000|292304000|386426000|470957000|292304000|ODFL
2023-12-31|USD|611368000|1510659000|899291000|73492000|421011000|80488000||235007000|5312000|5227000|5312000|85000|1510659000|-913000||84649000|425325000|102510000|85000|322815000|322815000|421011000|505660000|322815000|ODFL
2023-09-30|USD|704157000|1515277000|811120000|63255000|445019000|68473000||180653000|2308000|2218000|2308000|90000|1515277000|-861000||84055000|446376000|107089000|90000|339287000|339287000|445019000|529074000|339287000|ODFL
2023-06-30|USD|626778000|1413189000|786411000|63786000|391594000|65502000||165373000|2368000|2279000|2368000|89000|1413189000|-1947000||79784000|391926000|99564000|89000|292362000|292362000|391594000|471378000|292362000|ODFL
2023-03-31|USD|654713000|1446481000|791768000|63746000|383049000|66590000||188039000|2811000|2611000|2811000|200000|1446481000|-1511000||75947000|384149000|99111000|200000|285038000|285038000|383049000|458996000|285038000|ODFL
2022-12-31|USD|645976000|1492500000|846524000|53719000|430229000|57679000||271685000|2951000|2671000|2951000|280000|1492500000|-898000||72053000|432002000|108073000|280000|323929000|323929000|430229000|502282000|323929000|ODFL
2022-09-30|USD|796727000|1603690000|806963000|63532000|496080000|73730000||217260000|1333000|336000|1333000|997000|1603690000|-351000||68347000|496065000|118664000|997000|377401000|377401000|496080000|564427000|377401000|ODFL
