fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|-171807000|311444000|483251000|101949000|109319000|22355000||203885000||-42452000|782000|43234000||||87117000|65537000|||109829000|68105000|109319000|196436000|65537000|FRT
2024-09-30|USD|205783000|303633000|97850000|99951000|105832000|10822000||197801000||-43259000|978000|44237000||||87028000|63461000|4374000||106720000|56083000|105832000|192860000|60953000|FRT
2024-06-30|USD|198911000|296052000|97141000|179229000|157011000|12092000||191321000||-43261000|1051000|44312000||||85049000|114655000|3072000||157916000|112125000|157011000|242060000|111982000|FRT
2024-03-31|USD|195913000|291323000|95410000|95719000|100194000|12006000||191129000||-42210000|1483000|43693000||||83404000|58016000|3288000||100226000|59583000|100194000|183598000|56736000|FRT
2023-12-31|USD|-157555000|291812000|449367000|95693000|108777000|21078000||191214000||-42974000|912000|42974000||||82421000|67090000|46336000|42974000|109152000|61382000|108777000|191198000|64103000|FRT
2023-09-30|USD|191724000|286604000|94880000|91640000|100084000|13149000||186520000||-42726000|721000|42726000||||81731000|59392000|46383000|42726000|101397000|58325000|100084000|181815000|57048000|FRT
2023-06-30|USD|189792000|280679000|90887000|87991000|101801000|11913000||178878000||-42884000|38797000|42884000||4087000||78974000|60499000|2008000|42884000|103466000|61449000|101801000|180775000|60499000|FRT
2023-03-31|USD|181877000|273059000|91182000|87771000|95808000|12545000||178953000||-39225000|632000|39225000||1148000||78637000|57731000|79698000|39225000|96324000|54124000|95808000|174445000|55335000|FRT
2022-12-31|USD|-167807000|280057000|447864000|95965000|155097000|21404000||188720000||-38282000|585000|38282000||877000||79165000|117692000|39404000|38282000|155389000|115366000|155097000|234262000|115693000|FRT
2022-09-30|USD|183242000|273451000|90209000|91612000|191727000|13100000||181821000||-35060000|234000|35060000||2107000||77109000|158774000|2636000|35060000|193600000|158672000|191727000|268836000|156138000|FRT
2022-06-30|USD|176034000|264099000|88065000|82434000|93600000|13604000||170499000||-32074000|133000|32074000||2941000||74461000|64467000|2791000|32074000|96408000|63701000|93600000|168061000|61676000|FRT
2022-03-31|USD|172755000|256771000|84016000|86771000|85984000|12342000||170787000||-31573000|120000|31573000||317000||71674000|54728000|2744000|31573000|86181000|55556000|85984000|157658000|51984000|FRT
2021-12-31|USD|-144358000|254154000|398512000|86871000|147490000|21980000||179186000||-32187000|108000|32187000||194000||77816000|116742000|1806000|32187000|238771000|115615000|147490000|225306000|114936000|FRT
2021-09-30|USD|164420000|247284000|82864000|78847000|85573000|12253000||161711000||-32249000|88000|32249000||1217000||70611000|54541000|2419000|32249000|86702000|52634000|85573000|156184000|52122000|FRT
2021-06-30|USD|151104000|231625000|80521000|72241000|78863000|12846000||152762000||-31177000|250000|31177000||373000||67675000|48059000|1855000|31177000|78986000|45266000|78863000|146538000|46204000|FRT
