fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|-1227000000|1000000|1228000000|3000000|-302000000|78000000||2280000000|4000000|-100000000|2000000|71000000|1000000|20000000||595000000|-573000000|-255000000|71000000|-127000000|-318000000|-302000000|356000000|-318000000|APA
2024-06-30|USD|170000000|277000000|107000000|1486000000|844000000|68000000||1049000000|1000000|-100000000|3000000|71000000|277000000|5000000||665000000|829000000|365000000|71000000|645000000|463000000|844000000|1696000000|464000000|APA
2024-03-31|USD|-190000000|290000000|132000000|1203000000|769000000|83000000||1070000000|4000000|-72000000|3000000|72000000|7000000|15000000||603000000|418000000|282000000|72000000|318000000|136000000|769000000|1129000000|136000000|APA
2023-12-31|USD|-239000000|2167000000|170000000|4000000|963000000|69000000||1109000000|3000000|-71000000|3000000|71000000|1000000|-58000000||476000000|405000000|-1307000000|71000000|1894000000|1710000000|963000000|1096000000|1712000000|APA
2023-09-30|USD|-236000000|1000000|166000000|0|1036000000|132000000||1176000000|2000000|-71000000|2000000|71000000|1000000|7000000||474000000|675000000|288000000|71000000|579000000|387000000|1036000000|918000000|387000000|APA
2023-06-30|USD|-258000000|5000000|189000000|46000000|688000000|66000000||1056000000|3000000|-74000000|3000000|74000000|5000000|109000000||367000000|530000000|240000000|74000000|452000000|290000000|688000000|774000000|290000000|APA
2023-03-31|USD|-154000000|16000000|90000000|0|912000000|58000000||1033000000|2000000|-75000000|2000000|75000000|10000000|-32000000||332000000|602000000|465000000|66000000|305000000|140000000|912000000|832000000|137000000|APA
2022-12-31|USD|-244000000|2472000000|201000000|1148000000|1150000000|164000000||1224000000|0|-74000000|2000000|74000000|31000000|40000000||354000000|686000000|257000000|74000000|582000000|422000000|1150000000|1016000000|429000000|APA
2022-09-30|USD|-184000000|2887000000|97000000|1346000000|1326000000|64000000||1467000000|4000000|-74000000|1000000|74000000|-13000000|-10000000||310000000|1007000000|650000000|74000000|530000000|357000000|1326000000|1574000000|357000000|APA
2022-06-30|USD|-248000000|3047000000|115000000|1259000000|1666000000|83000000||1381000000|1000000|-74000000|3000000|74000000|-59000000|64000000||278000000|1297000000|394000000|74000000|1129000000|903000000|1666000000|1876000000|903000000|APA
2022-03-31|USD|1939000000|2133000000|194000000|1067000000|1478000000|151000000||1191000000|4000000|-90000000|4000000|90000000|1047000000|45000000||291000000|2198000000|351000000|157000000|1981000000|1846000000|1478000000|1350000000|1847000000|APA
2021-12-31|USD|-160000000|2299000000|160000000|1187000000|798000000|131000000||1501000000|2000000|-95000000|2000000|95000000|51000000|53000000||332000000|575000000|166000000|95000000|-320000000|416000000|798000000|899000000|409000000|APA
2021-09-30|USD|-324000000|2059000000|115000000|1115000000|822000000|64000000||1237000000|1000000|-102000000|1000000|102000000|-107000000|40000000||335000000|71000000|154000000|207000000|33000000|-83000000|822000000|797000000|-83000000|APA
2021-06-30|USD|-268000000|1756000000|111000000|985000000|673000000|79000000||1083000000|3000000|-110000000|3000000|110000000|-47000000|74000000||351000000|430000000|91000000|109000000|431000000|339000000|673000000|1005000000|339000000|APA
2021-03-31|USD|-61000000|50000000|111000000|5000000|595000000|83000000||1276000000|2000000|-112000000|2000000|112000000|160000000|61000000||342000000|564000000|167000000|112000000|480000000|398000000|595000000|570000000|397000000|APA
2020-12-31|USD|1173000000|1289000000|116000000|877000000|185000000|76000000||1034000000|3000000|63000000|3000000|-63000000|55000000|23000000||-4000000|25000000|15000000|-71000000|55000000|8000000|185000000|-42000000|10000000|APA
2020-09-30|USD|1056000000|1144000000|88000000|795000000|206000000|52000000||914000000|1000000|-110000000|1000000|110000000|27000000|9000000||2000000|27000000|31000000|98000000|41000000|-3000000|206000000|139000000|-4000000|APA
2020-06-30|USD|443000000|596000000|153000000|800000000|-190000000|94000000||942000000|1000000|-105000000|1000000|105000000|-35000000|19000000||2000000|-424000000|-38000000|-35000000|-378000000|-386000000|-190000000|-317000000|-386000000|APA
