fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|2706099000|3294683000|588584000|2225371000|565362000|414482000||476858000||-138721000||138721000||-12908000||174102000|323817000|64488000|138721000|34850000|110867000|565362000|739464000|259329000|DVA
2024-09-30|USD|2683042000|3263590000|580548000|2151875000|534878000|393534000||580548000||-134583000||134583000||-16780000||187014000|292362000|77674000|134583000|295760000|247444000|534878000|721892000|214688000|DVA
2024-06-30|USD|2643216000|3186722000|543506000|2317960000|506398000|367845000||543506000||-97747000||97747000||-27479000||175661000|294364000|71688000|97747000|299752000|127701000|506398000|682059000|222676000|DVA
2024-03-31|USD|2520992000|3070555000|549563000|2078976000|483845000|362480000||549563000||-99418000||99418000||-12641000||187083000|305455000|65806000|99418000|305980000|191618000|483845000|670928000|239649000|DVA
2023-12-31|USD|2522916000|3145747000|622831000|2333646000|389909000|401471000||619444000||-96190000||96190000||-4652000||195277000|209160000|58495000|96190000|-34871000|167479000|389909000|585186000|150665000|DVA
2023-09-30|USD|2556026000|3121332000|565306000|2067315000|495939000|376883000||565306000||-98080000|98080000|98080000||-19650000||188423000|315480000|68848000|98080000|309361000|184786000|495939000|684362000|246632000|DVA
2023-06-30|USD|2452681000|3000369000|547688000|2055844000|405291000|364016000||547688000||-103507000|103507000|103507000||1373000||183672000|227509000|48818000|103507000|246377000|226545000|405291000|588963000|178691000|DVA
2023-03-31|USD|2363014000|2872699000|509685000|2058189000|311645000|331614000||509685000||-100774000|100774000|100774000||3752000||178071000|159502000|43955000|100774000|170668000|129827000|311645000|489716000|115547000|DVA
2022-12-31|USD|2343109000|2916888000|573779000|2088681000|256252000|379711000||545774000||-100962000|100962000|100962000||-7797000||194068000|102433000|34330000|100962000|-108080000|134468000|256252000|450320000|68103000|DVA
2022-09-30|USD|2388833000|2948694000|559861000|2085555000|311787000|365447000||559861000||-99680000|99680000|99680000||-4898000||194414000|147881000|42515000|99680000|164694000|81611000|311787000|506201000|105366000|DVA
