fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|565200000|2004600000|1660400000|1438700000|337100000|129100000||221500000||-38400000||38400000|2003900000|-3800000||2300000|292800000|85200000|38400000|209700000|209400000|337100000|339400000|207600000|VMC
2024-06-30|USD|592200000|2015200000|1562300000|1422200000|453600000|134100000||136300000||-40200000||40200000|2014400000|-8700000||2400000|402400000|94400000|40200000|310300000|309600000|453600000|456000000|308000000|VMC
2024-03-31|USD|304900000|1546300000|1376500000|1240800000|172900000|129700000||135100000||-200000||200000|1545700000|-300000||2500000|131600000|28900000|200000|104600000|104400000|172900000|134300000|102700000|VMC
2023-12-31|USD|472200000|1834300000|1362100000|1362100000|370100000|142400000||227000000||-195400000||195400000||2600000||90800000|332400000|105000000|195400000|230300000|233300000|370100000|618600000|227400000|VMC
2023-09-30|USD|591000000|2185800000|1594800000|1594800000|418900000|143900000||174700000||-200000|46600000|200000|2185800000|-6400000||3300000|362300000|85800000|200000|280100000|278200000|418900000|365800000|276500000|VMC
2023-06-30|USD|583300000|2112900000|1529600000|1529600000|451100000|139100000||129200000||-200000|46700000|200000|2112900000|-100000||3400000|400600000|92000000|200000|312300000|310300000|451100000|404200000|308600000|VMC
2023-03-31|USD|302000000|1649000000|1347000000|1347000000|187200000|117300000||122400000||-200000|49000000|200000|1649000000|1400000||3400000|137300000|16600000|200000|123000000|122400000|187200000|140900000|120700000|VMC
2022-12-31|USD|349900000|1731900000|1382000000|1382000000|191500000|126400000||279000000||-168300000|47600000|168300000||6800000||101200000|147800000|28400000|168300000|122300000|114100000|191500000|417300000|119400000|VMC
2022-09-30|USD|492900000|2088300000|1595400000|1595400000|305400000|135300000||195300000||-200000|46100000|200000||1300000||4200000|259400000|82300000|200000|178300000|178200000|305400000|263800000|177100000|VMC
2022-06-30|USD|446200000|1954300000|1508100000|1508100000|307600000|134400000||146500000||-400000|38700000|400000||-4700000||4300000|251000000|63700000|400000|200500000|188400000|307600000|255700000|187300000|VMC
2022-03-31|USD|268800000|1540700000|1271900000|1271900000|147000000|119000000||129700000||-300000|35900000|300000||1500000||4400000|110500000|18700000|300000|93900000|92900000|147000000|115200000|91800000|VMC
2021-12-31|USD|351700000|1606300000|1254600000|1254600000|211400000|124500000||218069000||-149069000|36100000|149069000||-6600000||73142000|168300000|30400000|149069000|138279000|161700000|211400000|390511000|137900000|VMC
2021-09-30|USD|394100000|1516500000|1122400000|1122400000|262400000|103800000||135864000||-172000|36776000|172000||3100000||828000|228600000|51700000|172000|176972000|178500000|262400000|229600000|176900000|VMC
2021-06-30|USD|398400000|1361000000|962600000|962600000|287500000|100700000||114786000||-30000|41696000|30000||8300000||699000|252600000|57300000|30000|196780000|196900000|287500000|253329000|195300000|VMC
2021-03-31|USD|229300000|1068300000|839000000|839000000|249500000|88600000||-16418000||-30000|33118000|30000||5900000||632000|221200000|60600000|30000|161670000|162200000|249500000|221862000|160600000|VMC
2020-12-31|USD|302741000|1175119000|872378000|872333000|196430000|98654000||158791000||-135885000|40000|135925000||-21318000||47105000|139788000|25270000|135885000|115915000|139194000|196430000|322818000|114518000|VMC
2020-09-30|USD|380498000|1309890000|929392000|929392000|288104000|83511000||95509000||-27000|35782000|27000||5787000||449000|256772000|56984000|27000|201125000|201833000|288104000|257248000|199788000|VMC
