fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|453331000|565128000|334288000|111797000|115524000|210851000|115516000|337807000||-21148000|900000|22048000|565128000|||11440000|93154000|10922000|22000000|82232000|44319000|115202000|126642000|82232000|PTC
2024-09-30|USD|513722000|627983000|322661000|112825000|193973000|199177000|110013000|319749000||-20548000||24948000|626547000|||10559000|170245000|43722000|25000000|126523000|145025000|195193000|205752000|126523000|PTC
2024-06-30|USD|406723000|518639000|312765000|111916000|95821000|189977000|110253000|310902000||-27785000||27785000|518639000|||10672000|67373000|-1605000|27800000|68978000|62038000|95158000|105830000|68978000|PTC
2024-03-31|USD|493017000|571486000|316826000|110055000|179555000|196047000|106998000|313462000||-31586000||31586000|603072000|||10424000|145745000|31300000|31586000|114445000|96301000|177331000|187755000|114445000|PTC
2023-12-31|USD|440194000|514880000|329013000|110020000|118713000|206130000|105783000|321481000||-35334000|1300000|35334000|550214000|||10363000|85599000|19212000|35334000|66387000|89328000|120933000|131296000|66387000|PTC
2023-09-30|USD|430764000|513571000|323321000|115856000|121134000|197019000|102025000|309630000||-35698000||35698000|544520000|||10670000|88547000|42944000|35698000|45603000|25161000|124245000|134915000|45603000|PTC
2023-06-30|USD|426488000|506506000|329462000|115854000|109900000|202138000|103819000|316588000||-35836000||35836000|542342000|||10670000|76526000|15128000|35836000|61398000|62258000|112362000|123032000|61398000|PTC
2023-03-31|USD|428675000|501857000|331192000|113506000|122539000|195130000|100349000|306136000||-41525000||41525000|542181000|55000||10656000|81069000|17565000|41525000|63504000|70228000|122594000|133250000|63504000|PTC
2022-12-31|USD|370120000|450737000|278656000|95790000|104901000|169354000|88177000|265219000||-16358000||16358000|465910000|-2119000||8026000|86424000|11389000|16358000|75035000|123271000|102782000|110808000|75035000|PTC
2022-09-30|USD|412395000|454466000|275938000|95530000|146017000|169743000|88183000|266378000||-15285000||15285000|468557000|6646000||9105000|137378000|30541000|15285000|106837000|87266000|152663000|161768000|106837000|PTC
2022-06-30|USD|360479000|449892000|296269000|101995000|79977000|178943000|88170000|280502000||-13758000||13758000|462474000|34559000||8931000|100778000|30302000|13758000|70476000|41837000|114536000|123467000|70476000|PTC
2022-03-31|USD|411890000|494101000|268464000|93337000|159190000|163877000|81935000|252700000||-12239000||12239000|505227000|-43385000||8450000|103566000|13887000|12239000|89679000|82818000|115805000|124255000|89679000|PTC
2021-12-31|USD|362603000|445852000|316118000|95118000|62178000|177416000|80534000|300425000||-12986000||12986000|457721000|6184000||8484000|55376000|9287000|12986000|46089000|43566000|68362000|76846000|46089000|PTC
2021-09-30|USD|380908000|460908000|1700000|99747000|115137000|1700000|78403000|265771000||-12856000||12856000|472655000|67241000||7688000|169522000|-123421000|12856000|-3400000|289909000|182378000|190066000|292943000|PTC
2021-06-30|USD|340591000|423604000|284684000|95077000|73582000|181496000|78134000|267009000||-13178000||13178000|435668000|-1935000||7511000|58469000|7266000|13178000|51203000|56310000|71647000|79158000|51203000|PTC
2021-03-31|USD|372337000|449991000|297581000|89448000|101690000|189983000|72545000|270647000||-12925000||12925000|461785000|-2408000||7650000|86357000|-22905000|12925000|109262000|102190000|99282000|106932000|109262000|PTC
2020-12-31|USD|342220000|418616000|271661000|86830000|90338000|174253000|70835000|251882000||-11518000||11518000|429050000|-1413000||6547000|77407000|53892000|11518000|23515000|36024000|88925000|95472000|23515000|PTC
2020-09-30|USD|306366000|378475000|254370000|84615000|67012000|161746000|69884000|239354000||-12052000||12052000|389281000|421000||7346000|55381000|1975000|12052000|53406000|60243000|67433000|74779000|53406000|PTC
2020-06-30|USD|272497000|333057000|227329000|79224000|63401000|140303000|61429000|209096000||-19660000|700000|19660000|351721000|775000||7302000|44516000|9838000|19660000|34662000|37962000|64176000|71478000|34678000|PTC
2020-03-31|USD|276576000|327998000|251761000|83027000|50025000|141067000|59954000|226551000||-32618000|1600000|32618000|359603000|-1629000||14167000|15778000|8622000|32618000|7156000|-2478000|48396000|62563000|7156000|PTC
2019-12-31|USD|268705000|345024000|274042000|87405000|30425000|152161000|65308000|238280000||-12098000|900000|12098000|356110000|704000||13576000|19031000|-16424000|12098000|35455000|42304000|31129000|44705000|35455000|PTC
2019-09-30|USD|249588000|321233000|233065000|85417000|46551000|127218000|64114000|203037000||-10572000|1200000|10572000|331805000|-2197000||12930000|33783000|23957000|10572000|9826000|-7872000|44355000|57285000|9826000|PTC
2019-06-30|USD|212781000|284670000|232864000|82705000|9305000|136975000|60590000|203476000||-10816000|1000000|10816000|295486000|1026000||12793000|-485000|14273000|10816000|-14773000|-12646000|10331000|23124000|-14758000|PTC
2019-03-31|USD|210547000|279068000|259149000|79904000|-22858000|139093000|61402000|233405000||-11383000|1000|11383000|290451000|821000||12772000|-33420000|10093000|11383000|-43513000|-43529000|-22037000|-9265000|-43513000|PTC
2018-12-31|USD|257337000|324413000|250980000|77352000|30044000|142082000|60782000|227293000||-10276000||10276000|334689000|655000||12653000|20423000|-562000|10276000|20985000|11462000|30699000|43352000|20985000|PTC
2018-09-30|USD|234395000|312444000|78049000|78126000|11541000|150680000|62396000|222854000||-10601000||10601000|-936285000|-427000||14461000|669000|-12522000|10601000|13191000|6175000|11270000|25731000|13191000|PTC
2018-06-30|USD|233144000|314700000|81556000|81633000|21547000|140823000|61221000|211597000||-10646000||10646000|314777000|-1086000||14648000|9971000|-7026000|10646000|16997000|858000|20617000|35265000|16997000|PTC
2018-03-31|USD|224175000|307806000|83631000|83708000|22210000|131683000|62197000|201965000||-10379000||10379000|307883000|-441000||14451000|11546000|3624000|10379000|7922000|14581000|21925000|36376000|7922000|PTC
2017-12-31|USD|223609000|306567000|82958000|83035000|17316000|134319000|63972000|206293000||-10047000||10047000||-954000||14496000|6471000|-7406000|10047000|13877000|18695000|16518000|31014000|13877000|PTC
2017-09-30|USD|224090000|306896000|82806000|144622000|18436000|137656000|60554000|235726000||-10161000||10161000||8361000||15449000|5454000|-11981000|10161000|17435000|38847000|15615000|31064000|17435000|PTC
2017-06-30|USD|209025000|291293000|82268000|60620000|11256000|128395000|59850000|197769000||-10200000||10200000||-357000||14490000|699000|1650000|10200000|-951000|13276000|10899000|25389000|-951000|PTC
2017-03-31|USD|198210000|280040000|81830000|61275000|7513000|124577000|57710000|190697000||-11725000||11725000||3156000||14335000|-1056000|48000|11725000|-1104000|3207000|10669000|25004000|-1104000|PTC
2016-12-31|USD|204212000|286327000|82115000|82115000|4561000|127385000|57914000|199651000||-10315000||10315000||-11064000||14455000|-6503000|2638000|10315000|-9141000|-23045000|3812000|18267000|-9141000|PTC
2016-09-30|USD|205381000|288237000|82856000|133477000|-33075000|140632000|57934000|266860000||-10371000||10371000||19584000||14527000|-43373000|-14900000|10371000|-28473000|-33868000|-33002000|-18475000|-28473000|PTC
2016-06-30|USD|206182000|288652000|82470000|64661000|7596000|130359000|57118000|198586000||-8164000||8164000||-8300000||14677000|-704000|-3777000|8164000|3073000|-130000|7460000|22137000|3073000|PTC
2016-03-31|USD|192436000|272627000|80191000|41578000|1758000|121093000|56610000|190678000||-4760000||4760000||-5327000||15121000|-3569000|1604000|4760000|-5173000|3969000|1191000|16312000|-5173000|PTC
2015-12-31|USD|210870000|291017000|80147000|80147000|-13292000|120996000|57669000|224162000||||6600000||-11064000||13477000|-19545000|4347000||-23892000|-32647000|-12958000|519000|-23892000|PTC
2015-09-30|USD|236206000|312568000|76362000|76362000|-21610000|130082000|52180000|219943000||||3842000||10144000||13402000|-26209000|-20655000||-5554000|32770000|-21610000|-8208000|-5554000|PTC
