fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|1033000000|2797000000|2594000000|1666000000|155000000|754000000|129000000|1058000000||-87000000|14000000|87000000|2692000000|1000000||159000000|148000000|8000000|-14000000|61000000|321000000|155000000|314000000|140000000|BAX
2024-06-30|USD|1431000000|3835000000|4008000000|2381000000|-192000000|1021000000|173000000|1800000000||-85000000|19000000|104000000|3812000000|20000000||167000000|-260000000|54000000||-314000000|-420000000|-156000000|11000000|-314000000|BAX
2024-03-31|USD|1387000000|3647000000|3445000000|2205000000|187000000|1027000000|176000000|1412000000||-78000000|25000000|103000000|3578000000|7000000||166000000|114000000|77000000|103000000|37000000|-131000000|217000000|383000000|37000000|BAX
2023-12-31|USD|1472000000|3885000000|4214000000|2413000000|329000000|985000000|172000000|1936000000||-73000000|44000000|117000000|3885000000|-18000000||788000000|410000000|165000000|117000000|72000000|407000000|527000000|1315000000|245000000|BAX
2023-09-30|USD|1056000000|3693000000|4086000000|1543000000|179000000|744000000|133000000|1663000000||-128000000|8000000|136000000|3695000000|12000000||162000000|2285000000|27000000|136000000|37000000|2606000000|2421000000|2583000000|2508000000|BAX
2023-06-30|USD|1111000000|3696000000|4004000000|2596000000|-17000000|964000000|165000000|1579000000||-124000000|8000000|132000000|3685000000|-42000000||157000000|-131000000|10000000|132000000|-195000000|-216000000|1000000|158000000|-141000000|BAX
2023-03-31|USD|1275000000|3646000000|3584000000|2238000000|129000000|995000000|164000000|1449000000||-117000000|10000000|127000000|3635000000|2000000||162000000|69000000|14000000|127000000|-1000000|138000000|196000000|358000000|44000000|BAX
2022-12-31|USD|1388000000|3864000000|4220000000|2633000000|590000000|929000000|157000000|1950000000||-117000000|8000000|125000000|3843000000|-14000000||831000000|263000000|82000000|125000000|140000000|407000000|388000000|1219000000|181000000|BAX
2022-09-30|USD|1045000000|3752000000|6597000000|2564000000|-2880000000|941000000|151000000|4108000000||-104000000|5000000|109000000|3708000000|-61000000||168000000|-2991000000|-54000000|109000000|-2994000000|-3224000000|-2882000000|-2714000000|-2937000000|BAX
2022-06-30|USD|1371000000|3790000000|3488000000|2223000000|264000000|970000000|148000000|1341000000|4000000|-89000000|4000000|93000000|3761000000|44000000||193000000|286000000|34000000|93000000|182000000|-128000000|379000000|572000000|252000000|BAX
2022-03-31|USD|1348000000|3758000000|3695000000|2359000000|163000000|1052000000|150000000|1489000000|3000000|-85000000|3000000|88000000|3718000000|16000000||217000000|92000000|21000000|88000000|6000000|64000000|180000000|397000000|71000000|BAX
2021-12-31|USD|1406000000|3475000000|3717000000|2108000000|383000000|885000000|138000000|1738000000|4000000|-74000000|4000000|78000000|3495000000|-26000000||698000000|279000000|41000000|83000000|242000000|340000000|357000000|1055000000|238000000|BAX
2021-09-30|USD|1321000000|3200000000|2685000000|1905000000|513000000|680000000|129000000|908000000|4000000|-50000000|4000000|54000000|3226000000|-12000000||68000000|449000000|-1000000|54000000|452000000|344000000|503000000|571000000|450000000|BAX
2021-06-30|USD|1233000000|3101000000|2617000000|1865000000|424000000|675000000|139000000|877000000|3000000|-34000000|3000000|37000000|3090000000|2000000||67000000|389000000|91000000|37000000|301000000|402000000|426000000|493000000|298000000|BAX
2021-03-31|USD|1145000000|2955000000|2517000000|1801000000|390000000|627000000|128000000|839000000|3000000|-34000000|3000000|37000000|2949000000|-5000000||64000000|349000000|51000000|37000000|300000000|132000000|386000000|450000000|298000000|BAX
2020-12-31|USD|1191000000|3071000000|72000000|1990000000|406000000|650000000|135000000|72000000|3000000|-38000000|3000000|41000000|3071000000|-158000000||663000000|207000000|39000000|110000000|163000000|693000000|248000000|911000000|168000000|BAX
2020-09-30|USD|1195000000|2937000000|2461000000|1777000000|470000000|601000000|123000000|799000000|3000000|-39000000|3000000|42000000|2949000000|-16000000||57000000|412000000|56000000|42000000|359000000|505000000|454000000|511000000|356000000|BAX
2020-06-30|USD|1038000000|2696000000|2350000000|1680000000|331000000|590000000|117000000|782000000|4000000|-36000000|4000000|40000000|2708000000|-6000000||56000000|288000000|42000000|40000000|247000000|435000000|328000000|384000000|246000000|BAX
2020-03-31|USD|1163000000|2787000000|2344000000|1639000000|409000000|628000000|146000000|858000000|9000000|-21000000|9000000|30000000|2791000000|-10000000||52000000|377000000|45000000|30000000|333000000|-135000000|407000000|459000000|332000000|BAX
2019-12-31|USD|1298000000|3039000000|-755000000|1741000000|536000000|666000000|156000000|-755000000|10000000|-20000000|10000000|30000000|3039000000|-739000000||653000000|-227000000|-204000000|30000000|-29000000|555000000|-197000000|456000000|-23000000|BAX
2019-09-30|USD|1230000000|2808000000|2313000000|1621000000|503000000|627000000|144000000|836000000|15000000|-13000000|15000000|28000000|2821000000|-9000000||48000000|475000000|106000000|28000000|375000000|167000000|503000000|551000000|369000000|BAX
2019-06-30|USD|1153000000|2841000000|2420000000|1681000000|350000000|641000000|166000000|905000000|8000000|-20000000|8000000|28000000|2857000000|-4000000||45000000|326000000|13000000|28000000|343000000|309000000|354000000|399000000|313000000|BAX
2019-03-31|USD|1080000000|2652000000|2220000000|1558000000|383000000|601000000|129000000|764000000|7000000|-18000000|7000000|25000000|2637000000|21000000||43000000|386000000|44000000|25000000|347000000|244000000|411000000|454000000|342000000|BAX
2018-12-31|USD|1183000000|2841000000|2277000000|1650000000|391000000|627000000|175000000|802000000|12000000|-11000000|12000000|23000000|2841000000|33000000||655000000|407000000|102000000|23000000|311000000|236000000|430000000|1085000000|305000000|BAX
2018-09-30|USD|1232000000|2776000000|2321000000|1529000000|382000000|684000000|166000000|956000000|13000000|-11000000|13000000|24000000|2787000000|1000000||42000000|372000000|-146000000|24000000|518000000|520000000|396000000|438000000|518000000|BAX
2018-06-30|USD|1223000000|2849000000|2349000000|1590000000|377000000|676000000|172000000|920000000|13000000|-11000000|13000000|24000000|2860000000|38000000||44000000|404000000|63000000|24000000|341000000|20000000|428000000|472000000|341000000|BAX
2018-03-31|USD|1121000000|2680000000|2238000000|1571000000|434000000|633000000|141000000|815000000|10000000|-12000000|10000000|22000000|15000000|6000000||41000000|428000000|46000000|22000000|382000000|517000000|450000000|491000000|382000000|BAX
2017-12-31|USD|1164000000|2774000000|2528000000|1629000000|288000000|753000000|183000000|1095000000|9000000|-14000000|9000000|23000000|2774000000|-98000000||199000000|281000000|352000000|23000000|-61000000|-26000000|304000000|503000000|-71000000|BAX
2017-09-30|USD|1130000000|2705000000|2479000000|1577000000|300000000|680000000|150000000|1051000000|8000000|-14000000|8000000|22000000|12000000|4000000||184000000|293000000|42000000|22000000|248000000|433000000|315000000|499000000|251000000|BAX
2017-06-30|USD|1132000000|2607000000|2310000000|1473000000|347000000|630000000|155000000|991000000|8000000|-13000000|8000000|21000000|15000000|-28000000||184000000|307000000|42000000|21000000|264000000|507000000|328000000|512000000|265000000|BAX
2017-03-31|USD|1044000000|2469000000|2200000000|1431000000|353000000|564000000|127000000|895000000|6000000|-14000000|6000000|20000000|8000000|-11000000||194000000|327000000|55000000|20000000|273000000|410000000|347000000|541000000|272000000|BAX
2016-12-31|USD|1102000000|2645000000|2462000000|1537000000|303000000|649000000|156000000|1073000000|7000000|-13000000|7000000|20000000|7000000|-11000000||201000000|282000000|39000000|20000000|240000000|1105000000|302000000|503000000|243000000|BAX
2016-09-30|USD|1071000000|2495000000|2552000000|1487000000|186000000|726000000|159000000|1224000000|6000000|-14000000|6000000|20000000|-49000000|-44000000||204000000|131000000|1000000|72000000|127000000|162000000|151000000|355000000|130000000|BAX
2016-06-30|USD|972000000|2576000000|2689000000|1613000000|68000000|709000000|195000000|1271000000|5000000|-11000000|5000000|16000000|2000000|1161000000||206000000|1218000000|6000000|16000000|1212000000|43000000|1234000000|1440000000|1212000000|BAX
2016-03-31|USD|965000000|2268000000|2244000000|1410000000|188000000|641000000|136000000|970000000|5000000|-28000000|5000000|33000000|-79000000|3169000000||189000000|3322000000|-58000000|134000000|3387000000|121000000|3355000000|3544000000|3380000000|BAX
2015-12-31|USD|1072000000|2603000000|2458000000|1531000000|178000000|733000000|161000000|998000000|5000000|-32000000|5000000|37000000|-51000000|59000000||166000000|227000000|22000000|167000000|183000000|1094000000|264000000|430000000|205000000|BAX
2015-09-30|USD|1034000000|2497000000|2555000000|1453000000|92000000|794000000|148000000|1250000000|4000000|-34000000|4000000|38000000|44000000|-91000000||216000000|-34000000|-35000000|38000000|2000000|3177000000|4000000|220000000|1000000|BAX
2015-06-30|USD|1021000000|3859000000|3132000000|1454000000|87000000|783000000|151000000|1547000000|6000000|-30000000|6000000|36000000|8000000|51000000||190000000|366000000|34000000|40000000|74000000|895000000|402000000|592000000|332000000|BAX
2015-03-31|USD|1019000000|3729000000|3042000000|1384000000|92000000|784000000|143000000|1379000000|5000000|-30000000|5000000|35000000|108000000|86000000||187000000|444000000|14000000|35000000|134000000|-629000000|479000000|666000000|430000000|BAX
2014-12-31|USD|1207000000|4472000000|4225000000|1582000000|191000000|860000000|156000000|2189000000|7000000|-29000000|7000000|36000000|4000000|-53000000||200000000|935000000|-18000000|36000000|127000000|2653000000|971000000|1171000000|953000000|BAX
2014-09-30|USD|1193000000|4161000000|3209000000|1516000000|217000000|827000000|149000000|1576000000|5000000|-31000000|5000000|36000000|9000000|16000000||207000000|495000000|27000000|36000000|175000000|427000000|531000000|738000000|468000000|BAX
2014-06-30|USD|1093000000|4217000000|3268000000|2185000000|671000000|988000000|322000000|1417000000|5000000|-42000000|5000000|47000000|0|-15000000||47000000|654000000|134000000|47000000|61000000|841000000|701000000|748000000|520000000|BAX
2014-03-31|USD|1088000000|3903000000|2953000000|1957000000|685000000|910000000|309000000|1324000000|5000000|-43000000|5000000|48000000|44000000|24000000||43000000|702000000|146000000|48000000|94000000|1142000000|750000000|793000000|556000000|BAX
2013-12-31|USD|1996000000|4368000000|331000000|82000000|-1635000000|496000000|-187000000|331000000|8000000|-22000000|27000000|49000000||17000000||551000000|-33000000|-359000000|49000000|409000000|950000000|16000000|567000000|326000000|BAX
2013-09-30|USD|1906000000|3723000000|2860000000|1804000000|624000000|975000000|277000000|1373000000|6000000|-51000000||51000000||55000000||34000000|680000000|136000000|51000000|528000000|709000000|731000000|765000000|544000000|BAX
2013-06-30|USD|1874000000|3645000000|2593000000|1730000000|803000000|838000000|273000000|1160000000|7000000|-24000000||24000000||-68000000||25000000|743000000|153000000|24000000|552000000|582000000|767000000|792000000|590000000|BAX
2013-03-31|USD|1696000000|3417000000|2512000000|1692000000|690000000|795000000|246000000|1097000000|6000000|-31000000||31000000||3000000||25000000|693000000|141000000|31000000|523000000|605000000|724000000|749000000|552000000|BAX
2012-12-31|USD|1905000000|3753000000|150000000|1761000000|1905000000|999000000|216000000|150000000|6000000|-28000000||28000000||22000000||628000000|566000000|72000000|28000000|-53000000|233000000|594000000|1222000000|494000000|BAX
2012-09-30|USD|1810000000|3446000000|2436000000|1667000000|751000000|743000000|290000000|1090000000|6000000|-31000000||31000000||14000000||26000000|766000000|183000000|31000000|742000000|771000000|797000000|823000000|583000000|BAX
2012-06-30|USD|1872000000|3545000000|2489000000|1700000000|777000000|789000000|306000000|1122000000|5000000|-27000000||27000000||62000000||26000000|817000000|156000000|27000000|830000000|373000000|844000000|870000000|661000000|BAX
2012-03-31|USD|1714000000|3361000000|2426000000|1674000000|693000000|752000000|269000000|1048000000|9000000|-27000000||27000000||57000000||24000000|732000000|144000000|27000000|764000000|730000000|759000000|783000000|588000000|BAX
2011-12-31|USD|1765000000|3594000000|41000000|1829000000|1724000000|886000000|254000000|41000000|10000000|-25000000||25000000||-62000000||514000000|539000000|76000000|25000000|1724000000|-79000000|564000000|1078000000|463000000|BAX
2011-09-30|USD|1771000000|3456000000|2495000000|1708000000|745000000|787000000|239000000|1049000000|9000000|-23000000||23000000||-4000000||21000000|725000000|149000000|23000000|838000000|299000000|748000000|769000000|576000000|BAX
2011-06-30|USD|1835000000|3514000000|2466000000|1701000000|831000000|765000000|239000000|1026000000|7000000|-22000000||22000000||-13000000||169000000|789000000|174000000|22000000|845000000|718000000|811000000|831000000|615000000|BAX
2011-03-31|USD|1675000000|3262000000|2325000000|1609000000|745000000|716000000|214000000|952000000|12000000|-22000000||22000000||-4000000||158000000|724000000|154000000|22000000|577000000|834000000|746000000|745000000|570000000|BAX
2010-12-31|USD|1618000000|3498000000|2825000000|1880000000|1584000000|833000000|262000000|34000000|8000000|-27000000||27000000||-37000000||179000000|464000000|41000000|27000000|1584000000|216000000|491000000|710000000|423000000|BAX
2010-09-30|USD|1659000000|3194000000|2347000000|1565000000|670000000|670000000|207000000|1019000000|6000000|-30000000||30000000||-117000000||171000000|642000000|117000000|30000000|524000000|902000000|672000000|777000000|525000000|BAX
2010-06-30|USD|1638000000|3164000000|2277000000|1556000000|698000000|721000000|219000000|970000000|5000000|-30000000||30000000||-3000000||169000000|668000000|133000000|30000000|537000000|220000000|698000000|698000000|535000000|BAX
2010-03-31|USD|1043000000|2927000000|2567000000|1884000000|133000000|683000000|227000000|910000000|9000000|-28000000||28000000||-2000000||166000000|109000000|172000000|28000000|-60000000|-319000000|137000000|721000000|-63000000|BAX
2009-12-31|USD|1767000000|3470000000|2437000000|1703000000|1767000000|788000000|246000000|980000000|5000000|-30000000||30000000||7000000||172000000|711000000|139000000|30000000|1767000000|572000000|741000000|912000000|572000000|BAX
2009-09-30|USD|1632000000|3145000000|2185000000|1513000000|732000000|672000000|228000000|900000000|4000000|-27000000||27000000||-51000000||164000000|656000000|126000000|27000000|532000000|673000000|683000000|732000000|530000000|BAX
2009-06-30|USD|1638000000|3123000000|2145000000|1485000000|747000000|660000000|231000000|891000000|5000000|-29000000||29000000||1000000||154000000|722000000|135000000|29000000|589000000|812000000|751000000|748000000|587000000|BAX
2009-03-31|USD|1488000000|2824000000|1336000000|1336000000|665000000|611000000|212000000|823000000||||31000000||-2000000||148000000|635000000|119000000||||515000000|663000000|516000000|BAX
