fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-11-24|USD|563900000|2895100000|1119700000|926800000|292100000|192900000||192900000||-46200000|||2895100000|||127700000|245300000|30200000||215700000|218000000|292100000|419800000|215100000|DRI
2024-08-25|USD|518100000|2759500000|1060400000|889300000|269200000|171100000||171100000||-37100000|||2759500000|||121500000|231700000|24500000||207600000|207500000|269200000|391600000|207200000|DRI
2024-05-26|USD|619400000|2958800000|1114300000|926000000|395400000|140200000||191300000||-35400000||35400000|2954300000|||119700000|358100000|50000000||310000000|304000000|395400000|510400000|308100000|DRI
2024-02-25|USD|613900000|2974800000|1077000000|937100000|387400000|139900000||139900000||-36500000||36500000|2974800000|||117900000|350400000|37500000||313400000|315200000|387400000|505700000|312900000|DRI
2023-11-26|USD|513300000|2727300000|1032600000|880900000|278500000|151700000||151700000||-37100000||37500000|2727300000|||112500000|241200000|29100000||212300000|223500000|278500000|398500000|212100000|DRI
2023-08-27|USD|519100000|2730500000|1067500000|875300000|252900000|191900000||192200000||-29700000|29700000|29700000|2730500000|||109800000|222900000|28400000||194800000|207300000|252900000|368900000|194500000|DRI
2023-05-28|USD|573800000|2734100000|1041000000|869800000|374500000|129100000||173400000||-22100000|22100000|500000|2776500000|||100700000|351900000|36800000||315600000|318200000|374500000|475200000|315100000|DRI
2023-02-26|USD|556500000|2785100000|1010900000|874200000|349900000|135200000||136700000||-19600000|19600000|22400000|2785100000|||100900000|330100000|43500000||286800000|280700000|349900000|450800000|286600000|DRI
2022-11-27|USD|411600000|2497300000|930000000|808500000|233200000|121500000||121500000||-19800000|19800000|2500000|2497300000|||79200000|213100000|25900000||187500000|192800000|233200000|312400000|187200000|DRI
2022-08-28|USD|423200000|2445000000|912400000|793800000|244200000|118600000||118600000||-19800000|19800000|19800000|2445000000|||85800000|223800000|30800000||193600000|195300000|244200000|330000000|193000000|DRI
2022-05-29|USD|518200000|2553900000|970100000|829300000|338200000|104400000||142900000||-18900000|18900000|18900000|2592900000|700000||93000000|319300000|37600000||281700000|277800000|338200000|440600000|281700000|DRI
2022-02-27|USD|474600000|2451500000|909000000|798700000|300800000|110300000||110300000||-17500000|17500000|17500000|2451500000|-200000||86700000|282400000|35400000||247900000|248400000|300800000|387700000|247000000|DRI
2021-11-28|USD|426400000|2268700000|858100000|744800000|242600000|113300000||113300000||-16700000|16700000|16700000|2268700000|-300000||92100000|225700000|32500000||193400000|188000000|242600000|335000000|193200000|DRI
2021-08-29|USD|482600000|2311200000|872700000|736000000|280600000|136700000||136700000||-15600000|15600000|15600000|2311200000|-200000||89000000|264200000|33300000||231700000|232500000|280600000|369800000|230900000|DRI
2021-05-30|USD|515100000|2235400000|832100000|690700000|323400000|121700000||144000000||-17100000|17100000|17100000|2281200000|-300000||89100000|305500000|-63000000||369000000|372000000|323400000|422900000|368500000|DRI
2021-02-28|USD|318200000|1746600000|657500000|559400000|148000000|98100000||98100000||-15200000|15200000|15200000|1746600000|-500000||88200000|131800000|3100000||129200000|136500000|148000000|242400000|128700000|DRI
2020-11-29|USD|296600000|1667100000|644200000|535500000|120700000|108700000||108700000||-14600000|14600000|14600000|1667100000|-400000||86000000|104800000|8800000||96900000|101400000|120700000|206700000|96000000|DRI
2020-08-30|USD|272500000|1532000000|705600000|500700000|56600000|157100000||204900000||-16600000|16600000|16600000|1532000000|-7500000||87600000|31300000|-4800000||37300000|41200000|56600000|144200000|36100000|DRI
2020-05-31|USD|-20900000|1270100000|390000000|532700000|-592100000|118200000||390000000||-37800000|19900000|37800000|1270100000|1700000||2800000|-610600000|-130600000|37800000|-479700000|-497200000|-592100000|-570000000|-480000000|DRI
2020-02-23|USD|466400000|2344700000|929300000|753800000|278300000|171900000||175500000||-4200000|13200000|4200000|2348900000|0||2500000|264100000|31800000|4200000|233300000|232400000|278300000|270800000|232300000|DRI
2019-11-24|USD|339200000|2051200000|853700000|692300000|160200000|157600000||161400000||-4000000|13100000|4000000|2055200000|-153300000||2100000|-6900000|-31600000|4000000|25400000|125200000|160200000|-800000|24700000|DRI
2019-08-25|USD|385700000|2131500000|873400000|703800000|201500000|166700000||169600000||-3300000|11100000|3300000|2134800000|0||1500000|189200000|18600000|3300000|171800000|167800000|201500000|194000000|170600000|DRI
2019-05-26|USD|435400000|2229100000|904200000|718000000|229800000|171500000||189800000||-11900000|11900000|11900000|2229100000|0||87900000|217200000|9200000|44300000|208700000|190800000|229800000|346900000|208000000|DRI
2019-02-24|USD|455200000|2248000000|878700000|711400000|265500000|165200000||167300000||-12400000||12400000|2248000000|0||85300000|251600000|28000000||225100000|221300000|265500000|354000000|223600000|DRI
2018-11-25|USD|328700000|1973500000|818100000|662400000|148100000|153100000||155700000||||12800000|1973500000|0||82800000|135000000|19400000||115900000|113300000|148100000|236300000|115600000|DRI
2018-08-26|USD|374400000|2078800000|850400000|679300000|189100000|171000000||171100000||||13100000|2078800000|||80700000|173300000|7100000|102200000|168900000|175000000|189100000|270000000|166200000|DRI
2018-05-27|USD|416300000|2134100000|19900000|-2071700000|230000000|172100000||19900000||||13200000|2134100000|||79000000|215900000|41400000|152400000|175400000|169700000|230000000|318000000|174500000|DRI
2018-02-25|USD|422400000|2035000000|1816100000|1647100000|233400000|169000000||169000000||||117400000|-93400000|||79200000|115300000|-102500000|102200000|218500000|205600000|233400000|312000000|217800000|DRI
2017-11-26|USD|306600000|1880700000|1673800000|1516800000|128900000|157000000||157000000||||15500000|-800000|||78800000|109500000|24800000||88600000|82600000|128900000|207700000|84700000|DRI
2017-08-27|USD|347800000|1935000000|1686300000|1522300000|174500000|164000000||164000000||||15000000|-1100000|||76100000|157200000|38200000||121300000|115800000|174500000|249000000|119000000|DRI
