fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|801000000|1316000000|976000000|544000000|308000000|424000000|69000000|527000000||-28000000||28000000|1316000000|0|10000000|10000000|280000000|53000000|28000000|227000000|94000000|308000000|318000000|227000000|VLTO
2024-09-30|USD|783000000|1314000000|944000000|531000000|308000000|412000000|63000000|475000000||-27000000||27000000|1314000000|5000000|10000000|7000000|286000000|67000000|27000000|219000000|288000000|308000000|315000000|219000000|VLTO
2024-06-30|USD|774000000|1258000000|929000000|514000000|299000000|414000000|61000000|475000000||-30000000||30000000|1288000000|1000000|10000000|10000000|270000000|67000000|30000000|203000000|177000000|300000000|310000000|203000000|VLTO
2024-03-31|USD|747000000|1218000000|905000000|499000000|293000000|394000000|60000000|465000000||-28000000||28000000|1246000000|-15000000|10000000|11000000|250000000|66000000|28000000|184000000|157000000|278000000|289000000|184000000|VLTO
2023-12-31|USD|746000000|1218000000|970000000|542000000|286000000|403000000|57000000|497000000||-25000000||25000000|1243000000|0|10000000|12000000|261000000|61000000|25000000|200000000|231000000|286000000|298000000|200000000|VLTO
2023-09-30|USD|723000000|1250000000|934000000|532000000|273000000|395000000|55000000|456000000||-5000000||5000000|1255000000|0|9000000|21000000|268000000|63000000|5000000|205000000|146000000|273000000|294000000|205000000|VLTO
2023-06-30|USD|724000000|1253000000|541000000|529000000|289000000|378000000|57000000|423000000||-73000000||0||-14000000|10000000|22000000|275000000|66000000||143000000|216000000|275000000|317000000|209000000|VLTO
2023-03-31|USD|708000000|1225000000|529000000|517000000|292000000|360000000|56000000|404000000||||0||0|10000000|22000000|292000000|67000000||225000000|246000000|292000000|314000000|225000000|VLTO
2022-12-31|USD|711000000|1257000000|537000000|537000000|294000000|364000000|53000000|460000000||-146000000||0||1000000|9000000|21000000|115000000|79000000||80000000|360000000|261000000|282000000|216000000|VLTO
2022-09-30|USD|694000000|1219000000|525000000|525000000|285000000|357000000|52000000|409000000||||0||0||21000000|285000000|67000000||218000000|121000000|285000000|306000000|218000000|VLTO
