fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|360411000|660322000|299911000|276610000|337110000|21727000||23301000||-91060000|-84782000|6278000|12000|-9345000|180479000|1304000|95269000|309000|154000|363217000|52598000|337110000|338414000|95269000|INVH
2024-06-30|USD|353906000|653451000|299545000|266817000|321178000|21498000||32728000||-90007000|-168987000|-78980000|1623000|-54012000|176622000|877000|30164000|-42817000|132000|304819000|62342000|321178000|322055000|73188000|INVH
2024-03-31|USD|355901000|646039000|290138000|261634000|327397000|23448000||28504000||-89845000||89845000|0|5973000|175313000|919000|92288000|628000|89845000|378730000|153475000|327397000|328316000|142350000|INVH
2023-12-31|USD|344298000|624321000|280023000|253788000|318063000|22387000||26235000||-90049000||90049000||5533000|173159000|779000|129723000|177000|90049000|365721000|73519000|219772000|220551000|129546000|INVH
2023-09-30|USD|338881000|617695000|278814000|252887000|312954000|22714000||25927000||-86736000||86736000||-2533000|170696000|717000|131878000|60000|86736000|363448000|138562000|218614000|219331000|131818000|INVH
2023-06-30|USD|340653000|600372000|259719000|237388000|318322000|19791000||22331000||-78625000||78625000||-3941000|165759000|672000|137880000|16000|78625000|359123000|184522000|216505000|217177000|137864000|INVH
2023-03-31|USD|338572000|589890000|251318000|232081000|319335000|17452000||19237000||-78047000||78047000||-1494000|164673000|622000|120242000|0|78047000|343357000|88583000|198289000|198911000|120242000|INVH
2022-12-31|USD|324086000|579836000|255750000|232385000|300721000|16921000||23365000||-78409000||78409000|0|344000|163318000|621000|100487000|-85000|78409000|318627000|106665000|178896000|179517000|100572000|INVH
2022-09-30|USD|301701000|568675000|266974000|226172000|260899000|20123000||40802000||-76454000||76454000|0|-8372000|160428000|675000|79252000|73000|76454000|275557000|191283000|155706000|156381000|79179000|INVH
2022-06-30|USD|323414000|557300000|233886000|212494000|302022000|19342000||21392000||-74840000||74840000|0|-3827000|158572000|695000|111046000|83000|74840000|322919000|171212000|185886000|186581000|110963000|INVH
