fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|8560000000|25347000000|16787000000|46965000000|-4090000000|8562000000||12650000000||14359000000|35977000000|21618000000|10988000000|||19000000|7108000000|443000000||6665000000|5714000000|-4090000000|-4071000000|6665000000|BAC
2024-09-30|USD|8866000000|25345000000|16479000000|12619000000|3961000000|4847000000||4905000000||13967000000|37491000000|23524000000|11378000000|||20000000|7324000000|428000000||6896000000|10191000000|3961000000|3981000000|6896000000|BAC
2024-03-31|USD|8581000000|25818000000|17237000000|13583000000|3150000000|5314000000||5431000000||14032000000|36285000000|22253000000|11786000000|||20000000|7262000000|588000000|22253000000|6674000000|6405000000|29515000000|29535000000|6674000000|BAC
2023-12-31|USD|-2100000000|21959000000|2100000000||-4200000000|2100000000||2100000000||13946000000|35629000000|21683000000|8013000000|||19000000|3124000000|-20000000|21683000000|-4200000000|7148000000|24807000000|24826000000|3144000000|BAC
2023-09-30|USD|9329000000|25167000000|15838000000|12236000000|4716000000|4517000000||4613000000||14379000000|33624000000|19245000000|10788000000|||20000000|8095000000|293000000|19245000000|7802000000|6752000000|27340000000|27360000000|7802000000|BAC
2023-06-30|USD|9159000000|25197000000|16038000000|12398000000|4403000000|4460000000||4756000000||14158000000|32354000000|18196000000|11039000000|||20000000|8034000000|626000000|18196000000|7408000000|5193000000|26230000000|26250000000|7408000000|BAC
2023-03-31|USD|10020000000|26258000000|16238000000|12656000000|5420000000|4491000000||4600000000||14448000000|28655000000|14207000000|11810000000|||20000000|9089000000|928000000|14207000000|8161000000|10790000000|23296000000|23316000000|8161000000|BAC
2022-12-31|USD|10383000000|24532000000|14149000000||2811000000|7453000000||7572000000||14681000000|25075000000|10394000000|9851000000|||19000000|7897000000|765000000|10394000000|7132000000|7003000000|18291000000|18310000000|7132000000|BAC
2022-09-30|USD|8354000000|24502000000|16148000000|11835000000|3474000000|4353000000||4880000000||13765000000|19621000000|5856000000|10737000000|||20000000|8301000000|1219000000|5856000000|7082000000|2729000000|14157000000|14177000000|7082000000|BAC
2022-06-30|USD|6974000000|22688000000|15714000000|11833000000|2192000000|4264000000||4782000000||12444000000|14975000000|2531000000|10244000000|||20000000|6892000000|645000000|2531000000|6247000000|2990000000|9423000000|9443000000|6247000000|BAC
2022-03-31|USD|7801000000|23228000000|15427000000|11999000000|3528000000|4147000000||4273000000||11572000000|12894000000|1322000000|11656000000|||20000000|7879000000|812000000|1322000000|7067000000|-1246000000|9201000000|9221000000|7067000000|BAC
2021-12-31|USD|7736000000|22060000000|14324000000||519000000|7188000000||7217000000||11410000000|12554000000|1144000000|10650000000|||20000000|7818000000|805000000|1144000000|7013000000|5505000000|8962000000|8982000000|7013000000|BAC
2021-09-30|USD|8801000000|22766000000|13965000000|11256000000|4755000000|3961000000||4046000000||11094000000|12336000000|1242000000|11672000000|||19000000|8950000000|1259000000|1242000000|7691000000|7158000000|10192000000|10211000000|7691000000|BAC
2021-06-30|USD|7901000000|21466000000|13565000000|11385000000|3383000000|4443000000||4518000000||10233000000|11387000000|1154000000|11233000000|||20000000|8042000000|-1182000000|1154000000|9224000000|9633000000|9196000000|9216000000|9224000000|BAC
2021-03-31|USD|9117000000|22821000000|13704000000|12339000000|5037000000|4029000000||4080000000||10197000000|11395000000|1198000000|12624000000|||17000000|9166000000|1116000000|1198000000|8050000000|6234000000|10364000000|10381000000|8050000000|BAC
2020-12-31|USD|6087000000|20099000000|14012000000||-357000000|6305000000||6444000000||10253000000|11461000000|1208000000|9846000000|||33000000|6119000000|649000000|1208000000|5470000000|4792000000|7327000000|7360000000|5470000000|BAC
