fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|448662000|744167000|295505000|131567000|405194000|121217000|38471000|204022000|3902000|-41603000|3902000|1287000|743509000|-246000|4339000|42721000|363355000|57840000|45505000|305505000|287455000|405194000|407363000|305515000|MSCI
2024-09-30|USD|445154000|725609000|280455000|126192000|401334000|112324000|38584000|192847000|5217000|-41471000|5217000|1289000|724705000|-2927000|4332000|41939000|356936000|76035000|46688000|280901000|292756000|401334000|400164000|280901000|MSCI
2024-06-30|USD|428825000|708867000|280042000|128109000|382608000|111160000|41073000|193006000|6110000|-40523000|6110000|-44107000|707949000|-2091000|4226000|40773000|339994000|73236000|46633000|266758000|265480000|382608000|336660000|266758000|MSCI
2024-03-31|USD|336632000|632609000|295977000|128514000|339382000|128859000|40525000|208392000|6048000|-46674000|6048000|46674000|678455000|-2863000|4081000|38604000|295893000|39939000|48184000|255954000|253749000|342567000|381171000|255954000|MSCI
2023-12-31|USD|368932000|644452000|275520000|122557000|370745000|115600000|39220000|193079000|3400000|-46954000|3400000|46954000|690106000|-2345000|5098000|36886000|467875000|64495000|46954000|403380000|403050000|514829000|551715000|403380000|MSCI
2023-09-30|USD|344373000|579813000|235440000|105311000|353309000|103407000|31438000|161567000|10314000|-46902000|10314000|46902000|625439000|935000|5252000|26722000|317656000|57997000|46902000|259659000|255282000|364558000|391280000|259659000|MSCI
2023-06-30|USD|335951000|575816000|239865000|110066000|345953000|103645000|30140000|159939000|10403000|-46617000|10403000|46617000|621157000|-2581000|5199000|26154000|307158000|60333000|46617000|246825000|247616000|353775000|379929000|246825000|MSCI
2023-03-31|USD|305179000|546012000|240833000|108647000|314602000|107519000|31323000|163829000|10362000|-46206000|10362000|46206000|592218000|-2386000|5460000|24667000|276372000|37644000|46206000|238728000|241503000|322578000|347245000|238728000|MSCI
2022-12-31|USD|298633000|530598000|231965000|102384000|308750000|105776000|29026000|158662000|6609000|-45610000|6609000|45610000|576208000|-4087000|6474000|23805000|265662000|50691000|45610000|214971000|228772000|311272000|335077000|214971000|MSCI
2022-09-30|USD|298437000|516477000|218040000|98418000|309531000|96247000|25941000|145563000|3938000|-44162000|3938000|44162000|560639000|-103000|7127000|23375000|269204000|52612000|44162000|216592000|207281000|313366000|336741000|216592000|MSCI
2022-06-30|USD|289977000|510721000|220744000|100768000|300381000|97797000|23916000|143892000|924000|-41085000|924000|41085000|551806000|-188000|6800000|22179000|260032000|49445000|41085000|210587000|206703000|301117000|323296000|210587000|MSCI
2022-03-31|USD|283120000|519231000|236111000|102771000|288978000|111620000|28322000|161662000|298000|-40714000|298000|40714000|559945000|381000|6534000|21720000|248943000|20520000|40714000|228423000|226401000|289657000|311377000|228423000|MSCI
2021-12-31|USD|413603000|509506000|95903000|95903000|280587000|113581000|30819000|165423000|368000|-40336000|368000|40336000|549842000|5144000|7929000|21023000|245763000|51898000|40336000|193865000|196745000|286099000|307122000|193865000|MSCI
2021-09-30|USD|385288000|474962000|89674000|89674000|280230000|97929000|28352000|140386000|396000|-42137000|396000|42137000|517099000|-37839000|6809000|14105000|200650000|30774000|42137000|169876000|167210000|242787000|256892000|169876000|MSCI
2021-06-30|USD|371296000|458623000|87327000|87327000|257533000|88373000|27531000|146300000|347000|-39557000|347000|39557000|498180000|-22628000|7020000|30396000|195695000|30272000|39557000|165423000|166230000|235252000|265648000|165423000|MSCI
2021-03-31|USD|355059000|440839000|85780000|85780000|254375000|91195000|24862000|131125000|386000|-37584000|386000|37584000|478423000|-1149000|7143000|15068000|216019000|19200000|37584000|196819000|195862000|253603000|268671000|196819000|MSCI
2020-12-31|USD|330396000|406331000|75935000|75935000|234085000|84534000|27056000|126360000|301000|-37330000|301000|37330000|443661000|-1890000|7281000|14770000|195166000|38950000|37330000|156216000|162653000|232496000|247266000|156216000|MSCI
2020-09-30|USD|317093000|387797000|70704000|70704000|227620000|80281000|24901000|119515000|475000|-37536000|475000|37536000|425333000|-1516000|7494000|14333000|189043000|6685000|37536000|182358000|188130000|226579000|240912000|182358000|MSCI
2020-06-30|USD|297933000|368389000|70456000|70456000|215175000|79926000|22534000|116560000|771000|-41227000|771000|41227000|409616000|-35552000|7463000|14100000|139167000|24044000|41227000|115123000|116259000|180394000|194494000|115123000|MSCI
2020-03-31|USD|291974000|366583000|74609000|74609000|207884000|86382000|26562000|126720000|3483000|-40231000|3483000|40231000|406814000|-8287000|7567000|13776000|162849000|14724000|50197000|148125000|138500000|203080000|216856000|148125000|MSCI
2019-12-31|USD|296163000|366317000|70154000|70154000|199429000|89145000|27100000|129488000|5299000|-40289000|5299000|40289000|406606000|-17906000|7535000|13243000|146533000|23750000|40289000|122783000|122302000|186822000|200065000|122783000|MSCI
2019-09-30|USD|287843000|358329000|70486000|70486000|201219000|78666000|24310000|115376000|3673000|-35922000|3673000|35922000|394251000|-222000|7209000|12400000|168748000|31765000|35922000|136983000|132644000|204670000|217070000|136983000|MSCI
2019-06-30|USD|277668000|349643000|71975000|71975000|192378000|78035000|23752000|113800000|3345000|-35915000|3345000|35915000|385558000|-63000|7405000|12013000|159745000|34055000|35915000|125690000|125133000|195660000|207673000|125690000|MSCI
