fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|501417000|1234801000|985168000|733384000|198014000|220100000|59258000|303403000|2319000|-19880000||19880000|1234801000|-380000|19789000|31684000|144562000|27336000|19880000|117669000|59814000|164442000|196126000|117226000|GNRC
2024-09-30|USD|472269000|1168702000|948003000|701294000|168624000|222552000|56936000|303645000|1757000|-22910000||22910000|1168702000|-577000|18995000|24157000|147195000|33453000|27771000|113778000|129284000|170105000|194262000|113742000|GNRC
2024-06-30|USD|375561000|998197000|840966000|622636000|103235000|193539000|53996000|272326000|1841000|-23318000||23318000|998197000|-950000|18089000|24791000|78753000|19638000|23318000|59053000|34397000|102071000|126862000|59115000|GNRC
2024-03-31|USD|316379000|889273000|772994000|572894000|66869000|175350000|49410000|249510000|1688000|-23605000||23605000|889273000|-422000|17152000|24750000|38265000|12033000|23605000|26478000|22564000|61870000|86620000|26232000|GNRC
2023-12-31|USD|388724000|1063670000|872475000|674946000|150968000|167667000|44369000|237756000|1483000|-24765000||24765000|1063670000|-880000|17193000|29402000|126597000|29996000|24765000|150968000|123035000|151362000|180764000|96601000|GNRC
2023-09-30|USD|375787000|1045960000|922579000|694880000|104776000|200981000|43312000|271011000|1160000|-24707000||24707000|1070667000|-1167000|16233000|26718000|79805000|19428000|24707000|60634000|37041000|104512000|131230000|60377000|GNRC
2023-06-30|USD|328421000|975260000|870506000|671999000|85972000|172114000|43942000|242449000|941000|-25160000||25160000|1000420000|-331000|14854000|26393000|61105000|15907000|25160000|45515000|69060000|86265000|112658000|45198000|GNRC
2023-03-31|USD|272499000|864915000|801607000|615411000|44483000|160373000|41820000|228016000|688000|-22995000||22995000|887910000|-166000|14128000|25823000|20279000|7849000|22995000|14161000|35362000|43274000|69097000|12430000|GNRC
2022-12-31|USD|343167000|1049232000|916856000|706065000|107228000|170395000|38446000|235939000||-19523000||19523000|1049232000|-755000|13778000|28937000|84583000|13568000|19523000|107228000|122432000|104106000|133043000|71015000|GNRC
2022-09-30|USD|361104000|1072744000|960750000|727154000|87523000|207845000|39985000|273581000||-15514000||15514000|1088258000|-420000|13414000|25751000|69864000|11594000|15514000|60446000|21683000|85378000|111129000|58270000|GNRC
2022-06-30|USD|456985000|1277413000|1032948000|834406000|216844000|172666000|41599000|240141000||-10235000||10235000|1287648000|505000|13222000|25876000|202185000|45826000|13978000|157637000|120864000|212420000|238296000|156359000|GNRC
2022-03-31|USD|360748000|1126302000|941377000|775108000|154735000|140215000|39744000|206013000||-9554000||9554000|1135856000|246000|12407000|26054000|142466000|28608000|9554000|116896000|122365000|152020000|178074000|113858000|GNRC
2021-12-31|USD|362539000|1067071000|865371000|704532000|175481000|118538000|29406000|187058000||-9529000||9529000|1067071000|223000|11710000|20836000|163511000|20616000|9529000|175481000|143783000|173040000|193876000|142895000|GNRC
2021-09-30|USD|335994000|934718000|741954000|606704000|173579000|123044000|27165000|162415000||-7980000||7980000|942698000|-400000|11010000|12206000|164181000|32611000|7980000|132753000|113727000|172161000|184367000|131570000|GNRC
2021-06-30|USD|339735000|911429000|711685000|580246000|182952000|120387000|25344000|156783000||-7721000||7721000|919150000|-373000|10177000|11052000|173398000|46362000|8552000|127909000|119246000|181119000|192171000|127036000|GNRC
2021-03-31|USD|321814000|799711000|595922000|485620000|189124000|101323000|22388000|132690000||-7723000||7723000|807434000|3309000|9258000|8979000|184361000|35368000|7723000|149945000|153816000|192084000|201063000|148993000|GNRC
2020-12-31|USD|300202000|761082000|571126000|460880000|171054000|98719000|21489000|129148000||-7910000||7910000|761082000|581000|9746000|11527000|164007000|39006000|7910000|171054000|150697000|171917000|183444000|125001000|GNRC
2020-09-30|USD|276149000|693259000|525060000|425206000|155637000|91962000|20658000|120512000||-8096000||8096000|701355000|-557000|9276000|7892000|147020000|32050000|8096000|115235000|123887000|155116000|163008000|114970000|GNRC
2020-06-30|USD|208983000|538916000|437840000|337865000|89553000|92308000|19455000|119430000||-7932000||7932000|546848000|-216000|9136000|7667000|84618000|18473000|7932000|63592000|66758000|92550000|100217000|66145000|GNRC
2020-03-31|USD|172320000|466862000|394404000|303595000|62862000|83028000|18649000|109458000||-9053000|8093000|9053000|475915000|-1914000|8335000|7781000|53904000|9444000|9053000|43411000|-3098000|62957000|70738000|44460000|GNRC
2019-12-31|USD|222222000|590932000|467594000|368710000|104508000|89581000|19488000|117714000||-10116000|9238000|10116000|590932000|-65000|9423000|9303000|83037000|13423000|11042000|104508000|90011000|93153000|102456000|69614000|GNRC
2019-09-30|USD|217517000|590431000|478619000|383618000|105556000|86952000|17603000|111961000||-10704000|10181000|10704000|601135000|-414000|8088000|8049000|95638000|20064000|10704000|74897000|64904000|106342000|114391000|75574000|GNRC
2019-06-30|USD|195838000|531464000|434000000|346078000|90926000|79967000|17694000|104912000||-10452000|10000000|10452000|541916000|-393000|7489000|7955000|80785000|18827000|10452000|61706000|57398000|91237000|99192000|61958000|GNRC
2019-03-31|USD|162175000|460081000|385989000|308178000|71173000|72051000|13609000|91002000||-10272000|9358000|10272000|470353000|-1061000|7265000|5760000|59846000|14985000|10272000|45769000|39527000|70118000|75878000|44861000|GNRC
2018-12-31|USD|204306000|563404000|450621000|359098000|108848000|84845000|11897000|95458000||-10017000||10017000|563404000|-2946000|6964000|5320000|95561000|19986000|10017000|108848000|63603000|105578000|110898000|75575000|GNRC
2018-09-30|USD|200334000|549691000|439343000|362054000|106519000|72035000|13653000|93815000||-9824000||9824000|559515000|-483000|6163000|5678000|95848000|20072000|9824000|76522000|80768000|105672000|111350000|75776000|GNRC
2018-06-30|USD|178473000|482615000|396892000|319108000|85467000|72691000|12616000|93006000||-11002000||11002000|493617000|-887000|6118000|5482000|71643000|18382000|12334000|54231000|47884000|82645000|88127000|53261000|GNRC
2018-03-31|USD|141927000|387521000|329445000|258164000|56347000|66157000|11853000|85580000||-10113000||10113000|397634000|-1394000|6051000|5632000|45061000|11416000|10113000|33770000|44703000|55174000|60806000|33645000|GNRC
2017-12-31|USD|182928000|488002000|383141000|311340000|95374000|67129000|11179000|91460000||-10314000||10314000|493047000|-1041000|5990000|7307000|82944000|2037000|10314000|94073000|82106000|93258000|100565000|80907000|GNRC
2017-09-30|USD|157680000|446581000|373581000|299608000|72548000|66504000|10850000|83683000||-10672000||10672000|455839000|-1710000|5866000|7242000|59839000|20404000|10672000|40050000|42939000|70511000|77753000|39435000|GNRC
2017-06-30|USD|134224000|384483000|332658000|261954000|51822000|64477000|10553000|81099000||-10893000||10893000|394875000|-1577000|5857000|7129000|39169000|13878000|10893000|25745000|32208000|50062000|57191000|25291000|GNRC
2017-03-31|USD|109954000|321026000|289853000|221685000|30890000|61157000|10287000|77910000||-10788000||10788000|330485000|83000|5414000|7183000|19998000|7823000|10788000|12849000|15720000|30786000|37969000|12175000|GNRC
2016-12-31|USD|154127000|417421000|330561000|268269000|77231000|59751000|9651000|77076000||-10854000||10854000||-1564000|5647000|7428000|64874000|23365000|11428000|77231000|34740000|75728000|83156000|41509000|GNRC
2016-09-30|USD|137772000|361822000|307932000|235349000|56340000|62495000|9426000|81432000||-11299000||11299000||19000|5389000|9511000|41697000|15514000|11299000|26012000|26647000|52996000|62507000|26183000|GNRC
2016-06-30|USD|124147000|355996000|313405000|243229000|44082000|61959000|9889000|80065000||-11380000||11380000||158000|5433000|8217000|32809000|11921000|11380000|20943000|7622000|44189000|52406000|20888000|GNRC
2016-03-31|USD|98060000|275500000|251791000|188475000|26964000|55102000|8197000|71096000||-11035000||11035000||387000|4996000|7797000|15927000|5719000|11035000|10212000|11454000|26962000|34759000|10208000|GNRC
2015-12-31|USD|131124000|357830000|40687000|226706000|27316000|48975000|8015000|103808000||-10602000||10602000|-6000|-130000|4442000|6131000|15554000|6372000|10602000|27316000|11100000|26156000|32287000|9182000|GNRC
2015-09-30|USD|130326000|349081000|283245000|228965000|67867000|47842000|8332000|62459000||-10210000||10210000|-31000|-1908000|4312000|6285000|53254000|19218000|10210000|34036000|31899000|63464000|69749000|34036000|GNRC
2015-06-30|USD|95897000|274170000|240481000|192463000|39467000|42038000|8412000|56430000||-10763000||10763000|-3427000|-1840000|4149000|5980000|23472000|8628000|14190000|14844000|15173000|34235000|40215000|14844000|GNRC
2015-03-31|USD|102603000|299181000|258744000|209215000|44911000|44334000|8163000|57692000||-11268000||11268000|-1369000|-1609000|3839000|5195000|30703000|11018000|12636000|19685000|12867000|41971000|47166000|19685000|GNRC
2014-12-31|USD|138410000|403997000|316968000|265587000|79115000|46078000|7914000|59295000||-11804000||11804000|-689000|-220000|3682000|5303000|66854000|17464000|12052000|79115000|38787000|78658000|83961000|49390000|GNRC
2014-09-30|USD|130283000|338175000|274085000|222022000|70794000|46390000|7822000|59489000||-12294000||12294000|-1836000|-1444000|3512000|5277000|54862000|18365000|14130000|36497000|35472000|67156000|72433000|36497000|GNRC
2014-06-30|USD|128012000|351181000|281314000|234597000|78160000|41618000|8012000|49852000||-11428000||11428000|-33000|-366000|3282000|5099000|82422000|28397000|11428000|54025000|52730000|93850000|98949000|54025000|GNRC
2014-03-31|USD|119514000|330257000|269707000|222494000|65306000|41117000|7746000|54208000||-11689000||11689000|-62000|568000|3230000|6096000|54224000|19523000|11689000|34701000|34272000|65913000|72009000|34701000|GNRC
2013-12-31|USD|145682000|376236000|277432000|230554000|91218000|39799000|8379000|54464000||-12003000||12003000|-1000|-756000|2986000|7052000|78458000|29940000|12003000|91218000|57332000|90461000|97513000|48518000|GNRC
2013-09-30|USD|139463000|350775000|269453000|223806000|87289000|37988000|7183000|52174000||-12494000||12494000|0|-117000|2843000|7003000|74045000|26952000|12494000|47093000|48336000|86539000|93542000|47093000|GNRC
2013-06-30|USD|130953000|318928000|263191000|215735000|76433000|41111000|7064000|54520000||-14263000||14263000|-13497000|-1909000|2561000|6345000|46789000|18535000|27760000|28254000|29276000|61052000|67397000|28254000|GNRC
2013-03-31|USD|153462000|382056000|296963000|246110000|96525000|44107000|6645000|56937000||-15675000||15675000|-1841000|396000|2565000|6746000|79424000|28750000|17514000|50674000|51676000|95099000|101845000|50674000|GNRC
2012-12-31|USD|126153000|342022000|269610000|215869000|67780000|43123000|6285000|58373000||-16613000||16613000|-155000|-448000|2177000|9556000|49682000|21395000|16613000|67780000|27704000|66295000|75851000|28287000|GNRC
2012-09-30|USD|115813000|283653000|235006000|184773000|59124000|37844000|6456000|56689000||-16933000||16933000|0|-330000|2121000|12389000|41867000|16326000|16933000|25541000|26350000|58800000|71189000|25541000|GNRC
2012-06-30|USD|87429000|219244000|196276000|151708000|37158000|32280000|5703000|50271000||-9894000||9894000|-9999000|-1595000|2002000|12288000|15699000|6364000|19893000|9335000|10039000|25593000|37881000|9335000|GNRC
2012-03-31|USD|111005000|284471000|230519000|183556000|59493000|34232000|5055000|51512000||-5674000||5674000|-4416000|-425000|1993000|12731000|49104000|19044000|9983000|30060000|29991000|54778000|67509000|30060000|GNRC
2011-12-31|USD|98465000|267308000|228612000|168843000|35860000|35959000|4807000|62605000||-5888000||5888000|193000|-385000|2039000|12945000|29148000|-237983000|5702000|35860000|264016000|35036000|47981000|267131000|GNRC
2011-09-30|USD|88659000|233429000|190369000|150665000|44178000|28318000|4176000|44481000||-5895000||5895000|0|-202000|2124000|11987000|37505000|126000|5895000|37379000|37036000|43400000|55387000|37379000|GNRC
2011-06-30|USD|60353000|155243000|135955000|101010000|21800000|23089000|3608000|38553000||-5934000||5934000|-186000|-327000|2004000|11856000|15376000|87000|6120000|15289000|12587000|21310000|33166000|15289000|GNRC
2011-03-31|USD|47177000|123981000|76804000|76804000|11143000|6117000|3885000|36034000||||6001000||-241000|1936000|13663000|4937000|93000|||5399000|10938000|24806000|4844000|GNRC
2010-12-31|USD|63832000|161041000|97209000|97209000|26208000|6107000|3916000|37624000||||6645000||-314000|1855000|14918000|18683000|70000||||25328000|41361000|18613000|GNRC
2010-09-30|USD|67362000|160666000|93304000|93304000|29770000|5654000|3580000|37592000||||6540000||-216000|1948000|15011000|23076000|78000||||29616000|44781000|22998000|GNRC
2010-06-30|USD|54745000|140455000|85710000|85710000|18854000|5679000|3482000|35891000||||5720000||-259000||14859000|12911000|77000||||18631000|33713000|12834000|GNRC
