fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|1244700000|1519200000|856300000|263400000|470900000|587600000|187300000|773800000|42400000|37400000|42400000|5000000|1519200000|11800000|24500000|5300000|621100000|81200000|5000000|539900000|550900000|470900000|476200000|539900000|FTNT
2024-06-30|USD|1159300000|1429100000|836200000|275000000|437200000|557900000|165400000|722100000|38300000|-5000000|38300000|5000000|1434100000|-2200000|25900000|3300000|456300000|76500000|5000000|379800000|375600000|461300000|464600000|379800000|FTNT
2024-03-31|USD|1048600000|1341900000|863200000|304700000|321200000|555500000|173000000|727400000|32200000|-5100000|32200000|5100000|1347000000|-2900000|25600000|3000000|338800000|39500000|5100000|299300000|293400000|343900000|346900000|299300000|FTNT
2023-12-31|USD|1099200000|1394500000|883700000|315900000|385400000|562500000|152500000|713800000|30500000|-5400000|30500000|5400000|1399900000|5100000|24900000|5300000|406100000|95200000|5400000|310900000|316300000|411500000|416800000|310900000|FTNT
2023-09-30|USD|1016900000|1326900000|880000000|317700000|303200000|557900000|156900000|713700000|37000000|-5400000|37000000|5400000|1332300000|-7000000|23900000|4400000|322600000|-300000|5400000|322900000|321700000|328000000|332400000|322900000|FTNT
2023-06-30|USD|997000000|1283600000|866100000|295800000|279000000|565800000|153300000|718000000|31600000|-5200000|31600000|5200000|1288800000|-6200000|22900000|4500000|293900000|27600000|5200000|266300000|261300000|299100000|303600000|266300000|FTNT
2023-03-31|USD|954500000|1235800000|843600000|307800000|273500000|531100000|151100000|681000000|20600000|-5000000|20600000|5000000|1240800000|2000000|22800000|4700000|269000000|21300000|5000000|247700000|249800000|274000000|278700000|247700000|FTNT
2022-12-31|USD|985700000|1227300000|803200000|297300000|357800000|500200000|128900000|627900000|9100000|-4500000|9100000|4500000|1231800000|5800000|21600000|5700000|323000000|9200000|4500000|313800000|319100000|327500000|333200000|313800000|FTNT
2022-09-30|USD|866500000|1147600000|756000000|283000000|265500000|467800000|134300000|601000000|4600000|-4500000|4600000|4500000|1152100000|-900000|21200000|5200000|258900000|27300000|4500000|231100000|229500000|263400000|268600000|231600000|FTNT
2022-06-30|USD|779300000|1017500000|717700000|250800000|195300000|460900000|124300000|584000000|2400000|-4500000|2400000|4500000|1022000000|-9300000|19100000|6000000|175900000|2400000|4500000|173400000|165500000|180400000|186400000|173500000|FTNT
