fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|380000000|6741000000|6361000000|4342000000|337000000|1531000000||2019000000|31000000|-178000000|31000000|209000000|6731000000|-39000000||96000000|46000000|45000000|209000000|-4000000|101000000|337000000|433000000|1000000|PARA
2024-06-30|USD|-5291000000|6822000000|12113000000|4367000000|-5318000000|1579000000||7746000000|35000000|-180000000|35000000|215000000|6813000000|-49000000||101000000|-5628000000|-215000000|215000000|-5413000000|-5422000000|-5318000000|-5217000000|-5413000000|PARA
2024-03-31|USD|486000000|7470000000|6984000000|5036000000|-417000000|1662000000||1948000000|45000000|-221000000|45000000|221000000|7685000000|-38000000||100000000|-726000000|-172000000|221000000|-563000000|-613000000|-505000000|-405000000|-554000000|PARA
2023-12-31|USD|-168000000|7393000000|7561000000|5145000000|404000000|1973000000||2289000000||-222000000|40000000|222000000|7601000000|-68000000||108000000|589000000|75000000|193000000|4000000|676000000|811000000|919000000|514000000|PARA
2023-09-30|USD|384000000|6906000000|6522000000|4681000000|621000000|1736000000||1841000000|29000000|-232000000|29000000|232000000|7133000000|-42000000||105000000|335000000|40000000|232000000|247000000|216000000|567000000|672000000|295000000|PARA
2023-06-30|USD|215000000|7384000000|7169000000|5227000000|-250000000|1783000000||1942000000|33000000|-240000000|33000000|240000000|7616000000|-60000000||105000000|-394000000|-95000000|240000000|-372000000|-196000000|-154000000|-49000000|-299000000|PARA
2023-03-31|USD|236000000|7053000000|6817000000|4964000000|-1226000000|1753000000||1853000000|35000000|-226000000|35000000|226000000|7265000000|-46000000||100000000|-1499000000|-381000000|226000000|-1163000000|-1053000000|-1273000000|-1173000000|-1118000000|PARA
2022-12-31|USD|-118000000|7870000000|7988000000|5483000000|182000000|2034000000||2480000000||-230000000|35000000|230000000|8073000000|-33000000||123000000|-16000000|-37000000|230000000|-177000000|533000000|214000000|337000000|21000000|PARA
2022-09-30|USD|394000000|6701000000|6307000000|4460000000|566000000|1670000000||1847000000||-231000000|33000000|231000000|6916000000|-36000000||92000000|332000000|101000000|231000000|153000000|-8000000|563000000|655000000|231000000|PARA
2022-06-30|USD|601000000|7521000000|6920000000|5106000000|819000000|1710000000||1814000000||-230000000|19000000|230000000|7732000000|-42000000||94000000|548000000|129000000|277000000|358000000|263000000|778000000|872000000|419000000|PARA
