fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|4218000000|7489000000|3271000000|1653000000|3938000000|3040000000||3551000000|96000000|-184000000||184000000|40000000|1000000||231000000|3886000000|549000000|184000000|3411000000|2977000000|3938000000|4169000000|3337000000|MA
2024-09-30|USD|4180000000|7369000000|3189000000|1899000000|4004000000|2964000000||3365000000|76000000|-159000000||159000000|-62000000|7000000||225000000|3862000000|603000000|159000000|3263000000|3391000000|4004000000|4246000000|3259000000|MA
2024-06-30|USD|4134000000|6961000000|2827000000|1607000000|4036000000|2602000000||2925000000|60000000|-153000000||153000000|-13000000|9000000||225000000|3935000000|681000000|153000000|3258000000|3251000000|4036000000|4313000000|3254000000|MA
2024-03-31|USD|3730000000|6348000000|2618000000|1514000000|3604000000|2402000000||2744000000|95000000|-150000000||150000000|6000000|3000000||216000000|3555000000|547000000|150000000|3017000000|2905000000|3604000000|3921000000|3008000000|MA
2023-12-31|USD|3680000000|6548000000|2868000000|1528000000|3372000000|2663000000||3176000000|89000000|-148000000||148000000|34000000|-26000000||205000000|3318000000|530000000|148000000|2825000000|2986000000|3372000000|3671000000|2788000000|MA
2023-09-30|USD|3844000000|6533000000|2689000000|1573000000|3844000000|2478000000||2689000000|71000000|-151000000|86000000|151000000|-6000000|3000000||211000000|3757000000|563000000|151000000|3198000000|3086000000|3844000000|4119000000|3194000000|MA
2023-06-30|USD|3676000000|6269000000|2593000000|1495000000|3656000000|2401000000||2613000000|59000000|-144000000|38000000|144000000|123000000|10000000||192000000|3701000000|859000000|144000000|2845000000|2882000000|3656000000|4037000000|2842000000|MA
2023-03-31|USD|3347000000|5748000000|2401000000|1426000000|3136000000|2210000000||2612000000|55000000|-132000000|289000000|132000000|-212000000|6000000||191000000|2851000000|492000000|132000000|2149000000|2383000000|3136000000|3174000000|2359000000|MA
2022-12-31|USD|3199000000|5817000000|2618000000|1381000000|3184000000|2434000000||2633000000|33000000|-127000000|106000000|127000000|-25908000000|11000000||184000000|3085000000|564000000|127000000|2513000000|2885000000|3184000000|3396000000|2521000000|MA
2022-09-30|USD|3320000000|5756000000|2436000000|1382000000|3112000000|2251000000||2644000000|16000000|-120000000|44000000|120000000|9167000000|4000000||185000000|3069000000|573000000|120000000|2499000000|2111000000|3112000000|3374000000|2496000000|MA
2022-06-30|USD|3151000000|5497000000|2346000000|1319000000|3018000000|2157000000||2479000000|7000000|-114000000|224000000|114000000|8704000000|4000000||189000000|2795000000|523000000|114000000|2275000000|1838000000|3018000000|3098000000|2272000000|MA
2022-03-31|USD|2950000000|5167000000|2217000000|1181000000|2950000000|2025000000||2217000000|5000000|-110000000|181000000|110000000|7949000000|4000000||192000000|2770000000|142000000|110000000|2555000000|2639000000|2950000000|3072000000|2628000000|MA
2021-12-31|USD|2827000000|5216000000|2389000000|1089000000|2827000000|2200000000||2389000000|2000000|-108000000|5000000|108000000|8483000000|-9000000||189000000|2824000000|444000000|108000000|2490000000|2362000000|2827000000|3121000000|2380000000|MA
2021-09-30|USD|2744000000|4985000000|2241000000|1166000000|2717000000|2053000000||2268000000|5000000|-110000000|92000000|110000000|7826000000|7000000||188000000|2805000000|402000000|110000000|2414000000|2265000000|2717000000|3103000000|2403000000|MA
2021-06-30|USD|2408000000|4528000000|2120000000|1130000000|2341000000|1934000000||2187000000|3000000|-106000000|140000000|106000000|7219000000|-3000000||186000000|2478000000|412000000|106000000|2066000000|2151000000|2341000000|2770000000|2066000000|MA
2021-03-31|USD|2197000000|4155000000|1958000000|1104000000|2197000000|1795000000||1958000000|1000000|-107000000|12000000|107000000|6522000000|5000000||163000000|2191000000|362000000|107000000|1922000000|1771000000|2197000000|2461000000|1829000000|MA
2020-12-31|USD|2103000000|4120000000|2017000000|970000000|2058000000|1867000000||2062000000|-3000000|-105000000|112000000|105000000|6646000000|-2000000||150000000|2205000000|383000000|105000000|2005000000|2022000000|2058000000|2460000000|1822000000|MA
2020-09-30|USD|2105000000|3837000000|1732000000|940000000|2105000000|1591000000||1732000000|3000000|-105000000|193000000|105000000|5935000000|3000000||141000000|1947000000|402000000|105000000|1513000000|1711000000|2105000000|2193000000|1545000000|MA
2020-06-30|USD|1729000000|3335000000|1606000000|915000000|1707000000|1461000000||1628000000|8000000|-101000000|18000000|101000000|5093000000|1000000||145000000|1693000000|270000000|101000000|1420000000|1456000000|1707000000|1939000000|1423000000|MA
