fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|2596000000|2645000000|49000000|290000000|710000000|49000000||84000000||-18000000||18000000|127000000|220000000||742000000|869000000|210000000|0|708000000|659000000|710000000|1678000000|659000000|FANG
2024-06-30|USD|2437000000|2483000000|46000000|1259000000|1156000000|46000000||65000000||-44000000||44000000|-10000000|19000000||483000000|1089000000|252000000|0|894000000|837000000|1156000000|1673000000|837000000|FANG
2024-03-31|USD|2178000000|2227000000|49000000|1037000000|1118000000|46000000||63000000||-46000000||46000000|-50000000|-42000000||469000000|991000000|223000000|-2000000|809000000|768000000|1118000000|1583000000|768000000|FANG
2023-12-31|USD|2185000000|2228000000|43000000|970000000|1205000000|39000000||70000000||-37000000||37000000|51000000|59000000||469000000|1224000000|264000000|175000000|1011000000|959000000|1205000000|1730000000|960000000|FANG
2023-09-30|USD|2306000000|2340000000|34000000|165000000|1340000000|34000000||81000000||-41000000||41000000|-100000000|-43000000||442000000|1191000000|276000000|0|993000000|915000000|1340000000|1592000000|915000000|FANG
2023-06-30|USD|1882000000|1919000000|37000000|848000000|1000000000|37000000||69000000||-51000000||51000000|1664000000|-216000000||122085|721000000|165000000|4000000|586000000|556000000|1000000000|1413000000|556000000|FANG
2023-03-31|USD|1881000000|1925000000|44000000|818000000|1025000000|40000000||78000000||-46000000||46000000|1810000000|-40000000||464000000|919000000|207000000|0|746000000|712000000|1025000000|1489000000|712000000|FANG
2022-12-31|USD|1991000000|2030000000|39000000|143000000|1256000000|35000000||66000000||-37000000||37000000|2025000000|70000000||365000000|1268000000|261000000|199000000|1028000000|1000000000|1256000000|1617000000|1007000000|FANG
2022-09-30|USD|2403000000|2437000000|34000000|188000000|1614000000|34000000||66000000||-43000000||43000000|2296000000|-11000000||336000000|1474000000|290000000|1000000|1270000000|1184000000|1614000000|1853000000|1184000000|FANG
2022-06-30|USD|2729000000|2768000000|39000000|751000000|1978000000|39000000||39000000||-39000000||39000000|2347000000|-76000000||331000000|1818000000|402000000|4000000|1461000000|1416000000|1978000000|2309000000|1416000000|FANG
2022-03-31|USD|2369000000|2408000000|39000000|169000000|1660000000|36000000||47000000||-40000000||40000000|1363000000|-596000000||313000000|1000000000|221000000|54000000|803000000|779000000|1660000000|1297000000|779000000|FANG
2021-12-31|USD|1973000000|2022000000|49000000|10000000|1311000000|47000000||44000000||-29000000||29000000|1653000000|48000000||320000000|1281000000|279000000|201000000|1051000000|1002000000|1311000000|1621000000|1002000000|FANG
2021-09-30|USD|1872000000|1910000000|38000000|707000000|1164000000|38000000||39000000||-57000000|1000000|57000000|1254000000|-240000000||341000000|842000000|193000000|12000000|674000000|649000000|1164000000|1507000000|649000000|FANG
2021-06-30|USD|1645000000|1681000000|36000000|111000000|955000000|36000000||42000000||-57000000||57000000|870000000|-476000000||341000000|405000000|94000000|0|328000000|311000000|955000000|706000000|311000000|FANG
2021-03-31|USD|1157000000|1184000000|27000000|509000000|571000000|25000000||28000000||-56000000|2000000|56000000|845000000|-227000000||273000000|285000000|65000000|61000000|223000000|220000000|571000000|923000000|220000000|FANG
2020-12-31|USD|-278000000|769000000|1047000000|467000000|-746000000|24000000||1047000000||-50000000|213000000|50000000|553000000|-162000000||268000000|-941000000|-202000000|197000000|-756000000|-739000000|-746000000|545000000|-739000000|FANG
2020-09-30|USD|-802000000|720000000|1522000000|502000000|-1256000000|20000000||1523000000||-53000000|151000000|53000000|597000000|-100000000||286000000|-1417000000|-304000000|2000000|-1105000000|-1113000000|-1256000000|481000000|-1113000000|FANG
2020-06-30|USD|-2135000000|425000000|2560000000|536000000|-2672000000|20000000||2561000000||-46000000|417000000|46000000|258000000|-374000000||343000000|-3074000000|-681000000|3000000|-2411000000|-2393000000|-2672000000|210000000|-2393000000|FANG
2020-03-31|USD|-136000000|899000000|1035000000|664000000|-802000000|24000000||1037000000||-2000000|484000000|2000000|629000000|533000000||407000000|-189000000|83000000|2000000|-400000000|-272000000|-802000000|615000000|-272000000|FANG
2019-12-31|USD|1104000000|1104000000|827000000|660000000|-384000000|36000000||827000000||-169000000|-1000000|168000000|-119000000|-173000000||401000000|-611000000|-124000000|225000000|-260000000|-487000000|-384000000|1763000000|-487000000|FANG
2019-09-30|USD|955000000|975000000|20000000|605000000|349000000|19000000||21000000||-1000000|139000000|1000000|188000000|179000000||365000000|470000000|102000000|0|388000000|368000000|349000000|537000000|368000000|FANG
