fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-10-27|USD|521230000|3138091000|2866967000|2616861000|294480000|238587000||286206000|4980000|-14450000|4980000|19183000|3138091000|||11519000|280266000|60070000|19430000|219960000|271239000|294480000|305999000|220196000|HRL
2024-07-28|USD|488369000|2898443000|2673696000|2410075000|236693000|259653000||263621000|10484000|-10975000|10484000|21459000|2898443000|||3968000|225685000|48984000|21459000|176735000|124653000|236693000|240661000|176701000|HRL
2024-04-28|USD|503806000|2865673000|2654192000|2383546000|252320000|266668000||270646000|13497000|-21679000|13497000|21679000|2887352000|||3978000|244209000|54931000|21679000|189208000|177735000|265888000|269866000|189278000|HRL
2024-01-28|USD|508733000|2978585000|2733027000|2488178000|284438000|240386000||244849000|19434000|-18326000|19434000|18326000|2996911000|||4463000|285681000|66818000|18326000|218729000|240332000|304007000|308470000|218863000|HRL
2023-10-29|USD|514424000|3179406000|2940758000|2683655000|270037000|216546000|33700000|291117000|-5872000|-18360000|5872000|18360000|3197766000|||12174000|246257000|50322000|18360000|195484000|165293000|264617000|276791000|195935000|HRL
2023-07-30|USD|498048000|2944927000|2760929000|2465251000|216759000|291073000||295678000|9239000|-18372000|9133000|18372000|2963299000|||4605000|207734000|45055000|18372000|162571000|165955000|226106000|230711000|162679000|HRL
2023-04-30|USD|491419000|2959316000|2703306000|2486220000|295798000|212492000||217086000|1365000|-18323000|1365000|18323000|2977639000|1365000||4594000|278863000|61624000|18323000|217215000|224613000|297186000|301780000|217239000|HRL
2023-01-29|USD|495949000|2955141000|2701699000|2475043000|289452000|222056000||224160000|10096000|-18347000|8251000|18347000|2973488000|10096000||4600000|281270000|63551000|18347000|217650000|221019000|299617000|304217000|217719000|HRL
2022-10-30|USD|566417000|3264276000|2936285000|2717058000|367164000|206488000|34700000|255524000|7934000|-17602000|9669000|17602000|3281878000|7933000||12739000|357368000|77484000|17602000|280011000|306897000|374970000|387709000|279884000|HRL
2022-07-31|USD|506049000|3018799000|2755311000|2528364000|291040000|222147000||226947000|14411000|-15615000|14411000|15615000|3034414000|14411000||4800000|289925000|71010000|15615000|218826000|157505000|305540000|310340000|218915000|HRL
2022-05-01|USD|553471000|3081901000|2772571000|2543088000|334728000|224659000||229483000|1799000|-14658000|1799000|14658000|3096559000|1799000||4824000|321806000|60189000|14658000|261679000|305977000|336464000|341288000|261617000|HRL
2022-01-30|USD|538749000|3028125000|2736382000|2505610000|319675000|225972000||232365000|3869000|-14640000|10771000|14640000|3042765000|3869000|52406000|4800000|308765000|69194000|14640000|239710000|251316000|323405000|328205000|239571000|HRL
2021-10-31|USD|578081000|3437027000|3120433000|2876670000|357682000|230441000|33600000|279498000|10138000|-15589000|5451000|15589000|3452616000|10138000|53136000|13322000|352218000|70480000|15589000|281750000|321998000|367807000|381129000|281738000|HRL
2021-07-25|USD|423348000|2851967000|2671006000|2440322000|207484000|226284000||230684000|8457000|-11703000|8457000|11703000|2863670000|8457000|47232000|4400000|204081000|27164000|11703000|177074000|185017000|215784000|220184000|176917000|HRL
2021-04-25|USD|476307000|2598833000|2334280000|2130314000|289415000|199966000||203966000|10992000|-7788000|10992000|7788000|2606621000|10992000|42009000|4000000|292600000|64699000|7788000|227921000|263140000|300388000|304388000|227901000|HRL
2021-01-24|USD|450170000|2451532000|2211357000|2010977000|268018000|196380000||201768000|17291000|-8227000|9064000|8227000|2459759000|17291000|41395000|4000000|276970000|54687000|8227000|222395000|256664000|285197000|289197000|222283000|HRL
2020-10-25|USD|457765000|2420105000|2159073000|1962340000|276697000|190797000|31900000|229795000||-8271000|2036000|8271000|2420105000|10306000|43022000|5936000|278563000|44207000|8271000|457765000|270988000|286834000|292770000|234356000|HRL
2020-07-26|USD|422426000|2375733000|2146217000|1959032000|249576000|181085000||187185000||-5724000|9789000|5724000|2381457000|15513000|40162000|6100000|259222000|56103000|5724000|203261000|219145000|264946000|271046000|203119000|HRL
2020-04-26|USD|477352000|2418968000|2144426000|1945113000|293460000|193912000||199313000||-3497000|6971000|3497000|2422465000|-3474000|41338000|5401000|286607000|58873000|3497000|227616000|173105000|290104000|295505000|227734000|HRL
2020-01-26|USD|468421000|2380880000|2116234000|1916014000|280488000|195521000||200197000||-3577000|13251000|3577000|2384457000|13251000|41194000|4699000|290081000|47209000|3577000|242953000|249094000|293658000|298357000|242872000|HRL
2019-10-27|USD|493723000|2501513000|2194248000|2007790000|320996000|183795000|32500000|219193000||-3095000|5793000|3095000|2501513000|5793000|39904000|2663000|323631000|68128000|3095000|493723000|131198000|326726000|329389000|255503000|HRL
2019-07-28|USD|433442000|2287492000|2040032000|1857263000|256657000|180169000|32500000|182769000||-3213000|7556000|3213000|2290705000|7556000|38820000|2600000|261022000|61573000|3213000|199427000|202389000|264235000|266835000|199449000|HRL
2019-04-28|USD|469149000|2339129000|2048771000|1875595000|312364000|170076000|32500000|173176000||-5615000|11297000|5615000|2344744000|11297000|37610000|3100000|317839000|35410000|5615000|282636000|296636000|323454000|326554000|282429000|HRL
2019-01-27|USD|488334000|2353758000|2068765000|1872021000|306248000|193544000|32500000|197194000||-6147000||6147000|2359905000|6874000|36848000|3200000|306881000|65456000|6147000|241519000|246380000|313028000|316228000|241425000|HRL
