fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|909000000|2314000000|1405000000||-188000000|618000000||912000000||1438000000|2529000000|1091000000|732000000||18000000|298000000|765000000|145000000||620000000|-570000000|-188000000|110000000|620000000|FITB
2024-09-30|USD|968000000|2372000000|1404000000|-1317000000|706000000|249000000||262000000||1421000000|2669000000|1248000000|711000000||20000000|13000000|728000000|155000000|2000000|573000000|2028000000|706000000|719000000|573000000|FITB
2024-06-30|USD|1063000000|2381000000|1318000000|47000000|797000000|253000000||266000000||1387000000|2620000000|1233000000|695000000||21000000|13000000|764000000|163000000|2000000|601000000|588000000|797000000|810000000|601000000|FITB
2024-03-31|USD|965000000|2401000000|1436000000|-35000000|689000000|261000000||276000000||1384000000|2608000000|1224000000|710000000||23000000|15000000|658000000|138000000|1000000|520000000|119000000|1882000000|1897000000|520000000|FITB
2023-12-31|USD|1009000000|2519000000|1510000000||-44000000|581000000||869000000||1416000000|2647000000|1231000000|744000000||24000000|287000000|650000000|120000000|3930000000|530000000|2882000000|1881000000|2168000000|530000000|FITB
2023-09-30|USD|1026000000|2333000000|1307000000||747000000|263000000||279000000||1438000000|2529000000|1091000000|715000000||26000000|15000000|846000000|186000000|1000000|660000000|-1013000000|1937000000|1952000000|660000000|FITB
2023-06-30|USD|816000000|2224000000|1408000000||542000000|259000000||274000000||1457000000|2370000000|913000000|726000000||29000000|15000000|775000000|174000000|1000000|601000000|-320000000|1688000000|1703000000|601000000|FITB
2023-03-31|USD|735000000|2230000000|1495000000||456000000|262000000||279000000||1517000000|2213000000|696000000|696000000||31000000|17000000|718000000|160000000|1000000|558000000|1423000000|1414000000|1431000000|558000000|FITB
2022-12-31|USD|908000000|2306000000|1398000000||-239000000|578000000||852000000||1577000000|2075000000|498000000|735000000||32000000|271000000|914000000|177000000|974000000|737000000|933000000|1412000000|1683000000|737000000|FITB
2022-09-30|USD|836000000|2161000000|1325000000||569000000|248000000||267000000||1498000000|1760000000|262000000|672000000||30000000|18000000|845000000|192000000|1000000|653000000|-2009000000|1107000000|1125000000|653000000|FITB
2022-06-30|USD|677000000|1968000000|1291000000||427000000|232000000||250000000||1339000000|1464000000|125000000|676000000||30000000|16000000|724000000|162000000|1000000|562000000|-986000000|849000000|865000000|562000000|FITB
2022-03-31|USD|686000000|1953000000|1267000000||440000000|234000000||246000000||1195000000|1289000000|94000000|684000000||29000000|11000000|612000000|118000000|1000000|494000000|-1809000000|706000000|717000000|494000000|FITB
2021-12-31|USD|990000000|2150000000|1160000000||-65000000|533000000||837000000||1196000000|1295000000|99000000|792000000||29000000|283000000|828000000|165000000|438000000|663000000|233000000|927000000|1210000000|663000000|FITB
