fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-11-30|USD|1834670000|2561783000|727113000|1285080000|591390000|685313000||727113000|962000|-25703000|962000|26665000|2561783000||75502000|41800000|565687000|117192000|26665000|448495000|433642000|591390000|633190000|448495000|CTAS
2024-08-31|USD|1769787000|2501587000|731800000|1249456000|561031000|691100000||731800000|1250000|-24369000|1250000|25619000|2501587000||73838000|40700000|536662000|84629000|25619000|452033000|444210000|561031000|601731000|452033000|CTAS
2024-05-31|USD|-294772000|2547599000|709316000|1297189000|547594000|667855000|26600000|709316000|3621000|-20455000|3621000|24076000|2470935000||73229000|41000000|527139000|112824000|24076000|414315000|419193000|547594000|588594000|414315000|CTAS
2024-02-29|USD|1673595000|2380643000|707048000|1258905000|520800000|667048000||707048000|930000|-25530000|930000|25530000|2406173000||70834000|40000000|496200000|98621000|25530000|397579000|390563000|521730000|561730000|397579000|CTAS
2023-11-30|USD|1669322000|2350587000|681265000|1235629000|499683000|641865000||681265000|769000|-26590000|769000|26590000|2377177000||69190000|39400000|473862000|99249000|26590000|374613000|380783000|500452000|539852000|374613000|CTAS
2023-08-31|USD|1638271000|2317786000|679515000|1200759000|500556000|641015000||679515000|422000|-24544000|422000|24544000|2342330000||67613000|38500000|476434000|91349000|24544000|385085000|394476000|500978000|539478000|385085000|CTAS
2023-05-31|USD|-408247000|2260414000|656480000|1195693000|470798000|617980000|24500000|656480000|844000|-24057000|1716000|25773000|2284471000|844000|66240000|38500000|445869000|99668000|25773000|346201000|347875000|471642000|510142000|346201000|CTAS
2023-02-28|USD|1536148000|2161167000|625019000|1155955000|446812000|587219000||625019000|373000|-28819000|373000|28819000|2189986000|373000|64240000|37800000|418366000|92539000|28819000|325827000|317835000|447185000|484985000|325827000|CTAS
2022-11-30|USD|1531125000|2145938000|614813000|1152411000|444934000|577513000||614813000|344000|-28920000|344000|28920000|2174858000|344000|63504000|37300000|416358000|92065000|28920000|324293000|320265000|445278000|482578000|324293000|CTAS
2022-08-31|USD|1514342000|2138734000|624392000|1138342000|440120000|587992000||624392000|155000|-27720000|155000|27720000|2166454000|155000|63057000|36400000|412555000|60866000|27720000|351689000|331896000|440275000|476675000|351689000|CTAS
2022-05-31|USD|-467224000|2063999000|607259000|1128491000|404436000|541759000|23500000|578759000|74000|-22816000|242000|23058000|2086815000|74000|64912000|37000000|381452000|86991000|23058000|294461000|390231000|404510000|441510000|294461000|CTAS
2022-02-28|USD|1409963000|1938512000|528549000|1062388000|407605000|490549000||528549000|56000|-22030000|56000|22030000|1960542000|56000|62190000|38000000|385631000|70183000|22030000|315448000|354853000|407661000|445661000|315448000|CTAS
2021-11-30|USD|1359566000|1900379000|540813000|1037140000|381228000|503913000||540813000|56000|-21902000|56000|21902000|1922281000|56000|61319000|36900000|359382000|64713000|21902000|294669000|297677000|381284000|418184000|294669000|CTAS
2021-08-31|USD|1329941000|1875096000|545155000|994194000|394101000|508655000||532977000|56000|-21854000|56000|21854000|1896950000|56000|60955000|36500000|372303000|41124000|21854000|331179000|270025000|394157000|430657000|331179000|CTAS
2021-05-31|USD|-359813000|1833608000|587218000|976611000|356446000|502604000|22300000|543449000|98000|-24084000|467000|24551000|1857692000|98000|61704000|35900000|331993000|64271000|24551000|267722000|311578000|356544000|392444000|267722000|CTAS
2021-02-28|USD|1233856000|1752504000|518648000|967540000|326468000|483048000||518648000|87000|-24552000|87000|24552000|1777056000|87000|61036000|35600000|302003000|43619000|24552000|258384000|342823000|326555000|362155000|258384000|CTAS
2020-11-30|USD|1230079000|1732491000|502412000|937164000|352872000|467012000||502412000|218000|-24557000|218000|24557000|1757048000|218000|60522000|35400000|328533000|43676000|24557000|284857000|303400000|353090000|388490000|284857000|CTAS
2020-08-31|USD|1210430000|1722025000|511595000|920374000|349706000|476495000||511595000|64000|-24550000|64000|24550000|1746575000|64000|60574000|35100000|325220000|25215000|24550000|300005000|337435000|349770000|384870000|300005000|CTAS
2020-05-31|USD|707820000|1619584000|911764000|911764000|207434000|500386000|21500000|544786000|196000|-24964000|988000|25952000|1619584000|196000|60644000|35200000|181678000|37093000|25952000|144585000|86019000|207630000|242830000|144585000|CTAS
2020-02-29|USD|824395000|1810648000|986253000|986253000|314652000|509743000||545443000|347000|-25943000|347000|25943000|1810648000|347000|59894000|35700000|289056000|54536000|25943000|234520000|176541000|314999000|350699000|234520000|CTAS
2019-11-30|USD|852391000|1843749000|991358000|991358000|334464000|517927000||553227000|283000|-26177000|283000|26177000|1843749000|283000|58641000|35300000|308247000|62127000|26177000|246443000|269936000|334424000|369724000|246120000|CTAS
2019-08-31|USD|849142000|1811139000|961997000|961997000|306146000|542996000||577596000|162000|-27321000|162000|27321000|1811139000|162000|56726000|34600000|278987000|28175000|27321000|250812000|227338000|306308000|340908000|250812000|CTAS
