fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|5393700000|8814300000|3420600000|6692200000|1118300000|674500000||1235600000||-113200000|26800000|138100000||||424000000|1003700000|258900000||746100000|937900000|1141800000|1565800000|744800000|SBUX
2024-03-31|USD|5397100000|8563000000|3165900000|6372800000|1098900000|654600000||1159300000||-140600000|34100000|140600000||||371900000|992300000|219900000|140600000|772500000|708800000|1132900000|1504800000|772400000|SBUX
2023-12-31|USD|6202700000|9425300000|3222600000|6832100000|1485400000|648000000||1163700000||-140100000|33800000|140100000||||365300000|1379100000|354700000|140100000|1024400000|1244600000|1519200000|1884500000|1024400000|SBUX
2023-09-30|USD|5720900000|9373600000|3652700000|6654400000|1706200000|1143500000||1640200000||-143200000|30100000|143200000||||351400000|1593100000|373800000|143200000|1219300000|1218600000|1736300000|2087700000|1219300000|SBUX
2023-06-30|USD|6029000000|9168300000|3139300000|6561800000|1583900000|604300000||1092300000||-140900000|21300000|140900000||21300000||342200000|1464100000|322400000|140900000|1141900000|886500000|1605000000|1947200000|1141700000|SBUX
2023-03-31|USD|5574400000|8719800000|3145400000|6437700000|1327500000|620400000||1006000000||-136300000|18400000|136300000||18400000||341900000|1209600000|301300000|136300000|908300000|925600000|1345900000|1687800000|908300000|SBUX
2022-12-31|USD|5584400000|8713900000|3129500000|6475500000|1253100000|580900000||1043100000||-129700000|11600000|129700000||11600000||327100000|1135000000|279800000|129700000|855200000|779500000|1264700000|1591800000|855200000|SBUX
2022-09-30|USD|4921300000|8414200000|3492900000|6255700000|1195500000|954700000||1470300000||-125300000|31000000|125300000||31000000||357400000|1100900000|222600000|125300000|878600000|480100000|1226200000|1583600000|878300000|SBUX
2022-06-30|USD|5309600000|8150100000|2840500000|5916100000|1295500000|486700000||992600000||-123100000|19800000|123100000||19800000||356800000|1191400000|278500000|123100000|913700000|587600000|1314500000|1671300000|912900000|SBUX
2022-03-31|USD|4763700000|7635600000|2871900000|5780500000|948900000|481500000||955300000||-119100000|46300000|119100000||46300000||367700000|875600000|201100000|119100000|675000000|681300000|994700000|1362400000|674500000|SBUX
2021-12-31|USD|5155400000|8050400000|2895000000|5926900000|1177800000|525800000||986000000||-115300000||115300000||-100000||366000000|1062200000|246300000|115300000|816100000|922200000|1177500000|1543500000|815900000|SBUX
2021-09-30|USD|4962800000|8146700000|3183900000|5764500000|1482200000|806300000||665300000||-120600000|21500000|120600000||885800000||354700000|2247400000|483000000|120600000|1764600000|1941300000|2368000000|2722700000|1764400000|SBUX
2021-06-30|USD|4876800000|7496500000|2619700000|5172900000|1488700000|494900000||940400000||-113400000|36000000|113400000||36000000||354300000|1410500000|257100000|113400000|1154200000|1250000000|1523900000|1878200000|1153400000|SBUX
2021-03-31|USD|4149000000|6668000000|2519000000|4815700000|987600000|464400000||941800000||-115000000|17300000|115000000||17300000||366700000|889900000|230500000|115000000|659400000|679000000|1004900000|1371600000|659400000|SBUX
2020-12-31|USD|4232800000|6749400000|2516600000|4916400000|913500000|472100000||869600000||-120700000|15500000|120700000||15500000||366100000|808300000|186100000|120700000|622200000|840900000|929000000|1295100000|622200000|SBUX
2020-09-30|USD|6203100000|6203100000|2704000000|4660200000|558300000|697800000||1395500000||-124900000|9000000|124900000|84900000|9100000||363000000|442300000|49700000|124900000|558300000|557900000|567200000|930200000|392600000|SBUX
2020-06-30|USD|1905400000|4222100000|2316700000|4021800000|-703900000|399900000||972600000||-120800000|12700000|120800000|0|12700000||361000000|-812300000|-133900000|120800000|-678100000|-686500000|-691500000|-330500000|-678400000|SBUX
2020-03-31|USD|3235900000|5995700000|2759800000|1997700000|487400000|406500000||857100000||-99200000|2000000|99200000|0|2000000||356300000|393800000|65400000|99200000|324800000|194000000|493000000|849300000|328400000|SBUX
2019-12-31|USD|4069200000|7097100000|3027900000|2236400000|1219800000|434200000||893300000||-91900000|15900000|91900000||15900000||351000000|1144200000|258500000|91900000|885300000|996800000|1236100000|1587100000|885700000|SBUX
2019-09-30|USD|6747000000|6747000000|1363100000|355800000|1083300000|650600000||1048500000||-95700000|16300000|95700000|64600000|16300000||344800000|1004400000|201500000|95700000|1083300000|648500000|1100100000|1444900000|802900000|SBUX
