fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|368000000|3085000000|2717000000|2425000000|76000000|142000000||292000000||14000000|81000000|67000000|3071000000||113000000|150000000|239000000|42000000|67000000|193000000|206000000|306000000|456000000|197000000|BALL
2024-06-30|USD|338000000|2986000000|2648000000|2357000000|47000000|139000000||291000000||18000000|86000000|68000000|2968000000||116000000|152000000|207000000|49000000|68000000|159000000|130000000|275000000|427000000|158000000|BALL
2024-03-31|USD|173000000|2825000000|2652000000|2283000000|196000000|211000000||369000000||-93000000||93000000|2918000000||116000000|158000000|3712000000|27000000|95000000|79000000|3708000000|196000000|3963000000|3685000000|BALL
2023-12-31|USD|359000000|3232000000|2873000000|2704000000|300000000|130000000|55000000|224000000||-134000000||134000000|3363000000||138000000|39000000|198000000|44000000|109000000|154000000|-120000000|300000000|371000000|154000000|BALL
2023-09-30|USD|425000000|3491000000|3066000000|2894000000|325000000|133000000||172000000||-122000000|12000000|122000000|3613000000||115000000|152000000|205000000|45000000|122000000|133000000|143000000|325000000|367000000|203000000|BALL
2023-06-30|USD|342000000|3463000000|3121000000|2916000000|321000000|157000000||205000000||-115000000||115000000|3578000000|3000000|112000000|150000000|209000000|29000000|115000000|125000000|228000000|321000000|364000000|173000000|BALL
2023-03-31|USD|356000000|3371000000|3015000000|2845000000|267000000|115000000||170000000||-113000000||113000000|3484000000|7000000|109000000|147000000|218000000|33000000|113000000|128000000|219000000|327000000|370000000|177000000|BALL
2022-12-31|USD|284000000|3475000000|3191000000|3030000000|188000000|120000000|55000000|216000000||-106000000||106000000|3578000000||121000000|41000000|75000000|20000000|112000000|56000000|24000000|188000000|222000000|55000000|BALL
2022-09-30|USD|417000000|3891000000|3474000000|3275000000|523000000|159000000||199000000||-79000000||79000000|3970000000|-12000000|117000000|40000000|430000000|38000000|79000000|394000000|90000000|523000000|549000000|392000000|BALL
2022-06-30|USD|-4000000|4076000000|4080000000|3445000000|-107000000|161000000||635000000||-68000000||68000000|4144000000|13000000|129000000|39000000|-173000000|1000000|70000000|-165000000|91000000|-107000000|-66000000|-174000000|BALL
2022-03-31|USD|365000000|3612000000|3247000000|3016000000|610000000|186000000||231000000||-69000000||69000000|3681000000||140000000|45000000|546000000|100000000|69000000|447000000|417000000|610000000|660000000|446000000|BALL
2021-12-31|USD|509000000|3657000000|3148000000|2981000000|380000000|122000000|56000000|223000000||-69000000||69000000|3723000000|8000000|140000000|45000000|307000000|10000000|81000000|297000000|368000000|380000000|421000000|297000000|BALL
2021-09-30|USD|479000000|3523000000|3044000000|2851000000|238000000|148000000||193000000||-68000000||68000000|3591000000||130000000|45000000|177000000|-2000000|69000000|179000000|323000000|238000000|290000000|179000000|BALL
2021-06-30|USD|401000000|3372000000|2971000000|2760000000|373000000|166000000||211000000||-66000000||66000000|3438000000||127000000|45000000|318000000|116000000|66000000|202000000|302000000|373000000|429000000|202000000|BALL
2021-03-31|USD|376000000|3071000000|2695000000|2493000000|300000000|157000000||202000000||-67000000||67000000|3138000000||123000000|45000000|232000000|32000000|67000000|200000000|257000000|300000000|344000000|200000000|BALL
2020-12-31|USD|337000000|3055000000|2718000000|2448000000|296000000|162000000|47000000|317000000||-69000000||69000000|3122000000||123000000|46000000|234000000|7000000|69000000|227000000|428000000|296000000|349000000|227000000|BALL
2020-09-30|USD|408000000|3004000000|2596000000|2430000000|374000000|121000000||166000000||-68000000||68000000|3072000000||115000000|45000000|314000000|73000000|69000000|240000000|154000000|374000000|427000000|241000000|BALL
2020-06-30|USD|388000000|2773000000|2385000000|2230000000|178000000|111000000||155000000||-67000000||67000000|2840000000||126000000|44000000|117000000|23000000|67000000|92000000|165000000|178000000|228000000|94000000|BALL
2020-03-31|USD|344000000|2735000000|2391000000|2215000000|155000000|131000000||176000000||-71000000||71000000|2806000000||124000000|45000000|19000000|-4000000|111000000|23000000|-206000000|155000000|135000000|23000000|BALL
2019-12-31|USD|437000000|2719000000|2781000000|2647000000|206000000|89000000|44000000|178000000||-80000000||80000000|2719000000||123000000|45000000|121000000|-2000000|83000000|123000000|-34000000|206000000|246000000|123000000|BALL
2019-09-30|USD|468000000|2971000000|2499000000|2363000000|198000000|90000000||136000000||-79000000||79000000|3049000000||123000000|46000000|124000000|32000000|79000000|92000000|173000000|198000000|249000000|92000000|BALL
2019-06-30|USD|463000000|2957000000|2587000000|2428000000|307000000|111000000||159000000||-81000000||81000000|3037000000||123000000|48000000|228000000|31000000|81000000|197000000|189000000|307000000|357000000|197000000|BALL
2019-03-31|USD|407000000|2797000000|175000000|2253000000|221000000|127000000||175000000||-77000000||77000000|2874000000||122000000|48000000|127000000|10000000|81000000|117000000|242000000|221000000|252000000|117000000|BALL
2018-12-31|USD|431000000|2803000000|675000000|-6574000000|198000000|126000000|32000000|198000000||-75000000||75000000|2803000000||123000000|50000000|88000000|-35000000|75000000|123000000|116000000|198000000|213000000|123000000|BALL
