fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|691835000|1029200000|337365000|223695000|468132000|247819000||337365000||-104441000||104441000|-3840000|101000|30459000|89546000|358418000|82021000|109481000|276262000|313408000|468132000|557678000|276397000|CPAY
2024-06-30|USD|642537000|975700000|333163000|265368000|433339000|248821000||333163000||-94677000||94677000|-3900000|-4496000|29512000|84342000|334164000|82539000|94677000|251663000|93487000|433339000|517681000|251625000|CPAY
2024-03-31|USD|605041000|935251000|330210000|266800000|397338000|245450000||355552000||-89088000||89088000|-3100000|-3127000|28931000|84760000|305256000|75487000|89088000|229803000|178021000|397338000|482098000|229769000|CPAY
2023-12-31|USD|561029000|937320000|376290000|201459000|424051000|292344000||397947000||-92041000||92041000|1400000|1513000|27955000|83946000|333497000|77640000|0|255857000|328692000|424051000|507997000|255857000|CPAY
2023-09-30|USD|652349000|970900000|318543000|208217000|444977000|233793000||318543000||-88285000||88285000|-6400000|13432000|28289000|84750000|370094000|98598000|0|271496000|266825000|444977000|529727000|271496000|CPAY
2023-06-30|USD|618730000|948200000|329444000|205265000|412650000|245768000||329444000||-88486000||88486000|900000|2424000|27759000|83676000|326570000|86868000|88486000|239702000|316455000|412650000|496326000|239702000|CPAY
2023-03-31|USD|580792000|901333000|320508000|204967000|375195000|236276000||359778000||-79795000||79795000|700000|-746000|25980000|84232000|294844000|80009000|-88486000|214835000|290469000|375195000|459427000|214835000|CPAY
2022-12-31|USD|505551000|883600000|378030000|290654000|369270000|288237000||419150000||-74152000|||2400000|3184000|24944000|89793000|297439000|72120000|0|225319000|376114000|369270000|459063000|225319000|CPAY
2022-09-30|USD|592488000|893000000|300512000|242526000|389170000|223299000||300512000||-45410000|||-1900000|-3688000|23283000|77213000|339898000|91013000|0|248885000|2273000|389170000|466383000|248885000|CPAY
2022-06-30|USD|556056000|861278000|305244000|236005000|370480000|226770000||305244000||-23070000|||-1800000|-3564000|22643000|78474000|343653000|81482000||262171000|111775000|370480000|448954000|262171000|CPAY
2022-03-31|USD|492028000|789200000|297213000|224756000|317721000|220411000||322691000||-22030000|||-400000|-869000|21140000|76802000|294670000|76718000||217952000|419131000|317721000|394523000|217952000|CPAY
2021-12-31|USD|802255000|802255000|75013000|227299000|340292000|271082000|46700000|75013000||-21436000|||-10764000|-6405000|19966000|75013000|302487000|77483000|9964000|340292000|196432000|340292000|415305000|225004000|CPAY
2021-09-30|USD|488274000|755477000|267226000|212077000|338687000|192989000||267226000||-29033000|||-1200000|-1532000|19511000|74237000|308122000|74115000|0|234007000|63140000|338687000|412924000|234007000|CPAY
2021-06-30|USD|419930000|667400000|247451000|184720000|297612000|178233000||247451000||-34685000|||-600000|-408000|18470000|69218000|262519000|66272000||196247000|412089000|297612000|366830000|196247000|CPAY
2021-03-31|USD|382450000|608623000|226173000|116428000|265965000|160444000||228650000||-28551000|||-1200000|-1743000|17624000|65729000|269393000|51441000||184239000|66378000|265965000|331694000|217952000|CPAY
2020-12-31|USD|614533000|617333000|2800000|121514000|293939000|167198000|40200000|2800000||-30329000|||-300000|-422000|17031000|64685000|263188000|53337000|0|306939000|429829000|293939000|358624000|209851000|CPAY
2020-09-30|USD|383891000|585283000|201109000|119856000|264532000|137630000||201109000||-31383000|||3700000|3591000|16543000|63479000|235410000|46593000|0|188817000|187656000|264532000|328011000|188817000|CPAY
2020-06-30|USD|333871000|525146000|191275000|121290000|212811000|129113000||191275000||-32412000|||-2400000|-2480000|15819000|62162000|211628000|53140000||158488000|168637000|212811000|274973000|158488000|CPAY
