fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-11-02|USD|2217000000|9445000000|7228000000|7228000000|350000000|1871000000||1872000000|19000000|-13000000||13000000|9445000000|||5000000|358000000|85000000||273000000|272000000|371000000|376000000|273000000|BBY
2024-08-03|USD|2186000000|9288000000|7102000000|7102000000|383000000|1810000000||1808000000|21000000|-13000000||13000000|9288000000|||5000000|392000000|101000000||291000000|289000000|405000000|410000000|291000000|BBY
2024-05-04|USD|2064000000|8847000000|6783000000|6783000000|312000000|1737000000||1758000000|25000000|-12000000||12000000|8847000000|||6000000|326000000|80000000|12000000|246000000|241000000|338000000|344000000|246000000|BBY
2024-02-03|USD|3001000000|14646000000|11645000000|11645000000|561000000|2271000000||2461000000|37000000|-14000000||14000000|14646000000|||21000000|584000000|124000000|14000000|460000000|469000000|598000000|619000000|460000000|BBY
2023-10-28|USD|2232000000|9756000000|7524000000|7524000000|354000000|1878000000||1893000000|8000000|-14000000||14000000|9756000000|||15000000|349000000|86000000|14000000|263000000|249000000|363000000|378000000|263000000|BBY
2023-07-29|USD|2220000000|9583000000|7363000000|7363000000|348000000|1879000000||1872000000|12000000|-12000000|21000000|12000000|9604000000|34000000||21000000|370000000|96000000|12000000|274000000|279000000|382000000|403000000|274000000|BBY
2023-04-29|USD|2150000000|9467000000|7317000000|7317000000|311000000|1848000000||1859000000|21000000|-12000000|9000000|12000000|9467000000|20000000||20000000|319000000|75000000|12000000|244000000|239000000|331000000|351000000|244000000|BBY
2023-01-28|USD|2940000000|14735000000|11795000000|11795000000|597000000|2257000000||2379000000|26000000|-12000000|14000000|12000000|14735000000|28000000||36000000|613000000|118000000|12000000|495000000|504000000|625000000|661000000|495000000|BBY
2022-10-29|USD|2332000000|10587000000|8255000000|8255000000|365000000|1941000000||1988000000|4000000|-10000000|6000000|10000000|10587000000|6000000||21000000|361000000|84000000|10000000|277000000|262000000|371000000|392000000|277000000|BBY
2022-07-30|USD|2287000000|10329000000|8042000000|8042000000|371000000|1882000000||1938000000|3000000|-7000000|4000000|7000000|10329000000|||22000000|364000000|58000000|7000000|306000000|306000000|371000000|393000000|306000000|BBY
2022-04-30|USD|2353000000|10647000000|8294000000|8294000000|462000000|1890000000||1913000000|-5000000|-6000000|11000000|6000000|10647000000|-5000000||22000000|451000000|110000000|6000000|341000000|340000000|457000000|479000000|341000000|BBY
2022-01-29|USD|3313000000|16365000000|13052000000|13052000000|803000000|2505000000||2545000000|3000000|-6000000|3000000|6000000|16365000000|||35000000|798000000|172000000|6000000|626000000|618000000|804000000|839000000|626000000|BBY
2021-10-30|USD|2802000000|11910000000|9108000000|9108000000|670000000|2133000000||2152000000|1000000|-7000000|6000000|7000000|11910000000|||20000000|665000000|166000000|7000000|499000000|501000000|672000000|692000000|499000000|BBY
2021-07-31|USD|2810000000|11849000000|9039000000|9039000000|797000000|2009000000||2033000000|3000000|-6000000|3000000|6000000|11849000000|||20000000|798000000|64000000|6000000|734000000|731000000|804000000|824000000|734000000|BBY
2021-05-01|USD|2715000000|11637000000|8922000000|8922000000|769000000|1988000000||1966000000|3000000|-6000000||6000000|11637000000|||20000000|767000000|172000000|6000000|595000000|605000000|773000000|793000000|595000000|BBY
2021-01-30|USD|3543000000|16937000000|13394000000|13394000000|1033000000|2368000000||2543000000|19000000|-9000000||9000000|16937000000|||33000000|1043000000|227000000|9000000|816000000|876000000|1052000000|1085000000|816000000|BBY
2020-10-31|USD|2795000000|11853000000|9058000000|9058000000|561000000|2123000000||2254000000|5000000|-11000000||11000000|11853000000|||20000000|555000000|164000000|11000000|391000000|403000000|566000000|586000000|391000000|BBY
2020-08-01|USD|2270000000|9910000000|7640000000|7640000000|568000000|1702000000||1722000000|8000000|-15000000||15000000|9910000000|||20000000|561000000|129000000|15000000|432000000|445000000|576000000|596000000|432000000|BBY
2020-05-02|USD|1965000000|8562000000|6597000000|6597000000|229000000|1735000000||1755000000|6000000|-17000000||17000000|8562000000|||19000000|218000000|59000000|17000000|159000000|107000000|235000000|254000000|159000000|BBY
2020-02-01|USD|3235000000|15196000000|11961000000|11961000000|967000000|2268000000||2300000000|14000000|-14000000||14000000|15196000000|||32000000|967000000|222000000|14000000|745000000|750000000|981000000|1013000000|745000000|BBY
2019-11-02|USD|2361000000|9764000000|7403000000|7403000000|395000000|1973000000||1984000000|9000000|-16000000||16000000|9764000000|||18000000|389000000|96000000|16000000|395000000|289000000|405000000|423000000|293000000|BBY
2019-08-03|USD|2283000000|9536000000|7253000000|7253000000|313000000|1922000000||1988000000|10000000|-16000000||16000000|9536000000|||18000000|307000000|69000000|16000000|313000000|243000000|323000000|341000000|238000000|BBY
