fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|2053000000|2480000000|427000000|427000000|430000000|795000000|538000000|1404000000||183000000|183000000||2480000000|9000000||22000000|622000000|161000000||461000000|543000000|430000000|452000000|461000000|ABNB
2024-09-30|USD|3267000000|3732000000|465000000|465000000|1525000000|849000000|524000000|1373000000||207000000|207000000||3732000000|3000000||15000000|1735000000|367000000||1368000000|1326000000|1525000000|1540000000|1368000000|ABNB
2024-06-30|USD|2242000000|2748000000|506000000|844000000|497000000|888000000|519000000|1407000000||226000000|226000000||2748000000|-42000000||14000000|681000000|126000000||555000000|559000000|497000000|511000000|555000000|ABNB
2024-03-31|USD|1662000000|2142000000|480000000|765000000|101000000|801000000|475000000|1290000000||202000000|202000000||2142000000|-10000000||14000000|293000000|29000000||264000000|304000000|101000000|115000000|264000000|ABNB
2023-12-31|USD|1785000000|2169000000|384000000|384000000|-496000000|1627000000|432000000|2148000000||121000000|192000000|71000000|2169000000|-8000000||29000000|-383000000|-34000000||-349000000|-393000000|-496000000|-467000000|-349000000|ABNB
2023-09-30|USD|2938000000|3397000000|459000000|459000000|1496000000|707000000|419000000|1126000000||186000000|192000000|6000000|3397000000|-9000000||8000000|1679000000|-2695000000||4374000000|4402000000|1496000000|1504000000|4374000000|ABNB
2023-06-30|USD|2052000000|2484000000|432000000|432000000|523000000|761000000|451000000|1212000000||189000000|191000000|2000000|2484000000|-38000000||9000000|676000000|26000000||650000000|647000000|523000000|532000000|650000000|ABNB
2023-03-31|USD|1407000000|1835000000|428000000|428000000|-5000000|693000000|420000000|1124000000||142000000|146000000|4000000|1835000000|-11000000||11000000|130000000|13000000||117000000|119000000|-5000000|6000000|117000000|ABNB
2022-12-31|USD|1577805000|1922926000|345000000|345121000|235000000|664082000|398000000|1112362000||98000000|103000000|5071000|1922926000|12000000||32048000|344000000|25000000|0|318663000|328000000|235000000|267048000|319000000|ABNB
2022-09-30|USD|2483261000|2884410000|401000000|401000000|1203000000|623600000|366000000|989834000||52775000|58457000|5000000|2884410000|13000000||12815000|1270000000|56000000|0|1214288000|1197000000|1203000000|1215815000|1214000000|ABNB
2022-06-30|USD|1714000000|2104107000|390000000|390000000|369000000|623129000|375000000|1175622000||12764000|20247000|8000000|2104107000|2000000||26005000|383000000|4000000|0|378841000|367000000|369000000|395005000|379000000|ABNB
2022-03-31|USD|1131460000|1494083000|363000000|363000000|-5000000|555189000|363000000|956964000||-1020000|4744000|6000000|1494083000|-2000000||29232000|-8000000|11000000|0|-18792000|-24000000|-5000000|24232000|-19000000|ABNB
2021-12-31|USD|1220164000|1515475000|295478000|295311000|75250000|567539000|367795000|1000901000||1259000|3778000|2519000|1515170000|-3946000||54444000|72428000|17893000|0|54501000|50326000|75250000|129694000|54535000|ABNB
2021-09-30|USD|1926752000|2238332000|311580000|311580000|851973000|501604000|344410000|845549000||-3687000|2962000|6649000|2238332000|2172000||33687000|850458000|16565000|0|833893000|830734000|851973000|885660000|833893000|ABNB
2021-06-30|USD|1040769000|1335196000|294427000|294427000|-51278000|533626000|349734000|883922000||-3578000|2942000|6520000|1335196000|-2128000||35536000|-56984000|11233000|0|-68217000|-66010000|-51278000|-15742000|-68217000|ABNB
2021-03-31|USD|250024000|504539000|254515000|254515000|-446945000|418887000|363061000|1052032000||-418859000|3052000|421911000|504539000|-300098000||38252000|-1165902000|6309000|377248000|-1172211000|-1177050000|-446945000|-408693000|-1172211000|ABNB
2020-12-31|USD|649517000|859264000|209705000|209747000|-3100033000|713769000|2062323000|3735311000||-60853000|3287000|64140000||-831249000||32438000|-3992564000|-104429000||-3887851000|-3882678000|-3100033000|-3881538000|-3888135000|ABNB
2020-09-30|USD|1115006000|1342331000|227325000|227325000|418737000|180021000|213920000|673541000||-55542000|4325000|59867000||-56143000||29638000|307052000|87724000||219328000|223706000|418737000|419285000|219328000|ABNB
2020-06-30|USD|173576000|334774000|161198000|161198000|-583215000|149299000|217938000|642550000||-43335000|5856000|49191000||-12848000||29928000|-639398000|-63810000||-575588000|-567431000|-583215000|-446038000|-575588000|ABNB
2020-03-31|USD|564058000|841830000|277772000|277772000|-325489000|91762000|258819000|889547000||15159000|15159000|15159000||-46760000||33872000|-357090000|-16485000||-340605000|-351597000|-325489000|-291617000|-340605000|ABNB
