fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|689000000|1081000000|392000000|165000000|313000000|32000000||401000000||-114000000||114000000|1081000000|0||195000000|233000000|-62000000|114000000|295000000|291000000|313000000|508000000|295000000|LNT
2024-06-30|USD|359000000|786000000|427000000|147000000|130000000|32000000||457000000||-108000000||108000000|894000000|-2000000||188000000|54000000|-33000000|108000000|87000000|88000000|162000000|350000000|87000000|LNT
2024-03-31|USD|548000000|924000000|376000000|152000000|222000000|35000000||384000000||-107000000||107000000|1031000000|-1000000||189000000|148000000|-10000000|107000000|158000000|159000000|255000000|444000000|158000000|LNT
2023-12-31|USD|894000000|1250000000|356000000|145000000|183000000|30000000||387000000||-105000000||105000000|961000000|-1000000||173000000|122000000|1000000|105000000|121000000|118000000|227000000|400000000|121000000|LNT
2023-09-30|USD|622000000|978000000|356000000|154000000|322000000|32000000||362000000||-99000000||99000000|1077000000|-1000000||170000000|264000000|5000000|99000000|259000000|260000000|363000000|533000000|259000000|LNT
2023-06-30|USD|480000000|816000000|336000000|138000000|217000000|31000000||361000000||-96000000||96000000|912000000|1000000||167000000|160000000|0|96000000|160000000|164000000|256000000|423000000|160000000|LNT
2023-03-31|USD|637000000|983000000|346000000|146000000|222000000|34000000||374000000||-94000000||94000000|1077000000|-3000000||166000000|161000000|-2000000|94000000|163000000|162000000|255000000|421000000|163000000|LNT
2022-12-31|USD|938000000|1293000000|355000000|145000000|159000000|32000000||422000000||-90000000||90000000|1058000000|-6000000||170000000|103000000|-4000000|90000000|107000000|107000000|193000000|363000000|107000000|LNT
2022-09-30|USD|695000000|1052000000|357000000|157000000|309000000|31000000||372000000||-83000000||83000000|1135000000|0||169000000|241000000|14000000|83000000|227000000|227000000|324000000|493000000|227000000|LNT
2022-06-30|USD|536000000|865000000|329000000|133000000|212000000|30000000||362000000||-78000000||78000000|943000000|0||166000000|163000000|4000000|78000000|159000000|159000000|241000000|407000000|159000000|LNT
2022-03-31|USD|659000000|994000000|335000000|138000000|248000000|31000000||350000000||-74000000||74000000|1068000000|0||166000000|200000000|8000000|74000000|192000000|192000000|274000000|440000000|192000000|LNT
2021-12-31|USD|804000000|1133000000|329000000|134000000|132000000|31000000||394000000||-71000000||71000000|927000000|2000000||163000000|87000000|-8000000|71000000|95000000|96000000|158000000|321000000|95000000|LNT
2021-09-30|USD|613000000|956000000|343000000|148000000|289000000|30000000||366000000||-68000000||68000000|1024000000|-3000000||165000000|238000000|-21000000|68000000|259000000|259000000|306000000|471000000|259000000|LNT
2021-06-30|USD|434000000|748000000|314000000|121000000|176000000|28000000||353000000||-69000000||69000000|817000000|-2000000||165000000|129000000|-17000000|69000000|146000000|146000000|198000000|363000000|146000000|LNT
2021-03-31|USD|505000000|832000000|327000000|134000000|198000000|29000000||339000000||-69000000||69000000|901000000|-2000000||164000000|146000000|-28000000|69000000|174000000|174000000|215000000|379000000|174000000|LNT
2020-12-31|USD|706000000|1024000000|318000000|123000000|112000000|32000000||400000000||-68000000||68000000|817000000|-7000000||161000000|56000000|-10000000|68000000|66000000|66000000|124000000|285000000|66000000|LNT
2020-09-30|USD|532000000|852000000|320000000|132000000|272000000|32000000||331000000||-68000000||68000000|920000000|-3000000||156000000|229000000|-20000000|68000000|249000000|249000000|297000000|453000000|249000000|LNT
2020-06-30|USD|440000000|693500000|253500000|72000000|168000000|29800000||341700000||-69600000|400000|70000000|763100000|-3000000||152000000|128000000|-8000000|69600000|136900000|134300000|198000000|350000000|136000000|LNT
2020-03-31|USD|546300000|846800000|300500000|122000000|188000000|30300000||340500000||-68900000|100000|69000000|915700000|-1000000||146000000|154000000|-19000000|68900000|172600000|173300000|223000000|369000000|173000000|LNT
2019-12-31|USD|880100000|880100000|300600000|118000000|160900000|36900000||367100000||-69100000|-100000|69000000|880100000|-4000000||143000000|133000000|20000000|69100000|103800000|160900000|202000000|345000000|113000000|LNT
2019-09-30|USD|615700000|990200000|306200000|127000000|290000000|34900000||352400000||-68300000|-300000|68000000|990200000|-4000000||144000000|252000000|23000000|68300000|228600000|228600000|320000000|464000000|229000000|LNT
2019-06-30|USD|434700000|790200000|286300000|112400000|149800000|31000000||346200000||-69200000|38200000|69200000|790200000|-3300000||142900000|108300000|11200000|69200000|97100000|95700000|177500000|320400000|97100000|LNT
2019-03-31|USD|407000000|987200000|513900000|123000000|176800000|34000000||353700000||-66300000|30000000|66300000|987200000|-4000000||136900000|142800000|15100000|66300000|127700000|128400000|209100000|346000000|127700000|LNT
2018-12-31|USD|873500000|873500000|503400000|120800000|121400000|30700000||344400000||-63200000||63200000|873500000|-2000000||130600000|93400000|5900000|63200000|85300000|121400000|156600000|287200000|87500000|LNT
2018-09-30|USD|348300000|928600000|517000000|129100000|256100000|31100000||308500000||-63300000||63300000|928600000|-1600000||129000000|219800000|11700000|63300000|205500000|208100000|283100000|412100000|208100000|LNT
2018-06-30|USD|331600000|816100000|484500000|119700000|151200000|29300000||314300000||-61300000||61300000|816100000|-2000000||127000000|116500000|13600000|61300000|100400000|102900000|177800000|304800000|102900000|LNT
2018-03-31|USD|436000000|916300000|480300000|126400000|165700000|30300000||313100000||-59200000||59200000|916300000|-2400000||120400000|140300000|16800000|59200000|120900000|123500000|199500000|319900000|123500000|LNT
2017-12-31|USD|856100000|856100000|502600000|-497100000|134000000|56500000||365500000||-56600000||56600000|856100000|-4200000||119100000|98100000|1800000|56600000|93800000|129700000|154700000|273800000|96300000|LNT
2017-09-30|USD|410500000|906900000|496400000|343600000|236300000|32100000||321900000||-53900000||53900000|906900000|-4600000||120700000|197500000|26100000|53900000|168800000|171400000|251400000|372100000|171400000|LNT
2017-06-30|USD|315100000|765300000|450200000|301900000|153700000|33300000||293400000||-52800000||52800000|765300000|-4300000||115000000|118000000|21200000|52800000|94300000|96800000|170800000|285800000|96800000|LNT
2017-03-31|USD|378300000|853900000|475600000|332500000|147200000|36100000||296000000||-52300000||52300000|853900000|-4200000||107000000|120600000|17600000|52300000|99000000|103000000|172900000|279900000|103000000|LNT
2016-12-31|USD|797000000|797000000|475700000|338800000|99900000|32400000||305200000||-51400000||51400000||-16900000||102900000|77400000|12200000|51400000|63000000|99900000|128800000|231700000|65200000|LNT
2016-09-30|USD|313700000|924600000|610900000|384500000|162600000|35900000||375000000||-48800000||48800000||100000||104100000|138500000|7500000|48800000|128800000|131000000|187300000|291400000|131000000|LNT
2016-06-30|USD|284900000|754600000|469700000|329800000|128600000|37800000||284400000||-48000000||48000000||0||102100000|104500000|18100000|48000000|84400000|86400000|152500000|254600000|86400000|LNT
2016-03-31|USD|373100000|843800000|470700000|328800000|145900000|37800000||287000000||-48000000||48000000||200000||102500000|120700000|21600000|48000000|97600000|99100000|168700000|271200000|99100000|LNT
2015-12-31|USD|740100000|740100000|455500000|308400000|79200000|36200000||320300000||-47600000||47600000||300000||101400000|47500000|10900000|47600000|35200000|79200000|95100000|196500000|36600000|LNT
2015-09-30|USD|385900000|898900000|513000000|373400000|235900000|32300000||290700000||-46400000||46400000||100000||99300000|210300000|27800000|46400000|180000000|182500000|256700000|356000000|182500000|LNT
