fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-11-30|USD|6779000000|39519000000|40578000000|32680000000|-245000000|7015000000||7957000000||-122000000||122000000|39491000000|-171000000|370000000|269000000|-199000000|66000000||-264000000|-339000000|-77000000|192000000|-265000000|WBA
2024-08-31|USD|6253000000|38349000000|39589000000|31294000000|-977000000|6948000000|414000000|8322000000||-131000000||131000000|38322000000|111000000||533000000|-923000000|2082000000|-87000000|-3007000000|-3008000000|-792000000|-259000000|-3005000000|WBA
2024-05-31|USD|6460000000|36380000000|36883000000|29892000000|111000000|6393000000||7033000000||-113000000||113000000|36351000000|254000000|369000000|517000000|364000000|20000000|12000000|345000000|347000000|477000000|994000000|344000000|WBA
2024-02-29|USD|7041000000|36941000000|51205000000|30012000000|-13171000000|7921000000||21337000000||-138000000||138000000|37052000000|195000000|374000000|522000000|-6690000000|-782000000|138000000|-5917000000|-5809000000|-6552000000|-6030000000|-5908000000|WBA
2023-11-30|USD|6771000000|36775000000|37650000000|29937000000|-39000000|6851000000||7635000000||-99000000||99000000|36846000000|-220000000|376000000|534000000|-141000000|-74000000|99000000|-74000000|-70000000|-42000000|492000000|-67000000|WBA
2023-08-31|USD|6475000000|35422000000|37499000000|28947000000|-451000000|6990000000|371000000|8669000000||-155000000||155000000|35422000000|231000000||518000000|-331000000|-151000000|155000000|-163000000|-635000000|-176000000|342000000|-180000000|WBA
2023-05-31|USD|6588000000|35271000000|36833000000|28826000000|-477000000|7123000000||7982000000||-173000000||173000000|35415000000|268000000|372000000|515000000|-212000000|-330000000|173000000|114000000|233000000|-39000000|476000000|118000000|WBA
2023-02-28|USD|7055000000|34749000000|35350000000|27807000000|197000000|6934000000||7627000000||-141000000||141000000|34862000000|552000000|361000000|457000000|773000000|70000000|141000000|696000000|864000000|914000000|1371000000|703000000|WBA
2022-11-30|USD|6953000000|34270000000|40193000000|26429000000|-6151000000|13158000000||20129000000||-110000000||110000000|34351000000|992000000|336000000|500000000|-5168000000|-1447000000|110000000|-3729000000|-3732000000|-5058000000|-4558000000|-3721000000|WBA
2022-08-31|USD|6410000000|32449000000|34579000000|26038000000|-822000000|7320000000|307000000|8366000000||-105000000||105000000|32449000000|169000000||401000000|-650000000|-235000000|107000000|-415000000|-495000000|-545000000|-144000000|-415000000|WBA
2022-05-31|USD|6572000000|32513000000|33455000000|26025000000|-320000000|7019000000||7989000000||-108000000||108000000|32597000000|410000000|331000000|360000000|47000000|-242000000|108000000|289000000|-108000000|155000000|515000000|289000000|WBA
2022-02-28|USD|7708000000|33682000000|33095000000|26047000000|1246000000|6565000000||6900000000||-100000000||100000000|33756000000|-198000000|348000000|436000000|1055000000|172000000|100000000|883000000|857000000|1155000000|1591000000|883000000|WBA
2021-11-30|USD|7574000000|33840000000|33197000000|26326000000|1283000000|6391000000||6784000000||-86000000||86000000|33901000000|2617000000|335000000|341000000|3855000000|275000000|86000000|3580000000|3387000000|3941000000|4282000000|3580000000|WBA
2021-08-31|USD|7503000000|34262000000|33814000000|26758000000|910000000|6650000000||6655000000||-88000000||88000000|34262000000|85000000||328000000|1213000000|586000000|83000000|358000000|1699000000|1301000000|1629000000|627000000|WBA
