fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|330747000|544274000|409816000|213527000|24081000|192189000|114477000|306666000||10978000|12624000|1646000|544274000|44510000||3800000|79569000|12544000||67025000|72099000|24081000|27881000|67025000|AXON
2024-06-30|USD|306156000|504099000|374591000|197080000|33758000|170964000|101434000|272398000||9782000|11653000|-2614000|504099000|7934000||3900000|50590000|10001000|-2614000|40797000|38865000|32874000|51876000|41473000|AXON
2024-03-31|USD|258628000|464944000|359859000|201243000|16456000|151075000|91097000|242172000||4208000|12130000|-4208000|460736000|139066000||3000000|165720000|32544000|-4208000|133218000|132445000|16280000|164512000|133352000|AXON
2023-12-31|USD|263992000|435722000|310161000|166384000|42747000|137273000|83972000|221245000||3580000||-3580000|432142000|668000||1300000|55802000|-1321000|-3580000|57271000|59251000|42809000|53460000|57061000|AXON
2023-09-30|USD|256656000|413601000|281608000|156622000|57419000|122357000|76880000|199237000||3238000|12220000|-3238000|413601000|3852000||1300000|69423000|10420000|-3238000|59397000|55166000|55113000|69791000|61309000|AXON
2023-06-30|USD|232121000|374605000|262406000|142484000|40259000|119922000|71940000|191862000||3371000|11400000|-3371000|374605000|-62031000||1000000|-12109000|-24529000|-3371000|12420000|11013000|40259000|-14480000|11514000|AXON
2023-03-31|USD|204102000|346031000|255508000|138941000|16608000|116567000|70927000|187494000||3134000|25276000|-3134000|342897000|15610000||1000000|41884000|-3255000|-3134000|45139000|46999000|16608000|39750000|45139000|AXON
2022-12-31|USD|205679000|333858000|254181000|130463000|22541000|114418000|68720000|183138000||1204000||-1204000|332654000|||6210000|34730000|5555000|-1204000|29175000|29802000|22541000|28751000|29175000|AXON
2022-09-30|USD|193257000|311754000|220520000|118497000|32107000|102023000|59127000|161150000||362000||-362000|311754000|||6206000|20858000|8727000|-362000|12131000|9530000|32107000|38313000|12131000|AXON
2022-06-30|USD|173963000|285613000|206655000|111650000|21411000|95005000|57547000|152552000||-142000|47026000|142000|285613000|||6210000|68437000|17475000|142000|50962000|48635000|21411000|27621000|50962000|AXON
2022-03-31|USD|155739000|256161000|190816000|100687000|17194000|90129000|48416000|138545000||-159000||159000|256320000|||5755000|72493000|17622000|159000|54871000|53310000|17194000|22949000|54871000|AXON
2021-12-31|USD|135061000|216949000|196870000|82517000|-27066000|111453000|50674000|162127000||-611000|10148000|611000|217560000|||5274000|-37214000|-23706000|611000|-13508000|-13805000|-27066000|-21792000|-13508000|AXON
2021-09-30|USD|144567000|231989000|186717000|87422000|2890000|99295000|42382000|141677000||-1496000||1496000|231989000|||4838000|-2640000|-51164000|1496000|48524000|47731000|2890000|7728000|48524000|AXON
2021-06-30|USD|137929000|218795000|258528000|80866000|-93685000|177662000|53952000|231614000||-1606000|41841000|1606000|218795000|||4291000|-51844000|-4727000|1606000|-47117000|-47486000|-93685000|-89394000|-47117000|AXON
2021-03-31|USD|123353000|194974000|198263000|71666000|-50262000|126597000|47018000|173615000||-1504000||1504000|194974000|||4291000|-49677000|-1760000|1504000|-47917000|-47916000|-50262000|-45971000|-47917000|AXON
2020-12-31|USD|141306000|225902000|183157000|84834000|5775000|97523000|38008000|135531000||-1515000|3265000|1515000|225847000|||800000|9040000|-16794000|1515000|25834000|27527000|5775000|11355000|25834000|AXON
2020-09-30|USD|98240000|166442000|143445000|68202000|-5449000|74443000|29246000|103689000||2040000|2040000|2040000|166442000|||800000|-3409000|-2536000||-873000|365000|-5449000|-4649000|-873000|AXON
2020-06-30|USD|88177000|141259000|126175000|53082000|-13676000|72293000|29560000|101853000||1613000||1613000|141259000|||800000|-12063000|18696000||-30759000|-30081000|-13676000|-12876000|-30759000|AXON
2020-03-31|USD|88608000|146645000|122381000|58554000|-800000|63027000|26381000|89408000||941000|941000|941000|146645000|||800000|141000|-3933000||4074000|1702000|-800000|2081000|4074000|AXON
2019-12-31|USD|92640000|171851000|158292000|79211000|-14386000|78281000|28745000|107026000||2486000|2486000|2486000|171851000|||800000|-11900000|479000||92640000|-11677000|-14386000|-13586000|-12379000|AXON
2019-09-30|USD|80169000|130919000|99892000|50668000|6616000|48424000|25129000|73553000||1820000|1820000|1820000|130837000|||800000|8436000|2332000||6104000|5877000|6616000|7416000|6104000|AXON
2019-06-30|USD|65560000|112457000|92364000|46802000|-1295000|43362000|23493000|66855000||1845000|1845000|1845000|112362000|||900000|550000|-188000||738000|630000|-1295000|-395000|738000|AXON
2019-03-31|USD|68917000|115568000|90785000|46893000|2671000|42892000|23354000|66246000||2313000|2313000|2313000|115568000|||1000000|4984000|-1435000||6419000|6469000|2671000|3671000|6419000|AXON
2018-12-31|USD|65346000|114791000|94644000|49445000|1993000|42099000|21254000|63353000||0||0|114791000|||1100000|3014000|931000|0|65346000|2196000|1993000|4114000|2083000|AXON
2018-09-30|USD|65633000|104836000|82488000|39203000|3966000|39685000|21982000|61667000||-4000||4000|104836000|||1600000|5240000|-471000|4000|5711000|5604000|3966000|6844000|5711000|AXON
2018-06-30|USD|63143000|99226000|77126000|36083000|5299000|39343000|18501000|57844000||-8000||8000|99226000|||1700000|5004000|-3481000|8000|8485000|9140000|5299000|6712000|8485000|AXON
2018-03-31|USD|64461000|202374000|73913000|36754000|13583000|35759000|15119000|50878000||-22000||22000|101181000|||1400000|14846000|1920000|22000|12926000|12219000|13583000|16268000|12926000|AXON
2017-12-31|USD|63016000|94651000|72648000|31635000|7648000|39613000|15755000|55368000||-63000||63000|94651000|||1400000|14344000|9137000|63000|63016000|-2330000|7648000|15807000|5207000|AXON
2017-09-30|USD|49765000|90262000|78295000|40497000|-799000|36398000|14166000|50564000||-167000||167000|90262000|||1400000|631000|209000|167000|422000|-1138000|-799000|2198000|422000|AXON
2017-06-30|USD|45637000|79643000|66830000|34006000|824000|31824000|12989000|44813000||-209000||209000|79643000|||1000000|2508000|232000|209000|2276000|1560000|824000|3717000|2276000|AXON
2017-03-31|USD|48670000|79024000|62329000|30572000|5350000|30857000|12463000|43320000||-218000||218000|79242000|||900000|5556000|976000|218000|4580000|4745000|5350000|6674000|4580000|AXON
2016-12-31|USD|49770000|82077000|63850000|32307000|9413000|30743000|9614000|40357000||-285000||285000|-2000|||200000|9519000|3178000|285000|49770000|-4115000|9413000|10004000|6341000|AXON
2016-09-30|USD|46565000|71882000|53638000|25317000|11086000|28121000|7358000|35479000||-268000||268000|-57000|||200000|10631000|6788000|268000|3843000|7747000|11086000|11099000|3843000|AXON
2016-06-30|USD|37299000|58756000|46036000|21457000|6210000|24379000|6710000|31089000||-337000||337000|-6000|||200000|6087000|2437000|337000|3650000|7325000|6210000|6624000|3650000|AXON
2016-03-31|USD|36902000|55178000|44068000|18628000|5142000|24833000|6927000|31760000||-375000||375000|23000|||235000|5260000|1797000|375000|3463000|7160000|5142000|5870000|3463000|AXON
2015-12-31|USD|36988000|56041000|41014000|19053000|8510000|21856000|6622000|28478000||-398000||398000|6000|||305000|8524000|3420000|398000|36988000|-9688000|8510000|9227000|5104000|AXON
2015-09-30|USD|31068000|50376000|37426000|19308000|6706000|17834000|6528000|24362000||-426000||426000||||284000|6684000|5163000|426000|1521000|2927000|6706000|7394000|1521000|AXON
2015-06-30|USD|30723000|46713000|31583000|15990000|9374000|15443000|5906000|21349000||-447000||447000||||150000|9473000|3370000|447000|6103000|12214000|9374000|10070000|6103000|AXON
2015-03-31|USD|29868000|44383000|29620000|14894000|10745000|14565000|4558000|19123000||-379000||379000||||61000|10680000|3475000|379000|7205000|14499000|10745000|11120000|7205000|AXON
2014-12-31|USD|27413000|46816000|34374000|19403000|8924000|14424000|4065000|18489000||-282000||282000|0|||47000|8818000|3732000|282000|27413000|-9680000|8924000|9147000|5086000|AXON
2014-09-30|USD|28713000|44349000|28148000|15636000|12513000|12441000|3759000|16200000||-247000||247000|0|||71000|12353000|4795000|247000|7558000|15101000|12513000|12671000|7558000|AXON
2014-06-30|USD|23214000|37175000|27550000|13961000|6212000|13547000|3455000|17002000||-236000||236000|-2000|||42000|6253000|2370000|236000|3884000|7773000|6212000|6531000|3883000|AXON
2014-03-31|USD|22208000|36170000|27763000|13977000|4856000|13746000|3606000|17352000||-192000||192000|-15000|||40000|4886000|1495000|192000|3391000|6792000|4856000|5118000|3391000|AXON
2013-12-31|USD|25554000|40025000|26242096|14471000|9001000|11659000|3444000|16352032||||55193|-2160|||85000|9056000|3681000||25554000|5375000|9001000|9086000|5375000|AXON
2013-09-30|USD|22096000|35196822|25915797|13101000|6881000|12776000|2439000|15254792||||34891000|58120|||39000|6916000|1802000||5113592|10319490|6881000|6920000|5114000|AXON
2013-06-30|USD|19742000|32175797|23411519|12433000|6809000|10941000|1992000|12970149||||18677000|-57920|||38000|6828000|2371000||4457534|8869883|6809000|6847000|4457000|AXON
2013-03-31|USD|18451000|30462612|23231048|11983000|5257000|11181000|2013000|13231546||||22761000|28960|||37500|5234000|1936000||3297821|6577406|5257000|5294500|3298000|AXON
2012-12-31|USD|19168000|32115957|24154561|12947852|4737737|12448371|1982249|9748951||||57297|505138|57297||-4000|4795128|980128||19167932|3814806|4737737|4733737|3815000|AXON
2012-09-30|USD|16803000|28772956|22660608|11969944|5277315|9539996|1985701|12411085||||11418|-126963|11418||36000|5288861|1611861||3676872|7379607|5277315|5313315|3677000|AXON
2012-06-30|USD|16503000|28222443|21357941|11720070|6058932|8404611|2038830|11067132||||7133|-104949|7133||34000|6065818|2623818||3442247|6864065|6058932|6092932|3442000|AXON
2012-03-31|USD|15241000|25568166|17193564|10400133|6455017|8854022|2132220|8859468||-18637||18637|-73226|6994||34000|6462193|2658193|18637|3803818|3803700|6455017|6514830|3804000|AXON
2011-12-31|USD|6976273|21329792|2000000|9861180|-7221734|10113643|2080580|15501006||||16278|-1974226|||82000|-7238070|-1337019||4976273|-5946562|-7221734|-7139734|-5901051|AXON
2011-09-30|USD|13103609|24335216|20757050|11279502|1212092|9477548|2362721|11888163||||15265|-47894|15265||38000|1227357|91072||1136285|1136285|1212092|1250092|1136285|AXON
2011-06-30|USD|12240492|20450646|21323452|8956362|-5016545|9065847|2793235|15907734||||1261885|-747409|1261885||41000|-3754660|-1459828||-2294832|-2294832|-5016545|-4975545|-2294832|AXON
2011-03-31|USD|12208863|23116949|10908085|10908085|110185|9346213|2752465|12098679||||26322||||2068092|136507|116775|||39880|110185|2178277|19732|AXON
2010-12-31|USD|11838259|22881512|11043253|11043253|-30523|9302840|2530862|11868782||||1353||||2043690|-29170|167793||||-30523|2013167|-196963|AXON
2010-09-30|USD|10415682|21084081|10668399|10668399|-724733|9416372|1686062|11140415||||10364||||2114897|-714369|1621109||||-724733|1390164|-2335478|AXON
2010-06-30|USD|9630710|19120525|9489815|9489815|-3435734|9988885|3055049|13066444||||6203||||1588170|-3429531|-2070142||||-3435734|-1847564|-1359389|AXON
