fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|1318000000|3766000000|2448000000|2150000000|623000000|229000000||224000000|4000000|-209000000|4000000|213000000|3766000000|35000000|47000000|221000000|437000000|94000000|214000000|355000000|700000000|623000000|883000000|343000000|AON
2024-06-30|USD|1540000000|4016000000|2476000000|2130000000|656000000|214000000||95000000|31000000|-194000000|31000000|225000000|4016000000|236000000|45000000|173000000|684000000|160000000|231000000|538000000|450000000|656000000|1096000000|524000000|AON
2024-03-31|USD|1733000000|3930000000|2197000000|1883000000|1465000000|195000000||319000000|28000000|-144000000|28000000|144000000|4074000000|75000000|44000000|60000000|1402000000|331000000|144000000|1093000000|1040000000|1546000000|1628000000|1071000000|AON
2023-12-31|USD|752000000|3217000000|2465000000|275000000|779000000|646000000||791000000|12000000|-124000000|12000000|124000000|3328000000|-58000000|48000000|67000000|600000000|102000000|124000000|507000000|704000000|724000000|983000000|498000000|AON
2023-09-30|USD|942000000|2842000000|1900000000|1685000000|691000000|209000000||218000000|9000000|-119000000|9000000|119000000|2961000000|-21000000|42000000|62000000|549000000|93000000|119000000|467000000|215000000|668000000|747000000|456000000|AON
2023-06-30|USD|1059000000|3010000000|1951000000|1754000000|842000000|197000000||199000000|5000000|-130000000|125000000|130000000|3140000000|-59000000|39000000|64000000|643000000|83000000|130000000|575000000|766000000|773000000|852000000|560000000|AON
2023-03-31|USD|1735000000|3741000000|2006000000|1792000000|1473000000|214000000||221000000|5000000|-111000000|106000000|111000000|3852000000|-25000000|38000000|43000000|1313000000|263000000|111000000|1079000000|1129000000|1424000000|1516000000|1050000000|AON
2022-12-31|USD|1213000000|2997000000|1784000000|1539000000|1012000000|304000000||240000000|3000000|-110000000|107000000|110000000|3078000000|-196000000|36000000|-59000000|700000000|43000000|110000000|666000000|953000000|810000000|751000000|657000000|AON
2022-09-30|USD|776000000|2639000000|1863000000|1532000000|590000000|297000000||327000000|7000000|-103000000|96000000|103000000|2742000000|16000000|37000000|34000000|500000000|92000000|103000000|418000000|-251000000|603000000|637000000|408000000|AON
2022-06-30|USD|985000000|2930000000|1945000000|1639000000|700000000|281000000||288000000|5000000|-102000000|5000000|102000000|3032000000|30000000|40000000|25000000|620000000|119000000|102000000|514000000|84000000|722000000|747000000|501000000|AON
2022-03-31|USD|1467000000|3576000000|2109000000|1767000000|1367000000|314000000||323000000|3000000|-91000000|3000000|91000000|3667000000|25000000|38000000|28000000|1279000000|256000000|91000000|1048000000|1051000000|1370000000|1398000000|1023000000|AON
2021-12-31|USD|1414000000|3181000000|1767000000|1556000000|974000000|297000000||67000000|2000000|-85000000|2000000|85000000|3235000000|145000000|41000000|-86000000|1026000000|163000000|85000000|866000000|869000000|1111000000|1025000000|863000000|AON
2021-09-30|USD|449000000|2642000000|2193000000|1835000000|-801000000|358000000||361000000|3000000|-80000000|3000000|80000000|2722000000|10000000|56000000|36000000|-877000000|23000000|80000000|-888000000|-1033000000|-797000000|-761000000|-900000000|AON
2021-06-30|USD|855000000|2795000000|1940000000|1628000000|672000000|276000000||333000000|3000000|-78000000|3000000|78000000|2873000000|-1000000|41000000|36000000|582000000|203000000|78000000|396000000|526000000|660000000|696000000|379000000|AON
2021-03-31|USD|1369000000|3450000000|2081000000|1719000000|1245000000|322000000||368000000|3000000|-79000000|3000000|79000000|3529000000|-2000000|41000000|40000000|1147000000|234000000|79000000|934000000|883000000|1226000000|1266000000|913000000|AON
2020-12-31|USD|1129000000|2882000000|1753000000|1635000000|713000000|298000000||128000000|1000000|-82000000|1000000|82000000|2932000000|-6000000|43000000|-180000000|616000000|92000000|82000000|534000000|762000000|713000000|518000000|524000000|AON
2020-09-30|USD|605000000|2286000000|1681000000|1387000000|441000000|244000000||298000000|3000000|-80000000|82000000|80000000|2366000000|0|42000000|50000000|357000000|82000000|80000000|281000000|472000000|441000000|487000000|275000000|AON
2020-06-30|USD|735000000|2399000000|1664000000|1361000000|594000000|245000000||309000000|0|-89000000|94000000|89000000|2488000000|-9000000|41000000|58000000|483000000|85000000|96000000|410000000|511000000|594000000|630000000|398000000|AON
2020-03-31|USD|1340000000|3219000000|1879000000|1522000000|1033000000|260000000||366000000|2000000|-83000000|2000000|83000000|42000000|28000000|41000000|97000000|961000000|189000000|83000000|792000000|396000000|1033000000|1141000000|772000000|AON
2019-12-31|USD|2885000000|2885000000|1599000000|1601000000|524000000|287000000||6000000|4000000|-80000000|4000000|80000000|2885000000|-8000000|48000000|-289000000|433000000|59000000|80000000|382000000|371000000|524000000|224000000|374000000|AON
2019-09-30|USD|635000000|2379000000|1744000000|1368000000|360000000|268000000||383000000|1000000|-78000000|1000000|78000000|17000000|2000000|44000000|108000000|278000000|56000000|78000000|229000000|29000000|360000000|464000000|222000000|AON
2019-06-30|USD|700000000|2606000000|1906000000|1501000000|413000000|302000000||409000000|1000000|-77000000|1000000|77000000|11000000|6000000|40000000|103000000|333000000|56000000|77000000|287000000|180000000|413000000|513000000|277000000|AON
2019-03-31|USD|1169000000|3143000000|1974000000|1584000000|872000000|293000000||398000000|2000000|-72000000|79000000|72000000|-11000000|0|40000000|97000000|785000000|126000000|72000000|676000000|828000000|872000000|954000000|659000000|AON
2018-12-31|USD|2770000000|2770000000|2363000000|1601000000|499000000|661000000||765000000|0|-70000000||70000000|10770000000|-8000000|50000000|101000000|482000000|137000000|70000000|284000000|68000000|499000000|653000000|345000000|AON
2018-09-30|USD|571000000|2349000000|1778000000|1392000000|262000000|286000000||395000000|0|-69000000||69000000|3000000|1000000|40000000|100000000|186000000|39000000|69000000|155000000|39000000|262000000|355000000|147000000|AON
2018-06-30|USD|496000000|2561000000|2065000000|1494000000|-16000000|289000000||574000000|1000000|-69000000||69000000|29000000|-3000000|47000000|282000000|-96000000|-144000000|69000000|57000000|-285000000|-16000000|255000000|48000000|AON
2018-03-31|USD|1156000000|3090000000|1934000000|1616000000|799000000|1824000000||1942000000|4000000|-70000000||70000000|-16000000|-15000000|39000000|110000000|708000000|114000000|70000000|604000000|900000000|799000000|888000000|594000000|AON
2017-12-31|USD|2909000000|2909000000|2385000000|1752000000|601000000|2285000000||2387000000|7000000|-71000000||71000000|-5000000|-131000000|39000000|100000000|370000000|389000000|71000000|17000000|-103000000|601000000|541000000|-19000000|AON
2017-09-30|USD|622000000|2340000000|1718000000|1419000000|256000000|1617000000||1723000000|10000000|-70000000||70000000|-20000000|4000000|40000000|101000000|189000000|4000000|70000000|196000000|450000000|256000000|360000000|185000000|AON
2017-06-30|USD|267000000|2368000000|2101000000|1457000000|-127000000|1641000000||2106000000|8000000|-71000000||71000000|-2000000|4000000|54000000|460000000|626000000|-143000000|71000000|-43000000|842000000|-127000000|1157000000|769000000|AON
2017-03-31|USD|705000000|2381000000|1676000000|1461000000|335000000|1633000000||1682000000|2000000|-70000000||70000000|-10000000|-2000000|54000000|43000000|291000000|0|70000000|265000000|453000000|335000000|404000000|291000000|AON
2016-12-31|USD|3262000000|2650000000|2372000000|1966000000|463000000|2302000000||2366000000|3000000|-70000000||70000000|5000000|-164000000|44000000|70000000|473000000|21000000|70000000|568000000|333000000|463000000|613000000|452000000|AON
2016-09-30|USD|1063000000|2201000000|1683000000|1611000000|368000000|1611000000||1688000000|1000000|-70000000||70000000|2000000|10000000|39000000|72000000|332000000|25000000|70000000|314000000|248000000|368000000|474000000|307000000|AON
2016-06-30|USD|1010000000|2282000000|1756000000|1688000000|387000000|1688000000||1762000000|3000000|-73000000||73000000|1000000|-1000000|41000000|68000000|315000000|43000000|73000000|280000000|288000000|387000000|456000000|272000000|AON
2016-03-31|USD|1076000000|2276000000|1716000000|1649000000|420000000|1649000000||1722000000|2000000|-69000000||69000000|-17000000|18000000|38000000|67000000|374000000|59000000|69000000|327000000|38000000|420000000|510000000|315000000|AON
2015-12-31|USD|3288000000|3227000000|2305000000|1857000000|656000000|2228000000||2306000000|4000000|-68000000||68000000|-22000000|-52000000|-5000000|77000000|604000000|20000000|68000000|717000000|614000000|656000000|749000000|584000000|AON
2015-09-30|USD|1020000000|2752000000|1722000000|1644000000|423000000|1644000000||1723000000|3000000|-72000000||72000000|16000000|8000000|56000000|78000000|344000000|49000000|72000000|303000000|78000000|423000000|494000000|295000000|AON
2015-06-30|USD|1073000000|2836000000|1732000000|1653000000|308000000|1653000000||1735000000|4000000|-68000000||68000000|-7000000|1000000|57000000|79000000|204000000|26000000|68000000|188000000|369000000|308000000|351000000|178000000|AON
2015-03-31|USD|1084000000|2867000000|1763000000|1683000000|461000000|1683000000||1771000000|3000000|-65000000||65000000|24000000|42000000|56000000|80000000|408000000|80000000|65000000|341000000|35000000|461000000|553000000|328000000|AON
2014-12-31|USD|3299000000|3299000000|2392000000|1848000000|635000000|2303000000||2460000000|3000000|-67000000||67000000|7000000|-29000000|59000000|89000000|573000000|114000000|67000000|635000000|-157000000|635000000|729000000|459000000|AON
2014-09-30|USD|1083000000|2880000000|1797000000|1707000000|417000000|1707000000||1859000000|3000000|-65000000||65000000|7000000|35000000|61000000|90000000|384000000|75000000|65000000|315000000|9000000|417000000|539000000|309000000|AON
2014-06-30|USD|1124000000|2919000000|1795000000|1708000000|445000000|1708000000||1865000000|2000000|-65000000||65000000|-15000000|-2000000|62000000|87000000|371000000|67000000|65000000|313000000|406000000|445000000|523000000|304000000|AON
2014-03-31|USD|1110000000|2947000000|1837000000|1751000000|469000000|1751000000||1900000000|2000000|-58000000||58000000|19000000|1000000|60000000|86000000|403000000|78000000|58000000|336000000|379000000|469000000|547000000|325000000|AON
2013-12-31|USD|3209000000|3209000000|2461000000|1842000000|515000000|2362000000||2535000000|3000000|-57000000||57000000|-2000000|-47000000|63000000|99000000|470000000|115000000|57000000|515000000|617000000|515000000|626000000|355000000|AON
2013-09-30|USD|1030000000|2794000000|1764000000|1666000000|364000000|1666000000||1774000000|3000000|-53000000||53000000|-4000000|39000000|59000000|98000000|345000000|89000000|53000000|256000000|427000000|364000000|496000000|256000000|AON
2013-06-30|USD|1086000000|2897000000|1811000000|1712000000|382000000|1712000000||1861000000|2000000|-48000000||48000000|-5000000|6000000|59000000|99000000|331000000|90000000|48000000|241000000|209000000|382000000|478000000|241000000|AON
2013-03-31|USD|1065000000|2915000000|1850000000|1725000000|410000000|1725000000||1902000000|1000000|-52000000||52000000|24000000|9000000|59000000|99000000|357000000|96000000|52000000|261000000|96000000|410000000|508000000|261000000|AON
2012-12-31|USD|3115000000|3115000000|2435000000|1789000000|461000000|2325000000||2490000000|4000000|-55000000||55000000|5000000|-1000000|64000000|110000000|408000000|103000000|55000000|305000000|-55000000|461000000|573000000|305000000|AON
2012-09-30|USD|1012000000|2737000000|1725000000|1620000000|339000000|1620000000||1782000000|1000000|-57000000||57000000|-24000000|-9000000|56000000|105000000|472000000|64000000|57000000|204000000|386000000|339000000|634000000|408000000|AON
2012-06-30|USD|1078000000|2821000000|1743000000|1639000000|394000000|1639000000||1800000000|2000000|-57000000||57000000|18000000|12000000|57000000|104000000|588000000|96000000|57000000|247000000|53000000|394000000|749000000|492000000|AON
2012-03-31|USD|1076000000|2841000000|1765000000|1661000000|402000000|1661000000||1824000000|3000000|-59000000||59000000|-18000000|0|55000000|104000000|573000000|97000000|59000000|238000000|369000000|402000000|736000000|476000000|AON
2011-12-31|USD|2994000000|2994000000|2338000000|2363000000|430000000|2249000000||2397000000|4000000|-59000000||59000000|10000000|13000000|56000000|89000000|381000000|104000000|59000000|277000000|-193000000|430000000|529000000|277000000|AON
2011-09-30|USD|998000000|2723000000|1725000000|1634000000|328000000|1634000000||1785000000|4000000|-60000000||60000000|24000000|20000000|53000000|91000000|282000000|84000000|60000000|198000000|-4000000|342000000|433000000|198000000|AON
2011-06-30|USD|1108000000|2811000000|1703000000|1612000000|440000000|1612000000||1785000000|4000000|-63000000||63000000|-19000000|-29000000|58000000|91000000|345000000|87000000|82000000|256000000|274000000|408000000|499000000|258000000|AON
2011-03-31|USD|1071000000|2759000000|1688000000|1597000000|398000000|1597000000||1751000000|6000000|-63000000||63000000|-2000000|15000000|53000000|91000000|349000000|103000000|63000000|244000000|449000000|412000000|503000000|246000000|AON
2010-12-31|USD|2909000000|2909000000|2174000000|2274000000|422000000|2144000000||2247000000|6000000|-65000000||65000000||-21000000|58000000|68000000|349000000|118000000|73000000|232000000|502000000|414000000|482000000|231000000|AON
2010-09-30|USD|683000000|1801000000|1118000000|1050000000|263000000|1050000000||1168000000|4000000|-50000000||50000000||-9000000|31000000|30000000|205000000|61000000|50000000|144000000|217000000|255000000|285000000|144000000|AON
2010-06-30|USD|662250000|1898000000|1235750000|1169000000|268000000|1169000000||1268750000|4000000|-33000000||33000000|1883000000|5000000|31000000|29000000|213000000|60000000|33000000|179000000|-90000000|246000000|275000000|153000000|AON
2010-03-31|USD|741000000|1904000000|1163000000|1163000000|273000000|1163000000||1197000000|1000000|-34000000||34000000|1891000000|7000000|31000000|27000000|239000000|61000000|34000000|178000000|-152000000|273000000|300000000|178000000|AON
2009-12-31|USD|2073000000|2073000000|1156000000|1591000000|241000000|1330000000||1191000000|20000000|-35000000||35000000||6000000|44000000|-81000000|254000000|56000000|35000000|142000000|198000000|289000000|208000000|198000000|AON
2009-09-30|USD|633000000|1794000000|1175000000|1119000000|194000000|1119000000||1175000000|3000000|-32000000||32000000||13000000|32000000|56000000|167000000|47000000|32000000|117000000|202000000|199000000|255000000|120000000|AON
2009-06-30|USD|693000000|1882000000|1192000000|1134000000|220000000|1134000000||1218000000|2000000|-26000000||26000000|1863000000|14000000||58000000|206000000|57000000|26000000|147000000|412000000|232000000|290000000|149000000|AON
2009-03-31|USD|840000000|1846000000|1014000000|1014000000|366000000|1411000000||1471000000||||29000000||-1000000||60000000|388000000|108000000||230000000||417000000|443000000|280000000|AON
2008-12-31|USD|1920000000|1821000000|1509000000|1509000000|151000000|1599000000||1664000000||||30000000||-8000000||65000000|44000000|50000000||123000000||74000000|321000000|-6000000|AON
2008-09-30|USD|715000000|1846000000|1132000000|1132000000|247000000|1132000000||1606000000||||32000000||3000000||49000000|176000000|59000000||155000000||208000000|293000000|117000000|AON
2008-06-30|USD|825000000|1956000000|1155000000|1155000000|255000000|1667000000||1725000000||||31000000||2000000||58000000|1190000000|57000000||166000000||1221000000|313000000|1133000000|AON
