fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|1459200000|3751200000|2292000000|2292000000|225900000|1003400000|198400000|1233300000||-145600000||145600000|3754700000|10200000||574700000|90500000|-4300000|-16700000|94800000|383700000|225900000|810800000|94800000|VTRS
2024-06-30|USD|1445400000|3796600000|2351200000|2351200000|-239900000|1358000000|204100000|1685300000||-145800000||145800000|3785900000|-6100000||597200000|-391800000|-65400000||-326400000|-360600000|-239900000|351200000|-326400000|VTRS
2024-03-31|USD|1504000000|3663400000|2159400000|2159400000|203900000|1017500000|199700000|1300100000||-138400000||138400000|3723900000|139100000||601000000|204600000|90700000|138400000|113900000|-79700000|203900000|944000000|113900000|VTRS
2023-12-31|USD|1596500000|3837300000|2240800000|2240800000|-454500000|1605800000|202800000|2051000000||-140900000||140900000|3586000000|-259600000||538600000|-855000000|-89400000|140900000|-765600000|-304500000|-454500000|-175500000|-765600000|VTRS
2023-09-30|USD|1691300000|3941900000|2250600000|2250600000|451700000|1053500000|211200000|1239600000||-141500000||141500000|3933900000|92000000||584000000|402200000|70600000|141500000|331600000|128700000|451700000|1127700000|331600000|VTRS
2023-06-30|USD|1608600000|3918600000|2310000000|2310000000|369200000|1031900000|208300000|1239400000||-143700000||143700000|3909500000|107500000||591200000|333000000|69000000|143700000|264000000|23000000|369200000|1067900000|264000000|VTRS
2023-03-31|USD|1542200000|3729100000|2186900000|2186900000|399800000|958900000|182900000|1142400000||-147000000||147000000|3719100000|69900000||603300000|322700000|98000000|147000000|224700000|221300000|399800000|1073000000|224700000|VTRS
2022-12-31|USD|1274100000|3876000000|2601900000|2601900000|-201300000|1265400000|218800000|1475400000||-147100000||147100000|5621200000|1817300000||606500000|947600000|457700000|147100000|1011200000|2009100000|-201300000|1701200000|489900000|VTRS
2022-09-30|USD|1748400000|4078200000|2329800000|2329800000|560100000|1017300000|174900000|1188300000||-153200000||153200000|4067400000|20600000||615900000|612800000|73200000|153200000|354300000|-505600000|560100000|1381900000|539600000|VTRS
2022-06-30|USD|1703300000|4116800000|2413500000|2413500000|548700000|981100000|162600000|1154600000||-145900000||145900000|4105400000|-13500000||634100000|556200000|75400000|145900000|313900000|-524300000|548700000|1336200000|480800000|VTRS
2022-03-31|USD|1771200000|4191700000|2420500000|2420500000|707400000|915300000|142300000|1063800000||-146200000||146200000|4178200000|-33700000||648100000|696600000|128300000|146200000|399200000|82500000|707400000|1490900000|568300000|VTRS
2021-12-31|USD|1546400000|4341600000|2795200000|2795200000|-77600000|1082900000|267200000|1624000000||-148200000||148200000|4331300000|21900000||664700000|-203900000|59900000|148200000|-263800000|-536200000|-77600000|609000000|-263800000|VTRS
2021-09-30|USD|1574100000|4536600000|2962500000|2962500000|357600000|1055000000|152100000|1216500000||-151900000||151900000|4520500000|-5800000||671500000|199900000|-111600000|151900000|311500000|44600000|357600000|1023300000|311500000|VTRS
2021-06-30|USD|1327700000|4577800000|3250100000|3250100000|-47800000|1204800000|147700000|1375500000||-167100000||167100000|4561700000|-4200000||681600000|-219100000|60100000|167100000|-279200000|-98600000|-47800000|629600000|-279200000|VTRS
2021-03-31|USD|1127300000|4430300000|3303000000|3303000000|-266200000|1186500000|184100000|1393500000||-169000000||169000000|4400100000|-6100000||684400000|-441300000|596300000|169000000|-1037600000|-1565200000|-266200000|412100000|-1037600000|VTRS
2020-12-31|USD|706400000|3623500000|2917100000|2917100000|-881100000|1361400000|154800000|1587500000||-421800000|-277400000|144400000|11953800000|12000000||534900000|-597600000|-97700000|421800000|-499900000|-350000000|-881100000|81700000|-499900000|VTRS
2020-09-30|USD|1158500000|2972100000|1813600000|1813600000|351400000|658400000|129800000|788200000||-71000000||117300000|-148000000|||432300000|241600000|55900000|71000000|-169000000||369000000|801300000|-169000000|VTRS
2020-06-30|USD|1025700000|2731200000|1705500000|1705500000|134200000|719400000|156300000|875700000||-5300000||116200000|3900000|||415700000|20000000|-19400000|5300000|-900000||-263700000|152000000|-900000|VTRS
2020-03-31|USD|1087400000|3191800000|2104400000|2104400000|272300000|605400000|151800000|806200000||-119900000||126000000|0|||547700000|135200000|114700000||20800000||-277600000|270100000|0|VTRS
2019-09-30|USD|1072400000|2961700000|1889300000|1889300000|323700000|632700000|167900000|0||-128900000||128900000||0||469700000|185800000|0||189800000|0|262400000|732100000|0|VTRS
2019-06-30|USD|932600000|2851500000|1918900000|1918900000|95500000|668600000|147600000|0||||131200000||0||501400000|-52100000|0|||0|100400000|601800000|0|VTRS
