fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|6283000000|9404000000|4784000000|3423000000|3259000000|3024000000||2104000000||-326000000||946000000|9404000000|||264000000|293000000|872000000|1762000000|1830000000|-1000000|3259000000|3523000000|-579000000|PM
2024-09-30|USD|6545000000|9911000000|3399000000|3366000000|3654000000|2891000000||18000000||-189000000||189000000|9911000000|||18000000|3817000000|735000000|0|3215000000|2120000000|3654000000|3672000000|3082000000|PM
2024-06-30|USD|6123000000|9468000000|3371000000|3345000000|3444000000|2693000000||12000000||-329000000||329000000|9468000000|||12000000|3140000000|734000000|1000000|2528000000|2541000000|3444000000|3456000000|2406000000|PM
2024-03-31|USD|5598000000|8494000000|3523000000|3195000000|3045000000|2568000000||313000000||-299000000||299000000|8793000000|||145000000|2824000000|676000000|0|2246000000|2898000000|3045000000|3190000000|2148000000|PM
2023-12-31|USD|5585000000|8469000000|4526000000|3462000000|2889000000|914000000|709000000|1764000000||-273000000|1252000000|1525000000|8742000000|||141000000|2516000000|320000000|1525000000|2313000000|198000000|2889000000|4182000000|2196000000|PM
2023-09-30|USD|5976000000|8880000000|3188000000|3165000000|3370000000|6000000||15000000||-261000000|-260000000|1000000|9141000000|||9000000|3085000000|1031000000|1000000|2171000000|2282000000|3370000000|3095000000|2054000000|PM
2023-06-30|USD|5739000000|8670000000|3946000000|3228000000|2566000000|18000000||712000000||-297000000|297000000|297000000|8967000000|||14000000|2128000000|560000000||1703000000|1137000000|2566000000|2580000000|1568000000|PM
2023-03-31|USD|4981000000|27980000000|3233000000|3038000000|2731000000|27000000||173000000||-230000000|230000000|230000000|27337000000|||95000000|2423000000|428000000||2051000000|1940000000|2731000000|2826000000|1995000000|PM
2022-12-31|USD|4941000000|28838000000|3874000000|3211000000|2924000000|733000000|642000000|1297000000||-170000000|598000000|768000000|27984000000|||-78000000|2806000000|409000000||2337000000|2126000000|2924000000|3496000000|2397000000|PM
2022-09-30|USD|5097000000|29869000000|2968000000|2935000000|2968000000|13000000||26000000||-138000000|-138000000|0|28920000000|||13000000|2709000000|622000000||2201000000|1842000000|2968000000|2722000000|2087000000|PM
