fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|1647000000|1989000000|342000000|175000000|425000000|126000000||596000000||-180000000||174000000|1889000000|19000000||326000000|316000000|51000000|180000000|262000000|269000000|425000000|812000000|265000000|CMS
2024-09-30|USD|1465000000|1743000000|278000000|179000000|367000000|99000000||518000000||-178000000||171000000|1711000000|42000000||273000000|279000000|26000000|178000000|251000000|253000000|367000000|729000000|253000000|CMS
2024-06-30|USD|1391000000|1607000000|216000000|114000000|283000000|102000000||513000000||-173000000||165000000|1576000000|72000000||273000000|239000000|41000000|173000000|195000000|198000000|283000000|675000000|198000000|CMS
2024-03-31|USD|1865000000|2176000000|311000000|156000000|412000000|155000000||557000000||-177000000||177000000|2166000000|42000000||368000000|345000000|58000000|155000000|285000000|288000000|522000000|824000000|287000000|CMS
2023-12-31|USD|1639000000|1950000000|311000000|152000000|406000000|117000000||596000000||-172000000||172000000|1759000000|38000000||310000000|375000000|66000000|273000000|306000000|314000000|547000000|799000000|309000000|CMS
2023-09-30|USD|1420000000|1673000000|253000000|162000000|271000000|91000000||538000000||-164000000|164000000|164000000|1656000000|32000000||262000000|187000000|11000000|147000000|174000000|176000000|351000000|610000000|176000000|CMS
2023-06-30|USD|1348000000|1555000000|207000000|110000000|244000000|97000000||503000000||-160000000|160000000|160000000|1514000000|101000000||264000000|239000000|41000000|160000000|194000000|198000000|399000000|654000000|198000000|CMS
2023-03-31|USD|2005000000|2284000000|279000000|137000000|314000000|142000000||573000000||-147000000|147000000|147000000|2248000000|11000000||344000000|233000000|29000000|147000000|202000000|205000000|380000000|723000000|204000000|CMS
2022-12-31|USD|1969000000|2278000000|309000000|185000000|271000000|104000000||704000000||-139000000|139000000|139000000|2205000000|9000000||324000000|192000000|21000000|139000000|168000000|171000000|331000000|323000000|171000000|CMS
2022-09-30|USD|1625000000|2024000000|399000000|312000000|258000000|87000000||500000000|1000000|-130000000|128000000|130000000|1955000000|-3000000||296000000|184000000|19000000|130000000|163000000|165000000|314000000|554000000|165000000|CMS
