fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|-2822000000|6751000000|9573000000|1323000000|-4164000000|1323000000||1342000000||-49000000||49000000|6103000000|||18000000|952000000|185000000||767000000|1830000000|1001000000|1019000000|767000000|HIG
2024-06-30|USD|-2699000000|6486000000|9185000000|1285000000|-4001000000|1285000000||1302000000||-50000000||50000000|5942000000|||17000000|912000000|174000000||738000000|667000000|962000000|979000000|738000000|HIG
2024-03-31|USD|-2650000000|6419000000|9069000000|1283000000|-3952000000|1283000000||1302000000||-50000000||50000000|5798000000|||18000000|911000000|158000000|50000000|753000000|605000000|961000000|979000000|753000000|HIG
2023-12-31|USD|6400000000|6400000000|9167000000||6400000000|1214000000||1367000000||-49000000||49000000|5773000000|||151000000|950000000|179000000|49000000|6400000000|2100000000|999000000|1150000000|771000000|HIG
2023-09-30|USD|-2680000000|6168000000|8848000000|1226000000|-3925000000|1226000000||1245000000||-50000000|50000000|50000000|5661000000|||18000000|813000000|162000000|50000000|651000000|-3000000|863000000|881000000|651000000|HIG
2023-06-30|USD|-2858000000|6049000000|8907000000|1225000000|-4103000000|1225000000||1245000000||-50000000|50000000|50000000|5572000000|||17000000|672000000|125000000|50000000|547000000|277000000|722000000|739000000|547000000|HIG
2023-03-31|USD|-2779000000|5910000000|8689000000|1216000000|-4013000000|1216000000||1234000000||-50000000|50000000|50000000|5401000000|||18000000|653000000|118000000|50000000|535000000|1122000000|703000000|721000000|535000000|HIG
2022-12-31|USD|-2900000000|6016000000|8916000000|3468000000|-4261000000|1189000000||1361000000||-50000000|50000000|50000000|5354000000|||160000000|731000000|143000000|50000000|589000000|1045000000|781000000|941000000|592000000|HIG
2022-09-30|USD|-2927000000|5580000000|8507000000|3480000000|-4151000000|1206000000||1224000000||-50000000|50000000|50000000|5258000000|||18000000|432000000|92000000|50000000|339000000|-788000000|482000000|500000000|340000000|HIG
2022-06-30|USD|-2473000000|5373000000|7846000000|3076000000|-3714000000|1225000000||1241000000||-51000000|51000000|51000000|5171000000|||17000000|554000000|110000000|51000000|442000000|-1095000000|605000000|622000000|444000000|HIG
2022-03-31|USD|-2513000000|5393000000|7906000000|3118000000|-3743000000|1210000000||1230000000||-62000000|62000000|62000000|5030000000|||18000000|541000000|98000000|62000000|445000000|-1395000000|603000000|621000000|443000000|HIG
2021-12-31|USD|-2482000000|5816000000|8298000000|3173000000|-4006000000|1233000000||1524000000||-62000000|62000000|62000000|5030000000|||229000000|900000000|171000000|62000000|729000000|594000000|962000000|1191000000|729000000|HIG
2021-09-30|USD|-2779000000|5686000000|8465000000|3420000000|-3985000000|1200000000||1206000000||-58000000|58000000|58000000|4964000000|||18000000|583000000|101000000|58000000|482000000|219000000|641000000|659000000|482000000|HIG
2021-06-30|USD|-1619000000|5589000000|7208000000|2786000000|-2838000000|1202000000||1219000000||-57000000|57000000|57000000|4856000000|||17000000|1110000000|205000000|57000000|905000000|1211000000|1167000000|1184000000|905000000|HIG
2021-03-31|USD|-2990000000|5299000000|8289000000|3350000000|-4163000000|1144000000||1173000000||-57000000|57000000|57000000|4717000000|||18000000|303000000|54000000|57000000|249000000|-657000000|360000000|378000000|249000000|HIG
2020-12-31|USD|5328000000|5328000000|7940000000|-10715000000|5328000000|1086000000||1460000000||-57000000|57000000|57000000|4571000000|||216000000|652000000|115000000|57000000|537000000|851000000|709000000|925000000|537000000|HIG
2020-09-30|USD|-2372000000|5171000000|7543000000|1093000000|-3570000000|1093000000||1147000000||-58000000|58000000|58000000|4744000000|||18000000|532000000|73000000|58000000|459000000|836000000|590000000|608000000|459000000|HIG
2020-06-30|USD|-2198000000|5068000000|7266000000|1125000000|-3341000000|1125000000||1143000000||-57000000|57000000|57000000|4553000000|||18000000|592000000|124000000|57000000|468000000|1904000000|649000000|667000000|468000000|HIG
2020-03-31|USD|-1332000000|4956000000|6288000000|1176000000|-2508000000|1176000000||1176000000||-64000000|64000000|64000000|4732000000|||19000000|344000000|71000000|64000000|273000000|-736000000|408000000|427000000|273000000|HIG
2019-12-31|USD|5361000000|5361000000|6677000000|-10799000000|5361000000|1224000000||1224000000||-65000000|65000000|65000000|4775000000|||236000000|676000000|128000000|65000000|548000000|386000000|741000000|977000000|548000000|HIG
2019-09-30|USD|-937000000|5347000000|6284000000|1167000000|-2104000000|1167000000||1167000000||-67000000|67000000|67000000|4663000000|||19000000|653000000|118000000|157000000|535000000|947000000|720000000|739000000|535000000|HIG
2019-06-30|USD|-1183000000|5092000000|6275000000|1141000000|-2324000000|1141000000||1141000000||-63000000|63000000|63000000|4520000000|||15000000|456000000|84000000|63000000|372000000|1059000000|519000000|534000000|372000000|HIG
2019-03-31|USD|-798000000|4940000000|5738000000|1048000000|-1846000000|1048000000||1048000000||-64000000|64000000|64000000|4279000000|||13000000|775000000|145000000|64000000|630000000|1324000000|839000000|852000000|630000000|HIG
2018-12-31|USD|4633000000|4633000000|6606000000|-10041000000|4633000000|1074000000||1086000000||-70000000||70000000|4001000000|||178000000|167000000|-29000000|70000000|196000000|136000000|237000000|415000000|196000000|HIG
2018-09-30|USD|-1096000000|4842000000|5938000000|1091000000|-2187000000|1079000000||1091000000||-69000000||69000000|3987000000|||18000000|535000000|103000000|69000000|427000000|266000000|604000000|622000000|432000000|HIG
2018-06-30|USD|-1049000000|4789000000|5838000000|1067000000|-2116000000|1056000000||1067000000||-79000000||79000000|4279000000|||18000000|685000000|103000000|85000000|434000000|-532000000|764000000|782000000|582000000|HIG
2018-03-31|USD|-1059000000|4691000000|5750000000|1037000000|-2096000000|1025000000||1037000000||-80000000||80000000|4251000000|||18000000|688000000|91000000|80000000|428000000|-300000000|768000000|786000000|597000000|HIG
2017-12-31|USD|4539000000|4587000000|3219000000|-9733000000|4539000000|-574000000||1042000000||-70000000|8000000|78000000|3318000000|||194000000|-2723000000|980000000|70000000|-558000000|-3625000000|-2645000000|-2451000000|-3703000000|HIG
2017-09-30|USD|-1670000000|4192000000|6354000000|995000000|-2665000000|9000000||952000000||-82000000|-3000000|79000000|3936000000|||1000000|270000000|36000000|82000000|145000000|325000000|349000000|350000000|234000000|HIG
2017-06-30|USD|-774000000|4214000000|5543000000|1692000000|-2466000000|9000000||1650000000||-81000000|-2000000|79000000|3969000000|||1000000|-169000000|-129000000|81000000|-152000000|661000000|-90000000|-89000000|-40000000|HIG
2017-03-31|USD|-868000000|4169000000|5523000000|965000000|-1833000000|9000000||919000000||-83000000|-3000000|80000000|3915000000|||1000000|476000000|98000000|83000000|303000000|508000000|556000000|557000000|378000000|HIG
2016-12-31|USD|4537000000|3978000000|7398000000|-10130000000|4537000000|3339000000||748000000||-82000000|-12000000|70000000|3913000000|-650000000||102000000|-349000000|-268000000|82000000|-364000000|-1405000000|-279000000|-91000000|-81000000|HIG
2016-09-30|USD|-865000000|4114000000|5560000000|898000000|-1763000000|||918000000||-86000000||86000000|3897000000|||112000000|528000000|90000000|86000000|438000000|525000000|614000000|726000000|438000000|HIG
2016-06-30|USD|-1607000000|4085000000|6284000000|912000000|-2519000000|||931000000||-85000000||85000000|3779000000|||89000000|170000000|-46000000|85000000|216000000|862000000|255000000|344000000|216000000|HIG
2016-03-31|USD|-891000000|3930000000|5282000000|909000000|-1800000000|||928000000||-86000000||86000000|3780000000|||95000000|381000000|58000000|86000000|323000000|906000000|467000000|562000000|323000000|HIG
2015-12-31|USD|4513000000|4513000000|7233000000|-10092000000|4513000000|81000000||630000000||-86000000|-11000000|75000000|3913000000|49000000||128000000|488000000|67000000|86000000|-63000000|-48000000|563000000|718000000|421000000|HIG
2015-09-30|USD|-858000000|4562000000|5420000000|971000000|-1829000000|21000000||971000000||-88000000||88000000|3862000000|||72000000|388000000|7000000|88000000|372000000|333000000|476000000|548000000|381000000|HIG
2015-06-30|USD|-939000000|4685000000|5624000000|910000000|-1849000000|20000000||910000000||-89000000||89000000|3848000000|-21000000||72000000|470000000|57000000|110000000|413000000|-549000000|559000000|631000000|413000000|HIG
2015-03-31|USD|-525000000|4617000000|5142000000|948000000|-1473000000|16000000||948000000||-94000000||94000000|3830000000|||101000000|625000000|158000000|94000000|467000000|689000000|719000000|820000000|467000000|HIG
2014-12-31|USD|4617000000|4617000000|4267000000|-9818000000|4617000000|86000000||1139000000||-94000000||94000000|3903000000|23000000||124000000|481000000|99000000|94000000|345000000|233000000|575000000|699000000|382000000|HIG
2014-09-30|USD|-531000000|4769000000|5300000000|976000000|-1507000000|21000000||976000000||-93000000||93000000|3948000000|||92000000|496000000|108000000|93000000|388000000|303000000|589000000|681000000|388000000|HIG
2014-06-30|USD|4603000000|4616000000|13000000|977000000|-840000000|34000000||977000000||-94000000||94000000|3319000000|||6000000|-467000000|0|94000000|150000000|36000000|-373000000|-367000000|-467000000|HIG
2014-03-31|USD|4417000000|4612000000|44000000|947000000|-336000000|19000000||936000000||-95000000||95000000|3301000000|||7000000|638000000|143000000|95000000|466000000|1233000000|733000000|740000000|495000000|HIG
2013-12-31|USD|6087000000|4777000000|145000000|-14429000000|377000000|28000000||1116000000||-96000000||96000000|2626000000|||152000000|412000000|98000000|96000000|384000000|252000000|508000000|660000000|314000000|HIG
2013-09-30|USD|5568000000|4862000000|73000000|993000000|-723000000|19000000||964000000||-94000000||94000000|4012000000|||11000000|374000000|81000000|94000000|365000000|202000000|468000000|479000000|293000000|HIG
2013-06-30|USD|5404000000|4734000000|61000000|1120000000|-1401000000|18000000||1084000000||-100000000||100000000|4085000000|||0|-186000000|4000000|100000000|233000000|-1765000000|-86000000|-86000000|-190000000|HIG
2013-03-31|USD|9109000000|6300000000|69000000|1032000000|-1550000000|14000000||1005000000||-107000000||107000000|5383000000|||11000000|-438000000|-197000000|320000000|-240000000|-1435000000|-331000000|-320000000|-241000000|HIG
2012-12-31|USD|7735000000|7700000000|968000000|-13440000000|-258000000|127000000||1219000000||-109000000||109000000|4573000000|||209000000|-69000000|-23000000|109000000|275000000|-498000000|40000000|249000000|-46000000|HIG
2012-09-30|USD|5975000000|6332000000|467000000|1275000000|-1764000000|20000000||1267000000||-109000000||109000000|4593000000|||-10000000|-28000000|-41000000|109000000|-7000000|1052000000|81000000|71000000|13000000|HIG
2012-06-30|USD|4397000000|4565000000|177000000|1309000000|-1735000000|13000000||1301000000||-115000000||115000000|3691000000|||-26000000|-267000000|-166000000|1025000000|-108000000|827000000|-152000000|-178000000|-101000000|HIG
2012-03-31|USD|7582000000|7525000000|79000000|1312000000|-1389000000|40000000||1312000000||-124000000||124000000|5338000000|||10000000|1000000|-95000000|-476000000|97000000|173000000|125000000|135000000|96000000|HIG
2011-12-31|USD|5638000000|5638000000|279000000|-11831000000|92000000|145000000||1176000000||-124000000||124000000|4733000000|||247000000|34000000|-84000000|124000000|64000000|214000000|158000000|405000000|118000000|HIG
2011-09-30|USD|4476000000|4520000000|44000000|1059000000|-1207000000|-16000000||1287000000||-128000000||128000000|4844000000|||-11000000|-14000000|-74000000|128000000|57000000|1240000000|114000000|103000000|60000000|HIG
2011-06-30|USD|5376000000|5401000000|25000000|1224000000|-1439000000|25000000||1452000000||-128000000||128000000|4764000000|||-11000000|-230000000|-263000000|128000000|113000000|746000000|-102000000|-113000000|33000000|HIG
2011-03-31|USD|6295000000|6300000000|13000000|1125000000|-741000000|22000000||1354000000||-128000000||128000000|4728000000|||-9000000|549000000|48000000|128000000|339000000|753000000|677000000|668000000|501000000|HIG
2010-12-31|USD|6055000000|5930000000|375000000|-11665000000|814000000|169000000||2054000000||-128000000||128000000|4736000000|||286000000|754000000|135000000|128000000|540000000|-576000000|882000000|1168000000|619000000|HIG
2010-09-30|USD|6673000000|6602000000|131000000|1105000000|922000000|16000000||1046000000||-128000000||128000000|4686000000|||3000000|918000000|252000000|128000000|665000000|2045000000|1046000000|1049000000|666000000|HIG
2010-06-30|USD|3183000000|3265000000|153000000|969000000|-7000000|19000000||1462000000||-132000000||132000000|4701000000|||-5000000|45000000|-31000000|132000000|175000000|1074000000|177000000|172000000|76000000|HIG
2010-03-31|USD|6319000000|6257000000|14000000|919000000|535000000|22000000||1299000000||-120000000||120000000|4716000000|||-8000000|535000000|216000000|120000000|319000000|1254000000|655000000|647000000|319000000|HIG
2009-12-31|USD|6440000000|6440000000|-14512000000|-14512000000|728000000|947000000||509000000||-119000000||119000000|4711000000|||110000000|731000000|174000000|119000000|561000000|462000000|850000000|957000000|557000000|HIG
2009-09-30|USD|5230000000|5230000000|945000000|945000000|-457000000|945000000||1292000000||-118000000||118000000|4639000000|||101000000|-457000000|-237000000|118000000|-220000000|3173000000|-339000000|-238000000|-220000000|HIG
2009-06-30|USD|7637000000|7637000000|959000000|959000000|18000000|959000000||1330000000||-119000000||119000000|4654000000|||122000000|18000000|33000000|119000000|-15000000|2088000000|137000000|259000000|-15000000|HIG
2009-03-31|USD|4496000000|5394000000|898000000|898000000|-2017000000|898000000||7291000000||||120000000||||137000000|-2017000000|-808000000|||-1490000000|-1897000000|-1760000000|-1209000000|HIG
2008-12-31|USD|5226000000|565000000|-4661000000|-4661000000|-1151000000|||1601000000||||115000000||||98000000|-1151000000|-345000000|||-4171000000|-1036000000|-938000000|-806000000|HIG
2008-09-30|USD|-1422000000|-393000000|1029000000|1029000000|-4183000000|||3706000000||||84000000||||-213000000|-4183000000|-1552000000|||-4006000000|-4099000000|-4312000000|-2631000000|HIG
2008-06-30|USD|6456000000|7503000000|1047000000|1047000000|652000000|||6774000000||||77000000||||286000000|652000000|109000000|||-12000000|729000000|1015000000|543000000|HIG
