fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|1202500000|6646000000|2636200000|1840200000|451200000|684700000||769400000||-93100000||59200000|6646000000|-100000||175400000|302400000|102600000|59200000|228800000|313500000|451200000|537000000|199800000|TAP
2024-06-30|USD|1329900000|7090400000|2695800000|1922400000|599600000|728500000||780700000||-51200000||56400000|7090400000|4200000||167700000|561600000|134600000|56400000|425300000|402300000|599600000|785700000|427000000|TAP
2024-03-31|USD|963500000|5591600000|2449100000|1632900000|314300000|654600000||823600000||-54100000||54100000|5645700000|-7900000||169000000|263300000|55500000|54100000|209900000|131500000|314300000|486400000|207800000|TAP
2023-12-31|USD|1033000000|6063900000|2605000000|1757800000|199300000|683200000||857400000||-60000000||60000000|6123900000|9800000||174200000|163300000|60000000|60000000|105500000|185600000|199300000|397500000|103300000|TAP
2023-09-30|USD|1346200000|7204000000|2751400000|1952200000|592200000|746800000||799200000||-55600000|48800000|55600000|7204000000|-1900000||168700000|543100000|112400000|55600000|431600000|325500000|592200000|767400000|430700000|TAP
2023-06-30|USD|1218900000|7137700000|2834000000|2047700000|488500000|734900000||786300000||-58700000|54600000|58700000|7137700000|4600000||168400000|437400000|95000000|58700000|346100000|419600000|488500000|664500000|342400000|TAP
2023-03-31|USD|770700000|5061400000|2362100000|1575600000|158200000|615000000||787000000||-59700000|59100000|59700000|5121100000|200000||171500000|101200000|28700000|59700000|73200000|107400000|158200000|332400000|72500000|TAP
2022-12-31|USD|923700000|5709300000|3236000000|1705800000|-511500000|575500000||1605400000||-65600000|57700000|65600000|5774900000|4200000||169200000|-564800000|25700000|65600000|-589800000|-393500000|-511500000|-330000000|-590500000|TAP
2022-09-30|USD|983700000|6452600000|2658000000|1951500000|330100000|660000000||706500000||-57800000|58700000|57800000|6452600000|-13200000||170200000|271300000|54900000|57800000|218100000|-117100000|330100000|499300000|216400000|TAP
2022-06-30|USD|820000000|6423100000|2862100000|2101700000|114500000|707600000||760400000||-65000000|66600000|65000000|6423100000|-3300000||171700000|54300000|7000000|65000000|47900000|-72100000|114500000|291000000|47300000|TAP
