fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|140463000|185784000|45321000|9357000|142544000|21857000||21605000||3665000|3665000||185784000|-422000|3900000|500000|150978000|32618000||118360000|120175000|142544000|143044000|118360000|TPL
2024-09-30|USD|143373000|173563000|30190000|11731000|127331000|4029000||4429000||7913000|7913000||173563000|173000|3400000|400000|135417000|28823000||106594000|106573000|127331000|127731000|106594000|TPL
2024-06-30|USD|140766000|172334000|31568000|14824000|133222000|3673000||3973000||10761000|10761000||172334000|2316000|3200000|300000|146442000|31853000||114589000|114568000|133222000|133522000|114589000|TPL
2024-03-31|USD|146245000|174142000|27897000|10212000|136041000|4924000||5224000|||||174142000|0|3100000|300000|145984000|31567000||114417000|114396000|136041000|136341000|114417000|TPL
2023-12-31|USD|-400000|166657000|400000|9070000|133863000|4141000||400000||||8793000|166657000|1974000|2900000|400000|145132000|32022000||-800000|112502000|133863000|134263000|113110000|TPL
2023-09-30|USD|133912000|157967000|24055000|8553000|126958000|3903000||4003000||7850000|7850000||157967000|129000|3000000|100000|134937000|29363000||105574000|105548000|126958000|127058000|105574000|TPL
2023-06-30|USD|136397000|160609000|24212000|10287000|120280000|3329000||3329000||6741000|6741000||160609000|0|3200000|122085|127151000|26758000||100393000|100367000|120280000|124173000|100393000|TPL
2023-03-31|USD|126561000|146362000|19801000|5656000|104952000|3552000||3552000||||8793000|146362000|3000|3000000|41584|110341000|23773000||86568000|86543000|104952000|104952000|86568000|TPL
2022-12-31|USD|133064000|152706000|19642000|4418000|124231000|3492000||3492000||||3922000|152706000||2800000|54880|128153000|28422000||99731000|103230000|124231000|124231000|99731000|TPL
2022-09-30|USD|170913000|191111000|20198000|6348000|162055000|3153000||3153000||||1920000|191111000||3600000|27081|163975000|34138000||129837000|129845000|162055000|165972000|129837000|TPL
2022-06-30|USD|159062000|176270000|17208000|3915000|151708000|3705000||3705000||||630000|176270000||3900000|86065|152338000|33444000||118894000|118902000|151708000|155888000|118894000|TPL
2022-03-31|USD|132168000|147335000|15167000|2782000|124313000|3000000||3000000||||76000|147335000||3800000|60459|124389000|26489000||97900000|97908000|124313000|128439000|97900000|TPL
2021-12-31|USD|132933000|147178000|14245000|2734000|125861000|3291000||3291000|||||147178000||3900000|71391|98445000|19400000||-19400000|80645000|125861000|125861000|79045000|TPL
2021-09-30|USD|108657000|123693000|15036000|3650000|103240000|2844000||2844000|||||123693000||3700000|54000|103753000|19916000||83837000|83866000|103240000|107106000|83837000|TPL
2021-06-30|USD|76269000|95932000|19663000|3551000|71270000|2841000||2841000|||||95932000||3700000|55806|71676000|14630000||57046000|57075000|71270000|75128000|57046000|TPL
2021-03-31|USD|68072000|84155000|16083000|3298000|62022000|2806000||2806000|||||84155000||3600000|55213|62027000|11975000||50052000|50080000|62022000|65860000|50052000|TPL
2020-12-31|USD|74304000|74304000|7850000|7850000|55232000|11222000||11222000|||||74304000||3500000|55131|55337000|10546000||55337000|43519000|55232000|55232000|44791000|TPL
2020-09-30|USD|68296000|74383000|6087000|6087000|56748000|11548000||11548000||||||1287000|3500000|52750|58035000|11760000||46275000|46288000|56748000|56748000|46275000|TPL
2020-06-30|USD|48725000|54568000|5843000|5843000|34740000|13995000||13995000||||||193000|3600000|51116|34923000|7340000||27583000|27596000|34740000|34730000|27583000|TPL
2020-03-31|USD|86479000|96594000|10115000|10115000|70542000|15937000||15937000||||||826000|3200000|47300|71368000|13967000||57401000|57414000|70542000|70542000|57401000|TPL
2019-12-31|USD|104327000|113332000|9005000|9005000|90360000|13967000||13967000||||||911000||46467|91271000|19949000||69122000||90313533|90360000|69122000|TPL
2019-09-30|USD|90777000|98530000|7753000|7753000|73818000|16959000||16959000||||||941000||44646|74759000|14737000||60022000||76404354|76449000|60022000|TPL
2019-06-30|USD|80136000|87310000|7174000|7174000|62442000|17694000||17694000||||||437000||40963|62879000|13293000||49586000||63852037|63893000|49586000|TPL
2019-03-31|USD|185542000|191324000|5782000|5782000|175153000|10389000||10389000||||||393000||40374|175546000|35548000||139998000||176316626|176357000|139998000|TPL
