fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-11-30|USD|2104000000|5937000000|3833000000|2193000000|561000000|886000000||4719000000|16000000|-387000000|16000000|403000000|5937000000|118000000||659000000|289000000|-14000000|404000000|309000000|221000000|561000000|1220000000|303000000|CCL
2024-08-31|USD|3580000000|7883000000|4303000000|4303000000|2178000000|763000000||5066000000|19000000|-412000000|19000000|431000000|7883000000|-10000000||651000000|1743000000|8000000|444000000|1735000000|1761000000|2178000000|2829000000|1735000000|CCL
2024-05-31|USD|1950000000|5748000000|3798000000|4432000000|560000000|789000000||4587000000|25000000|-425000000|25000000|450000000|5748000000|-7000000||634000000|97000000|5000000|483000000|91000000|110000000|560000000|1194000000|92000000|CCL
2024-02-29|USD|1197000000|4902000000|3705000000|4318000000|276000000|813000000||4518000000|33000000|-471000000|33000000|471000000|5373000000|-18000000||613000000|-214000000|0|504000000|-217000000|-213000000|257000000|870000000|-214000000|CCL
2023-11-30|USD|1302000000|4931000000|3629000000|3629000000|384000000|788000000||4417000000|50000000|-466000000|50000000|466000000|5397000000|-8000000||596000000|-38000000|10000000|465000000|-46000000|-90000000|428000000|1024000000|-48000000|CCL
2023-08-31|USD|2334000000|6255000000|3921000000|3921000000|1624000000|713000000||4634000000|59000000|-518000000|459000000|518000000|6773000000|-19000000||596000000|1065000000|-9000000|599000000|1074000000|1081000000|1583000000|2179000000|1074000000|CCL
2023-05-31|USD|881000000|4338000000|3457000000|3457000000|120000000|736000000||4193000000|69000000|-542000000|69000000|542000000|4880000000|-17000000||597000000|-402000000|5000000|573000000|-407000000|-338000000|140000000|737000000|-407000000|CCL
2023-02-28|USD|582000000|3893000000|3311000000|3311000000|-172000000|712000000||4023000000|56000000|-539000000|483000000|539000000|4432000000|-30000000||582000000|-686000000|7000000|539000000|-704000000|-682000000|-147000000|435000000|-693000000|CCL
2022-11-30|USD|6222000000|3390000000|3665000000|3665000000|-1135000000|741000000||10783000000|40000000|-448000000|408000000|448000000|3838000000|-57000000||568000000|-1601000000|-3000000|449000000|-1637000000|-1556000000|-1153000000|-585000000|-1598000000|CCL
2022-08-31|USD|504000000|3883000000|3379000000|3379000000|-279000000|625000000||1206000000|24000000|-422000000|398000000|422000000|4305000000|-81000000||581000000|-759000000|11000000|422000000|-770000000|-1052000000|-337000000|244000000|-770000000|CCL
