fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|245377000|578227000|332850000|332850000|123002000|76901000|41095000|117996000||4379000|7159000|2780000|573848000||11458000||127381000|29536000||97845000|97845000|123002000|123002000|97845000|JKHY
2024-09-30|USD|263072000|606504000|343432000|343432000|151276000|66588000|39686000|106318000||5522000|8347000|2825000|600982000||11273000|50494000|156798000|37607000||119191000|119191000|151276000|210117000|119191000|JKHY
2024-06-30|USD|237398000|564670000|327272000|327272000|125626000|67121000|39893000|110491000||4758000|8647000|3889000|559912000||11399000|50690000|130384000|29311000||101073000|101073000|125626000|141112500|101073000|JKHY
2024-03-31|USD|212404000|540628000|328224000|328224000|112099000|62246000|35993000|98519000||2066000|6499000|4433000|538562000||11178000|50082000|114165000|27066000||87099000|87099000|112099000|162181000|87099000|JKHY
2023-12-31|USD|225978000|546957000|320979000|320979000|118967000|70277000|35478000|105755000|5121000|1256000|5121000|3865000|545701000||11713000|49896000|120223000|28258000|3865000|91965000|91965000|124088000|173984000|91965000|JKHY
2023-09-30|USD|248914000|571916000|323002000|323002000|132700000|78774000|36892000|115555000|4745000|548000|4745000|4197000|571368000||12052000|49235000|133248000|31569000|4197000|101679000|101679000|137445000|186680000|101679000|JKHY
2023-06-30|USD|225518000|534385000|308867000|308868000|124198000|63069000|38499000|104287000|5176000|-248000|5176000|5424000|534633000||11980000|5176000|123950000|26177000|5424000|97773000|97773000|129374000|129375000|97773000|JKHY
2023-03-31|USD|198932000|506277000|307345000|307345000|108390000|58192000|34625000|92817000|2391000|-2275000|2391000|4666000|508552000||11974000|2391000|106115000|24566000|4666000|81549000|81549000|110781000|110781000|81549000|JKHY
2022-12-31|USD|198559000|503148000|304589000|304589000|107376000|56788000|36561000|93349000|1240000|-2166000|1240000|3406000|505314000||12350000|48102000|105210000|24435000|3406000|80775000|80775000|108616000|108616000|80775000|JKHY
2022-09-30|USD|229517000|527778000|298261000|298261000|140723000|57225000|32993000|84094000|152000|-1424000|152000|1576000|529202000||12416000|45762000|139299000|32750000|1576000|106549000|106549000|140875000|186485000|106549000|JKHY
