fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|-7887000000|12523000000|20410000000|32013000000|-20182000000|3310000000||12295000000|-383000000||||7417000000|||-330000000|-243000000|-186000000||-71000000|-1924000000|-20182000000|-598000000|-57000000|PRU
2024-09-30|USD|-13294000000|19490000000|32784000000||-16605000000|3311000000||3311000000|-356000000||||13045000000|||-41000000|588000000|140000000||451000000|3048000000|-16605000000|512000000|448000000|PRU
2024-06-30|USD|-7678000000|14883000000|22561000000|-1211000000|-10805000000|3127000000||3127000000|-349000000||||7820000000|||-26000000|1462000000|264000000||1171000000|1415000000|-10805000000|11730000000|1198000000|PRU
2024-03-31|USD|-15221000000|23509000000|38730000000|67000000|-18815000000|3594000000||3594000000|-348000000||||15537000000|||397000000|1427000000|289000000||1151000000|-19000000|-18815000000|20312000000|1138000000|PRU
2023-12-31|USD|15084000000|15084000000|21408000000||15084000000|3538000000||5138000000|-327000000|-441000000|1000000|441000000|7623000000|||-71000000|1676000000|359000000|441000000|1277000000|2644000000|2117000000|13803000000|1317000000|PRU
2023-09-30|USD|-6270000000|8352000000|14622000000||-9336000000|3066000000||3066000000|-293000000|-421000000||421000000|4173000000|||-45000000|-1053000000|-251000000|421000000|-791000000|-1984000000|-632000000|-1058000000|-802000000|PRU
2023-06-30|USD|-6785000000|13498000000|20283000000||-9928000000|3143000000||3143000000|-293000000|-459000000||459000000|6909000000|-2000000||5000000|634000000|123000000|459000000|496000000|-2313000000|1093000000|634000000|511000000|PRU
2023-03-31|USD|-8432000000|17045000000|25477000000||-11636000000|3204000000||3204000000|-288000000|-441000000||441000000|9363000000|12000000||41000000|1844000000|382000000|441000000|1477000000|1443000000|2285000000|2285000000|1462000000|PRU
2022-12-31|USD|-9421000000|13433000000|22755000000||-3879000000|3343000000||-5542000000|-383000000|-420000000||420000000|7442000000|-7000000||62000000|61000000|-96000000|420000000|-549000000|-46257000000|481000000|85000000|-52000000|PRU
2022-09-30|USD|-17018000000|20201000000|37498000000||-20076000000|3058000000||3058000000|-170000000|-410000000||410000000|16247000000|-1000000||-126000000|-103000000|-11000000|410000000|-289000000|381000000|307000000|-563000000|-92000000|PRU
2022-06-30|USD|-10123000000|11392000000|23144000000||-13004000000|2881000000||2881000000|-124000000|-401000000||401000000|7112000000|-50000000||170000000|-1129000000|-119000000|401000000|-522000000|2840000000|-728000000|17000000|-1010000000|PRU
2022-03-31|USD|-8983000000|11855000000|22198000000||-12194000000|3211000000||3211000000|-173000000|-365000000||365000000|7952000000|2000000||18000000|-637000000|-144000000|365000000|-46000000|448000000|-272000000|282000000|-493000000|PRU
2021-12-31|USD|-7344000000|16424000000|23768000000||-18648000000|3651000000||11304000000|-177000000|-362000000||362000000|9673000000|24000000||117000000|1378000000|170000000||1218000000|696000000|-18648000000|1857000000|1208000000|PRU
2021-09-30|USD|-12595000000|21641000000|34236000000||-15981000000|3386000000||3386000000|-135000000|-367000000||367000000|13193000000|18000000||42000000|1789000000|259000000||1547000000|89000000|-15981000000|2198000000|1530000000|PRU
2021-06-30|USD|-4842000000|15917000000|20759000000||-8072000000|3230000000||3230000000|-178000000|-371000000||371000000|6779000000|19000000||15000000|2767000000|609000000||2164000000|6216000000|-8072000000|3153000000|2158000000|PRU
2021-03-31|USD|-4696000000|16952000000|21648000000|-8110000000|-8011000000|3315000000||3315000000|-169000000|-376000000||376000000|7543000000|26000000||30000000|3464000000|636000000||2778000000|-8691000000|-8011000000|3870000000|2828000000|PRU
2020-12-31|USD|16029000000|16029000000|24900000000||16029000000|3719000000||-1307000000|-165000000|-386000000||386000000|9182000000|34000000||9000000|731000000|-88000000||988000000|1556000000|16029000000|1126000000|819000000|PRU
2020-09-30|USD|-6865000000|15425000000|22290000000|-8312000000|-10188000000|3323000000||3323000000|-173000000|-400000000||400000000|7482000000|10000000||65000000|1437000000|-50000000||1497000000|651000000|-10188000000|1902000000|1487000000|PRU
2020-06-30|USD|-10782000000|12115000000|22897000000|-8450000000|-14129000000|3347000000||3347000000|-172000000|-397000000||397000000|7693000000|42000000||54000000|-2294000000|115000000||-2447000000|5828000000|-14129000000|-1843000000|-2409000000|PRU
2020-03-31|USD|-9344000000|13464000000|22808000000|-9006000000|-12868000000|3524000000||3524000000|-226000000|-387000000||387000000|7664000000|10000000||329000000|-329000000|-58000000||-280000000|-1710000000|-12868000000|387000000|-271000000|PRU
2019-12-31|USD|19223000000|19223000000|30125000000|14051000000|19223000000|3828000000||-3788000000|-239000000|-385000000||385000000|11352000000|15000000||108000000|1349000000|221000000||1123000000|-2391000000|19223000000|1842000000|1128000000|PRU
2019-09-30|USD|-5997000000|15105000000|21102000000|10086000000|-9291000000|3294000000||3294000000|-247000000|-377000000||377000000|6937000000|32000000||441000000|1750000000|332000000||1393000000|4994000000|-9291000000|2568000000|1418000000|PRU
2019-06-30|USD|-8001000000|15388000000|23389000000|11374000000|-11139000000|3138000000||3138000000|-254000000|-392000000||392000000|8135000000|24000000||-109000000|870000000|162000000||714000000|7472000000|-11139000000|1153000000|708000000|PRU
2019-03-31|USD|-7298000000|15091000000|22389000000|10795000000|-10454000000|3156000000||3156000000|-252000000|-386000000||386000000|7900000000|29000000||20000000|1164000000|232000000||908000000|7237000000|-10454000000|1570000000|932000000|PRU
2018-12-31|USD|18432000000|18432000000|30788000000|14159000000|18432000000|3220000000||-5507000000|-248000000|||372000000|9274000000|14000000||116000000|1060000000|218000000||835000000|2598000000|18432000000|1548000000|842000000|PRU
2018-09-30|USD|-7473000000|16148000000|23621000000|11350000000|-10433000000|2960000000||2960000000|-229000000|||355000000|9847000000|21000000||-3000000|1856000000|184000000||1654000000|-833000000|-10433000000|2208000000|1672000000|PRU
2018-06-30|USD|-9262000000|14655000000|23917000000|11559000000|-12108000000|2846000000||2846000000|-227000000|||347000000|8448000000|18000000||70000000|265000000|68000000||182000000|-2909000000|-12108000000|682000000|197000000|PRU
2018-03-31|USD|-5982000000|13757000000|19739000000|9141000000|-8905000000|2923000000||2923000000|-202000000|||340000000|7871000000|23000000||-22000000|1715000000|352000000||1341000000|-1756000000|-8905000000|2033000000|1363000000|PRU
2017-12-31|USD|16265000000|16265000000|26035000000|12047000000|16265000000|3102000000||3324000000|-194000000|||344000000|10371000000|-9000000||-49000000|1007000000|-2758000000||3874000000|4241000000|16265000000|1302000000|3765000000|PRU
2017-09-30|USD|-5172000000|16313000000|21485000000|10371000000|-8093000000|2921000000||2921000000|-200000000|||330000000|10302000000|20000000||164000000|3038000000|800000000||2221000000|2474000000|-8093000000|3532000000|2238000000|PRU
2017-06-30|USD|-7720000000|13441000000|21161000000|9850000000|-10703000000|2983000000||2983000000|-189000000|||326000000|10024000000|13000000||157000000|616000000|125000000||483000000|2210000000|-10703000000|1099000000|491000000|PRU
2017-03-31|USD|-5283000000|13670000000|18953000000|9019000000|-8192000000|2909000000||2909000000|-180000000|||322000000|8965000000|25000000||-50000000|1764000000|395000000||1347000000|1391000000|-8192000000|2036000000|1369000000|PRU
2016-12-31|USD|13050000000|13050000000|21688000000|9775000000|13050000000|2958000000||2874000000|16054000000|||322000000|10560000000|49000000||-84000000|319000000|35000000||282000000|-10020000000|13050000000|12966000000|284000000|PRU
2016-09-30|USD|-7840000000|16961000000|24801000000|11663000000|-10823000000|2983000000||2983000000|-175000000|||314000000|12130000000|||-22000000|2328000000|501000000||1814000000|2085000000|-10823000000|-10845000000|1827000000|PRU
2016-06-30|USD|-6648000000|14439000000|21087000000|10072000000|-9674000000|3026000000||3026000000|-181000000|||357000000|9131000000|||257000000|1352000000|431000000||910000000|6522000000|-9674000000|-9417000000|921000000|PRU
2016-03-31|USD|-2654000000|14329000000|16983000000|9785000000|-2821000000|2812000000||167000000|-178000000|||325000000|8801000000|||167000000|1704000000|368000000||1364000000|8117000000|-2821000000|-2654000000|1336000000|PRU
2015-12-31|USD|14256000000|14256000000|19790000000|10519000000|14256000000|-7622000000||383000000||||322000000|10715000000|||-13000000|845000000|110000000||725000000|-443000000|14256000000|14243000000|735000000|PRU
2015-09-30|USD|-1826000000|13599000000|15425000000|8777000000|-1826000000|2773000000||2773000000||||339000000|8555000000|||174000000|2049000000|584000000||1467000000|1524000000|-1826000000|-1652000000|1465000000|PRU
2015-06-30|USD|-3240000000|13712000000|16952000000|9100000000|-3240000000|2483000000||2483000000||||324000000|9788000000|||-218000000|2085000000|679000000||1459000000|-2942000000|-3240000000|-3458000000|1406000000|PRU
2015-03-31|USD|-1899000000|15552000000|17451000000|10042000000|-2069000000|2762000000||170000000||||317000000|9207000000|||170000000|2735000000|699000000||2046000000|3738000000|-2069000000|-1899000000|2036000000|PRU
2014-12-31|USD|15725000000|15725000000|25926000000|13957000000|15725000000|3518000000||568000000||||328000000|13313000000|||177000000|-1753000000|-294000000||-1451000000|1090000000|15725000000|15902000000|-1459000000|PRU
