fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|1027000000|2362000000|1335000000|727000000|657000000|507000000||605000000|0|-131000000||131000000|4000000|||55000000|528000000|105000000|544000000|423000000|316000000|657000000|714000000|423000000|YUM
2024-09-30|USD|1004000000|1826000000|822000000|523000000|619000000|299000000||287000000|1000000|-120000000||120000000|-3000000|||44000000|502000000|120000000||382000000|406000000|619000000|666000000|382000000|YUM
2024-06-30|USD|989000000|1763000000|774000000|470000000|607000000|304000000||290000000|0|-121000000||121000000|0|||41000000|487000000|120000000||367000000|367000000|607000000|675000000|367000000|YUM
2024-03-31|USD|881000000|1598000000|717000000|400000000|520000000|317000000||312000000|-22000000|-117000000||117000000|5000000|||35000000|383000000|69000000||314000000|307000000|520000000|586000000|314000000|YUM
2023-12-31|USD|946000000|2036000000|1090000000|535000000|609000000|462000000||566000000|-14000000|-132000000||132000000|-3000000|||96000000|493000000|30000000||-30000000|475000000|609000000|494000000|463000000|YUM
2023-09-30|USD|993000000|1708000000|715000000|421000000|613000000|294000000||275000000|16000000|-126000000|110000000|126000000|4000000|||37000000|505000000|89000000||416000000|395000000|613000000|633000000|416000000|YUM
2023-06-30|USD|949000000|1687000000|738000000|415000000|573000000|323000000||306000000|29000000|-125000000|96000000|125000000|1000000|29000000||38000000|478000000|60000000||418000000|496000000|573000000|595000000|418000000|YUM
2023-03-31|USD|924000000|1645000000|721000000|403000000|523000000|318000000||314000000|-24000000|-130000000|154000000|130000000|3000000|-24000000||27000000|371000000|71000000||300000000|298000000|523000000|550000000|300000000|YUM
2022-12-31|USD|931000000|2019000000|1088000000|526000000|578000000|484000000||550000000|-8000000|-137000000|145000000|137000000|-1000000|||24000000|446000000|75000000||-75000000|300000000|578000000|602000000|371000000|YUM
2022-09-30|USD|949000000|1640000000|691000000|402000000|546000000|289000000||286000000|27000000|-124000000|97000000|124000000|4000000|27000000||28000000|447000000|116000000||331000000|327000000|546000000|574000000|331000000|YUM
