fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-11-30|USD|161463000|568667000|407204000|258779000|191335000|118553000||148425000|2701000|-11699000|2701000|14367000|568667000|103000||29872000|179739000|29717000|14400000|150022000|129214000|191335000|223978000|150022000|FDS
2024-08-31|USD|99155000|562187000|463032000|258196000|127858000|172519000||470036000|4020000|-11527000|4020000|15536000|562187000|799000||28703000|117130000|27634000|15547000|89496000|102529000|127858000|161369000|89496000|FDS
2024-05-31|USD|175065000|552708000|377643000|246986000|202459000|103098000||130657000|4568000|-12326000|4568000|16558000|552708000|399000||27394000|190532000|32397000|16894000|158135000|156518000|202459000|234484000|158135000|FDS
2024-02-29|USD|138655000|529346000|390691000|255142000|181942000|108807000||135549000|2847000|-16599000||16599000|545945000|455000||26688000|168645000|27705000|16599000|140940000|136798000|185244000|211932000|140940000|FDS
2023-11-30|USD|150137000|525478000|375341000|251621000|189040000|101555000||123720000|3012000|-16738000|3012000|16738000|542216000|-118000||22165000|175196000|26641000|16738000|148555000|148809000|191934000|214099000|148555000|FDS
2023-08-31|USD|77548000|519142000|441594000|263688000|116103000|131227000|267399999|445306000|4618000|-16655000|12073000|16655000|535797000|3279000||21900000|107309000|42190000|16655000|65119000|67322000|116103000|145864000|65119000|FDS
2023-05-31|USD|133643000|513457000|379814000|241689000|171959000|115725000||138125000|3083000|-16354000|3083000|16354000|529811000|3310000||22000000|161998000|27335000|16354000|134663000|137562000|178352000|200352000|134663000|FDS
2023-02-28|USD|130822000|498357000|367535000|240806000|169250000|104582000||126729000|2903000|-16728000|9000|16737000|515085000|1346000||21700000|156762000|25169000|16728000|131593000|132409000|169250000|195190000|131593000|FDS
2022-11-30|USD|133695000|488315000|354620000|227042000|171895000|105596000||127578000|2205000|-16500000|37000|16537000|504815000|322000||21700000|157885000|21087000|16500000|136798000|152122000|171895000|196085000|136798000|FDS
2022-08-31|USD|75191000|464097000|388906000|241944000|132219000|123847000|255100000|-495685000|1275000|-15082000|14304000|15082000|499297000|-1487000||21800000|116428000|12006000|15082000|104451000|73173000|132219000|153310000|104422000|FDS
2022-05-31|USD|75754000|488751000|412997000|222618000|97254000|119881000||511378000|4133000|-16184000|12051000|16184000|488751000|77000||21500000|85280000|10370000|16184000|74880000|53624000|101464000|122964000|74910000|FDS
2022-02-28|USD|316943000|431119000|114176000|199413000|123348000|98066000||307771000||-1908000|1673000|1908000|431119000|281000||9100000|121956000|12018000|1908000|109938000|111760000|123348000|132964000|109938000|FDS
2021-11-30|USD|308478000|422825000|114347000|207131000|122661000|91238000||302064000||-1900000|1494000|1900000|424725000|-1237000||19432000|119930000|12283000|1900000|107647000|88939000|122661000|141262000|107647000|FDS
2021-08-31|USD|-517877000|411500000|929377000|197532000|119176000|95186000|250100000|-141212000||-2100000|1712000|2100000|405500000|979000||47791000|118443000|17381000|2100000|101043000|81358000|119176000|168334000|101062000|FDS
2021-05-31|USD|320959000|397558000|76599000|205257000|117702000|76599000||281856000||-2000000|1839000|2000000|399558000|-1587000||8200000|114279000|13600000|2000000|100676000|109917000|117702000|124479000|100679000|FDS
2021-02-28|USD|309756000|389888000|80132000|195523000|116133000|80132000||275655000||-1900000|1814000|1900000|391788000|347000||15672000|114666000|18023000|1900000|96666000|107223000|116133000|132238000|96643000|FDS
2020-11-30|USD|291729000|386106000|94377000|188088000|121031000|79087000||267175000||-2100000|1029000|2100000|388206000|230000||15290000|120232000|19026000|2100000|101206000|101423000|121031000|137622000|101206000|FDS
2020-08-31|USD|98577000|383590000|285013000|183568000|98577000|101445000|224000000|101445000||-900000|1100000|2000000|383590000|-607000||41681000|96175000|7096000|2000000|98577000|124846000|98577000|139856000|89079000|FDS
2020-05-31|USD|289443000|371183000|81740000|170703000|121640000|81740000||252443000||-2900000|2211000|2900000|374083000|-289000||13037000|119116000|17900000|2900000|101240000|92635000|121640000|135053000|101216000|FDS
2020-02-29|USD|282475000|369780000|87305000|176218000|106257000|87305000||263523000||-3800000|2661000|3800000|369780000|-487000||13906000|103086000|14400000|3800000|88686000|86913000|106257000|120792000|88686000|FDS
2019-11-30|USD|278143000|366658000|88515000|164957000|113186000|88515000||253472000||-4200000|3131000|4200000|366658000|-1314000||14390000|108741000|14784000|4200000|93957000|103795000|113186000|127331000|93957000|FDS
2019-08-31|USD|111568000|364478000|252715000|167730000|111568000|84985000|214700000|84985000||-3200000|1500000|4700000|364283000|-16325000||7400000|108289000|16762000|4700000|111568000|82105000|111568000|120389000|91527000|FDS
2019-05-31|USD|111240000|364533000|253293000|163832000|117240000|83461000||247293000||-5200000|3856000|5200000|364533000|521000||6000000|113365000|21100000|5200000|92265000|80779000|117240000|124565000|92265000|FDS
2019-02-28|USD|102888000|354895000|252007000|165108000|108688000|81099000||246207000||-4339000||4339000|354895000|||5800000|104349000|19647000||84702000|90255000|108688000|114488000|84702000|FDS
2018-11-30|USD|94458000|351459000|257001000|166776000|100539000|84325000||251101000||||4596000|351459000|||5900000|95943000|11647000||84296000|75830000|100539000|106439000|84296000|FDS
2018-08-31|USD|176394000|345861000|169467000|169467000|88356000|88038000|217100000|257506000||||14366000|345861|-4421000||6100000|83935000|15112000||88356000|58469000|88356000|94456000|68823000|FDS
2018-05-31|USD|174838000|339911000|165073000|165073000|93265000|81573000||246646000||||3754000|0|-3754000||6200000|89511000|14765000||74746000|52259000|93265000|99465000|74746000|FDS
2018-02-28|USD|171999000|335231000|163232000|163232000|95485000|76514000||239746000||||3272000|335231000|-3272000||6200000|92213000|39076000||53137000|61269000|95485000|101685000|53137000|FDS
2017-11-30|USD|167617000|329141000|161524000|161524000|89098000|78519000||240043000||||3400000|-17000|-2919000||6200000|86179000|15800000||70379000|78369000|89098000|95298000|70379000|FDS
2017-08-31|USD|165373000|326642000|161269000|161269000|82428000|82945000|215000000|244214000||||6600000|-26000|-2655000||6100000|79773000|20221000||82428000|78472000|82428000|88528000|59552000|FDS
2017-05-31|USD|165694000|312120000|146426000|146426000|87642000|78052000||224478000||||2413000|0|-2413000||5800000|85229000|19815000||65414000|89115000|87642000|93442000|65414000|FDS
2017-02-28|USD|162719000|294354000|131635000|131635000|91746000|70973000||202608000||||1048000|-1208000|-2256000||4200000|89490000|22780000||66710000|68972000|91746000|95946000|66710000|FDS
2016-11-30|USD|160813000|288063000|127250000|127250000|90319000|70494000||197744000||||1100000|-157000|-499000||3800000|89820000|23237000||66583000|55533000|90319000|94119000|66583000|FDS
