fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|1119000000|2074000000|955000000|955000000|136000000|784000000|199000000|983000000||-107000000||107000000||||150000000|13000000|-17000000||30000000||120000000|270000000|30000000|SOLV
2024-09-30|USD|1165000000|2082000000|917000000|917000000|275000000|701000000|189000000|890000000||-107000000||107000000||||133000000|167000000|45000000||122000000||274000000|407000000|122000000|SOLV
2024-06-30|USD|1137000000|2081000000|944000000|944000000|244000000|701000000|192000000|893000000||-114000000||114000000||||133000000|96000000|7000000||89000000||244000000|377000000|89000000|SOLV
2024-03-31|USD|1173000000|2016000000|843000000|843000000|382000000|596000000|195000000|791000000||-39000000||39000000||||139000000|329000000|92000000||237000000||381000000|520000000|237000000|SOLV
2023-12-31|USD|1115000000|2095000000|980000000|980000000|350000000|575000000|190000000|765000000||||||||139000000|179000000|106000000||73000000||350000000|489000000|73000000|SOLV
2023-09-30|USD|1153000000|2054000000|901000000|901000000|393000000|581000000|179000000|760000000||0||0||||144000000|283000000|-2000000||285000000||393000000|537000000|285000000|SOLV
2023-06-30|USD|1163000000|2043500000|880500000|880500000|410500000|588000000|194000000|775000000||0||0||||133000000|388000000|81000000||41000000||417000000|550000000|321000000|SOLV
2023-03-31|USD|1163000000|2043500000|880500000|880500000|410500000|577000000|194000000|775000000||0||0||||145000000|388000000|81000000||293000000||365000000|510000000|293000000|SOLV
2022-12-31||1109000000|2005000000|896000000|896000000|382000000||186000000|726000000||||||||151000000|383000000|76000000||||382000000|533000000|307000000|SOLV
2022-09-30||1149000000|2009000000|860000000|860000000|423000000||183000000|726000000||||||||142000000|423000000|88000000||||423000000|565000000|335000000|SOLV
2022-06-30||1218500000|2058000000|839500000|839500000|442500000||199000000|775500000||||||||142500000|443000000|92500000||||442500000|585000000|350500000|SOLV
2022-03-31||1218500000|2058000000|839500000|839500000|442500000||199000000|775500000||||||||142500000|443000000|92500000||||442500000|585000000|350500000|SOLV
