fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|1720000000|4369000000|3702000000|2668000000|686000000|1034000000||1034000000||-19000000||19000000|4388000000|4000000||59000000|652000000|166000000||505000000|524000000|686000000|745000000|486000000|GWW
2024-06-30|USD|1694000000|4292000000|3663000000|2618000000|649000000|1045000000||1045000000||-20000000||20000000|4312000000|7000000||60000000|616000000|146000000||490000000|429000000|649000000|709000000|470000000|GWW
2024-03-31|USD|1668000000|4214000000|3622000000|2567000000|669000000|999000000||1061000000||-21000000||21000000|4235000000|7000000||56000000|636000000|158000000||497000000|443000000|669000000|725000000|478000000|GWW
2023-12-31|USD|1563000000|3976000000|3492000000|2434000000|557000000|1006000000||1087000000||-23000000||23000000|3997000000|7000000||52000000|524000000|129000000||412000000|442000000|557000000|609000000|395000000|GWW
2023-09-30|USD|1655000000|4186000000|3541000000|2553000000|667000000|988000000||988000000||-22000000|22000000|22000000|4208000000|7000000||56000000|635000000|159000000||493000000|441000000|667000000|723000000|476000000|GWW
2023-06-30|USD|1644000000|4158000000|3521000000|2538000000|661000000|983000000||983000000||-24000000|24000000|24000000|4182000000|8000000||55000000|625000000|155000000||490000000|462000000|661000000|716000000|470000000|GWW
2023-03-31|USD|1634000000|4067000000|3462000000|2457000000|680000000|954000000||1009000000||-24000000|24000000|24000000|4091000000|6000000||50000000|642000000|154000000||508000000|492000000|680000000|731000000|488000000|GWW
2022-12-31|USD|1506000000|3781000000|3323000000|2296000000|544000000|962000000||1018000000||-23000000|23000000|23000000|3802000000|4000000||58000000|512000000|128000000||397000000|429000000|544000000|602000000|384000000|GWW
2022-09-30|USD|1519000000|3917000000|3339000000|2423000000|603000000|916000000||916000000||-25000000|25000000|25000000|3942000000|9000000||52000000|571000000|145000000||442000000|366000000|603000000|655000000|426000000|GWW
2022-06-30|USD|1441000000|3815000000|3303000000|2396000000|534000000|907000000||907000000||-22000000|22000000|22000000|3837000000|5000000||55000000|499000000|128000000||389000000|315000000|534000000|589000000|371000000|GWW
2022-03-31|USD|1383000000|3624000000|3165000000|2264000000|534000000|849000000||905000000||-23000000|23000000|23000000|3647000000|6000000||52000000|498000000|132000000||385000000|353000000|534000000|586000000|366000000|GWW
2021-12-31|USD|1253000000|3339000000|2990000000|2106000000|417000000|836000000||887000000||-22000000|22000000|22000000|3359000000|6000000||48000000|383000000|100000000||301000000|281000000|417000000|465000000|283000000|GWW
2021-09-30|USD|1250000000|3350000000|2934000000|2122000000|438000000|812000000||812000000||-22000000|22000000|22000000|3372000000|6000000||45000000|404000000|107000000||315000000|277000000|438000000|483000000|297000000|GWW
2021-06-30|USD|1124000000|3185000000|2873000000|2083000000|334000000|790000000||790000000||-22000000|22000000|22000000|3207000000|7000000||49000000|301000000|76000000||243000000|232000000|334000000|383000000|225000000|GWW
2021-03-31|USD|1093000000|3063000000|2769000000|1991000000|358000000|735000000||777000000||-21000000|21000000|21000000|3084000000|6000000||43000000|326000000|88000000||255000000|218000000|358000000|401000000|238000000|GWW
2020-12-31|USD|1027000000|2941000000|2666000000|1914000000|275000000|752000000||752000000||-21000000|21000000|21000000|2941000000|5000000||45000000|242000000|74000000||275000000|241000000|275000000|320000000|168000000|GWW
2020-09-30|USD|1074000000|2995000000|2638000000|1944000000|380000000|694000000||694000000||-23000000|23000000|23000000|3018000000|5000000||42000000|346000000|106000000||256000000|257000000|380000000|422000000|240000000|GWW
2020-06-30|USD|1016000000|2809000000|2632000000|1821000000|205000000|811000000||811000000||-28000000|28000000|28000000|2837000000|7000000||50000000|169000000|55000000||129000000|180000000|205000000|255000000|114000000|GWW
2020-03-31|USD|1121000000|2980000000|3064000000|1880000000|159000000|962000000||1193000000||-21000000|21000000|21000000|3001000000|4000000||45000000|130000000|-43000000||185000000|110000000|159000000|204000000|173000000|GWW
2019-12-31|USD|1082000000|2847000000|2666000000|1765000000|181000000|901000000||901000000||-19000000|-74000000|-55000000|2847000000|8000000||58000000|156000000|53000000|-55000000|181000000|123000000|181000000|159000000|103000000|GWW
2019-09-30|USD|1099000000|2926000000|2609000000|1848000000|338000000|761000000||761000000|1000000|-20000000|1000000|21000000|2947000000|4000000||58000000|311000000|78000000|21000000|244000000|215000000|332000000|390000000|233000000|GWW
2019-06-30|USD|1121000000|2871000000|2513000000|1772000000|380000000|741000000||741000000|1000000|-21000000|1000000|22000000|2893000000|7000000||56000000|354000000|94000000|22000000|272000000|272000000|376000000|432000000|260000000|GWW
2019-03-31|USD|1095000000|2778000000|2493000000|1704000000|363000000|732000000||791000000|2000000|-19000000|2000000|21000000|2799000000|7000000||57000000|342000000|89000000|21000000|262000000|256000000|363000000|420000000|253000000|GWW
2018-12-31|USD|1066000000|2763000000|2473000000|1697000000|290000000|776000000||776000000|2355000|-12058000|5942000|18000000|2763000000|5000000||65000000|269000000|60000000|18058000|290000000|188000000|287000000|352000000|209000000|GWW
2018-09-30|USD|1079000000|2809076000|2646182000|1752000000|189000000|890000000||893988000|2003000|-22353000|-353000|22000000|2831000000|2000000||64000000|160000000|56000000|22353000|115045000|107000000|182000000|246000000|104000000|GWW
2018-06-30|USD|1111000000|2837288000|2530173000|1750000000|344000000|767000000||780902000|1014000|-22924000|76000|23000000|2861000000|1000000||64000000|313000000|76000000|22924000|247743000|192000000|336000000|400000000|237000000|GWW
2018-03-31|USD|1092000000|2741736000|2503540000|1674000000|335000000|757000000||826736000|628000|-24665000|335000|25000000|2766000000|-3000000||64000000|298000000|66000000|24665000|240785000|244000000|323000000|387000000|232000000|GWW
2017-12-31|USD|1022000000|2632461000|2392522000|1611000000|236000000|786000000||781290000|1205000|-27351000|-3322000|24029000||-14558000||69662000|196761000|45761000|21809000|239939000|151064000|220790000|290452000|151000000|GWW
2017-09-30|USD|1017000000|2614234000|2367500000|1619000000|277000000|740000000||748681000|707000|-21765000|2025000|23790000||521000||66143000|241182000|79182000|21765000|170816000|231581000|264972000|331115000|162000000|GWW
2017-06-30|USD|1040000000|2608364000|2445204000|1575000000|229000000|811000000||856891000|465000|-19905000|2563000|22468000|13000000|692000||65946000|198237000|100237000|19905000|106959000|144250000|220705000|286651000|98000000|GWW
2017-03-31|USD|1019000000|2524150000|2307890000|1522000000|293000000|726000000||778905000|193000|-16979000|1734000|18713000|10000000|345000||62249000|262820000|87820000|16979000|182853000|197105000|281533000|343782000|175000000|GWW
2016-12-31|USD|989693000|2470710000|2296481000|1481017000|174229000|815464000||815464000|243000|-17776000|9668000|27444000||13291000||71605000|137415000|76749000|17776000|174229000|-4168000|164859000|236464000|60666000|GWW
2016-09-30|USD|1039752000|2578264000|2273701000|1556536000|322587000|717165000||717165000|147000|-18024000||18024000||-1192000||63899000|285649000|99776000|18024000|193409000|169999000|303673000|367572000|185873000|GWW
2016-06-30|USD|1040059000|2546862000|2267079000|1523609000|305589000|734470000||743470000|162000|-16806000||16806000|15000000|-538000||57202000|276211000|103535000|16806000|179445000|156375000|293017000|350219000|172676000|GWW
2016-03-31|USD|1045053000|2492813000|2245740000|1461485000|317092000|727961000||780244000|165000|-13725000||13725000||440000||56294000|292653000|105940000|13725000|191644000|231794000|306378000|362672000|186713000|GWW
2015-12-31|USD|1002374000|2478258000|2226631000|1475884000|251627000|750747000||750747000|232000|-13852000||13852000||-1606000||63767000|230994000|85762000|13852000|251627000|142002000|244846000|308613000|145232000|GWW
2015-09-30|USD|1061879000|2519001000|2192171000|1471021000|340729000|721150000||721150000|464000|-13899000||13899000||-1875000||57263000|315026000|122825000|13899000|196622000|137061000|328925000|386188000|192201000|GWW
2015-06-30|USD|1073432000|2518381000|2165848000|1449133000|356717000|716715000||716715000|277000|-4184000||4184000||178000||54526000|343999000|123451000|4184000|225235000|230553000|348183000|402709000|220548000|GWW
2015-03-31|USD|1093743000|2438025000|2140825000|1345918000|351247000|742496000||797465000|192000|-1636000||1636000||-2166000||52411000|344508000|133493000|1636000|214146000|134963000|346144000|398555000|211015000|GWW
2014-12-31|USD|1054801000|2510959000|2244445000|1456158000|266514000|788287000||788287000|384000|-2096000||2096000||-3089000||60575000|259438000|110599000|2096000|266514000|76988000|261534000|322109000|148839000|GWW
2014-09-30|USD|1102784000|2559886000|2176750000|1459479000|385513000|717271000||717271000|630000|-2377000||2377000||-1131000||53955000|379907000|149585000|2377000|233050000|166814000|382284000|436239000|230322000|GWW
2014-06-30|USD|1080686000|2503347000|2165353000|1425418000|340751000|739935000||742692000|413000|-2757000||2757000||18000||48020000|335263000|129348000|2757000|209077000|236880000|338020000|386040000|205915000|GWW
2014-03-31|USD|1075971000|2382764000|2077064000|1309656000|354339000|721632000||772684000|640000|-2863000||2863000||-503000||45776000|349211000|132558000|2863000|219055000|195460000|352074000|397850000|216653000|GWW
2013-12-31|USD|1006397000|2377232000|2120470000|1370835000|256762000|749635000||749635000|718000|-3123000||3123000||-63000||54449000|251651000|94902000|3123000|256762000|167409000|254774000|309223000|156749000|GWW
2013-09-30|USD|1051366000|2394796000|2051815000|1347164000|346715000|704651000||708385000|822000|-3734000||3734000||58000||45351000|341575000|130786000|3734000|213075000|228676000|345309000|390660000|210789000|GWW
2013-06-30|USD|1046984000|2378360000|2031489000|1334577000|350072000|696912000||700113000|796000|-3201000||3201000||-147000||41868000|344427000|126767000|3201000|220753000|186167000|347628000|389496000|217660000|GWW
2013-03-31|USD|1031736000|2279251000|1976075000|1248699000|343305000|688431000||732038000|898000|-3166000||3166000||887000||38945000|339235000|127397000|3166000|214527000|190120000|342401000|381346000|211838000|GWW
