fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|1184900000|2806800000|1621900000|1662200000|731200000|1621900000||453700000||-92900000||92900000|2806800000||45300000|210000000|401800000|89200000||314100000|658400000|494700000|690900000|312600000|AJG
2024-06-30|USD|1155300000|2775400000|1620100000|1659500000|729700000|1620100000||425600000||-94300000||94300000|2775400000||40800000|211600000|363600000|80200000||285400000|293100000|457900000|671500000|283400000|AJG
2024-03-31|USD|1439700000|3165600000|1725900000|1764500000|1004000000|1725900000||435700000||-92200000||92200000|3257800000||45400000|207700000|768400000|160000000|92200000|612700000|451500000|860600000|1072600000|608400000|AJG
2023-12-31|USD|735400000|2350600000|1615200000|1467000000|284800000|1428200000||450600000||-78200000||78200000|2428800000||43700000|189700000|-74800000|-42600000|78200000|-39600000|239900000|3400000|185700000|-32200000|AJG
2023-09-30|USD|994700000|2419200000|1424500000|423000000|571700000|1424500000||423000000||-72800000|72800000|72800000|2492000000||43000000|171700000|361600000|80900000|72800000|283200000|98600000|434400000|644500000|280700000|AJG
2023-06-30|USD|951100000|2364100000|1413000000|1448000000|517500000|1413000000||433600000||-77800000|77800000|77800000|2441900000||40800000|175700000|296100000|61600000|77800000|235800000|452700000|373900000|569700000|234500000|AJG
2023-03-31|USD|1222400000|2637900000|1415500000|1448700000|839900000|1415500000||382500000||-67900000|67900000|67900000|2705800000||37700000|159400000|605700000|119200000|67900000|486600000|525600000|673600000|916600000|486500000|AJG
2022-12-31|USD|607600000|1961100000|1353500000|0|239400000|4799800000||368200000||-64000000|64000000|64000000|2025100000||36600000|154000000|122000000|-13500000|64000000|135500000|473800000|186000000|564200000|135500000|AJG
2022-09-30|USD|797800000|1979600000|1181800000|0|476300000|1181800000||321500000||-64400000|64400000|64400000|2044000000||32900000|145500000|314500000|58700000|64400000|256300000|-165400000|378900000|492500000|255800000|AJG
2022-06-30|USD|817300000|1978400000|1161100000|0|493400000|1161100000||323900000||-64600000|64600000|64600000|2043000000||40000000|140300000|351400000|67200000|64600000|285100000|-107300000|416000000|489600000|284200000|AJG
2022-03-31|USD|1068900000|2373800000|1304900000|22900000|751600000|1282000000||317300000||-63900000|63900000|63900000|2437700000||35200000|159800000|537300000|98600000|63900000|439100000|499000000|601200000|803200000|438700000|AJG
2021-12-31|USD|498100000|1912600000|1414500000|229200000|177800000|3927500000||320300000||-61500000|61500000|61500000|1974100000||37500000|146500000|101500000|-7900000|61500000|120900000|5800000|163000000|434200000|109400000|AJG
2021-09-30|USD|695100000|2061700000|1366600000|366100000|429500000|1000500000||265600000||-60300000|60300000|60300000|2122000000|-16200000|38400000|131300000|217900000|-7200000|76500000|238600000|132100000|278200000|523800000|225100000|AJG
2021-06-30|USD|671400000|1877300000|1205900000|268800000|418000000|937100000||253400000||-56200000|57300000|56200000|1933500000||37200000|145200000|210700000|20500000|56200000|201800000|187800000|266900000|450100000|190200000|AJG
2021-03-31|USD|827400000|2112100000|1284700000|309100000|594300000|975600000||233100000||-48100000|52200000|48100000|2160200000||38100000|143300000|396800000|14700000|48100000|393700000|497300000|444900000|629800000|382100000|AJG
2020-12-31|USD|1703600000|1703600000|1149200000|216300000|1703600000|3466500000||230800000||-47800000|47800000|47800000|1703600000||37400000|133500000|122800000|-19400000|47800000|133700000|369500000|170600000|355600000|142200000|AJG
2020-09-30|USD|608300000|1801000000|1192700000|319200000|405100000|873500000||203200000||-48100000|45500000|48100000|1849100000||36500000|133900000|198300000|21700000|48100000|187800000|287900000|246400000|431700000|176600000|AJG
2020-06-30|USD|557200000|1534000000|976800000|161200000|342400000|815600000||214800000||-50000000|55100000|50000000|1584000000||34400000|122600000|163600000|9900000|50000000|161800000|403400000|213600000|375700000|153700000|AJG
2020-03-31|USD|747200000|1828800000|1081600000|185400000|489500000|896200000||257700000||-50500000|62900000|50500000|1879300000||36800000|172400000|346900000|600000|50500000|355400000|-126400000|397400000|400900000|346300000|AJG
2019-12-31|USD|1721400000|1721400000|1138400000|280900000|1721400000|3339500000||280300000||-48100000|48100000|48100000|1721400000||36000000|129600000|76900000|-21600000|48100000|84000000|261000000|125000000|268300000|98500000|AJG
2019-09-30|USD|542500000|1825200000|1236100000|397400000|274500000|838700000||268000000||-46600000|46600000|46600000|1825200000||35100000|119300000|103800000|-22300000|46600000|137100000|6600000|150400000|285500000|126100000|AJG
2019-06-30|USD|514600000|1657800000|1098300000|292000000|256900000|806300000||257700000||-44900000|44900000|44900000|1657800000||35300000|115000000|94200000|-15900000|44900000|121400000|29300000|139100000|272200000|110100000|AJG
2019-03-31|USD|728200000|1990600000|1219600000|382500000|465700000|837100000||262500000||-40200000|40200000|40200000|1988000000||34000000|110500000|304200000|-29900000|40200000|351700000|397800000|344400000|478300000|334100000|AJG
